,servo_steering,gps,,,,,encoder,imu,,,,,,,,,,,,
timestamp,position,lat,long,speed,heading,hdop,counts,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,quat_w,quat_x,quat_y,quat_z
0.020569324493408203,0,40,26.609500885009766,79,56.40660095214844,0.518559992313385,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11284518241882324,0,40,26.609500885009766,79,56.40730285644531,0.09260000288486481,10,0.0,0.019999999552965164,-0.029999999329447746,0.002222222276031971,-0.0033333334140479565,0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03436279296875,0.0184326171875,3.00164794921875
0.217390775680542,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.029999999329447746,0.019999999552965164,-0.05999999865889549,0.0,-0.0033333334140479565,0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03436279296875,0.0184326171875,3.00164794921875
0.31862974166870117,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.029999999329447746,-0.029999999329447746,-0.10000000149011612,0.0033333334140479565,-0.002222222276031971,-0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03436279296875,0.0184326171875,3.00164794921875
0.4201953411102295,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,0.03999999910593033,0.0,-0.12999999523162842,-0.002222222276031971,0.002222222276031971,-0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03436279296875,0.0184326171875,3.00164794921875
0.5206222534179688,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.029999999329447746,-0.019999999552965164,-0.019999999552965164,0.0,-0.002222222276031971,0.0,175.125,-4.0,1.9375,0.0423583984375,0.03436279296875,0.0184326171875,3.00164794921875
0.6276774406433105,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.009999999776482582,-0.009999999776482582,-0.05000000074505806,0.0011111111380159855,0.0011111111380159855,0.002222222276031971,175.125,-4.0,1.9375,0.0423583984375,0.03436279296875,0.0184326171875,3.00164794921875
0.7300765514373779,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.029999999329447746,-0.05000000074505806,-0.03999999910593033,-0.004444444552063942,0.007777777966111898,-0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03448486328125,0.0184326171875,3.00164794921875
0.835991382598877,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.05999999865889549,0.05000000074505806,0.0,0.002222222276031971,0.0011111111380159855,-0.002222222276031971,175.125,-4.0625,1.9375,0.0423583984375,0.0347900390625,0.0184326171875,3.00164794921875
0.9410684108734131,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,0.019999999552965164,0.05999999865889549,-0.14000000059604645,0.0033333334140479565,-0.004444444552063942,0.0,175.125,-4.0625,1.9375,0.0423583984375,0.0347900390625,0.0184326171875,3.00164794921875
1.0490634441375732,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.019999999552965164,-0.05999999865889549,-0.019999999552965164,0.0011111111380159855,-0.0033333334140479565,-0.002222222276031971,175.125,-4.0625,1.9375,0.0423583984375,0.0347900390625,0.0184326171875,3.00164794921875
1.1557395458221436,0,40,26.609500885009766,79,56.40730285644531,0.07407999783754349,10,-0.019999999552965164,-0.07999999821186066,-0.009999999776482582,0.004444444552063942,-0.01666666753590107,0.0,175.125,-4.0,1.9375,0.0423583984375,0.03466796875,0.0184326171875,3.00164794921875
1.2619800567626953,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,-0.05000000074505806,0.10000000149011612,0.0,0.002222222276031971,-0.004444444552063942,-0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03466796875,0.0184326171875,3.00164794921875
1.3659706115722656,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,-0.09000000357627869,0.05999999865889549,-0.07999999821186066,0.0011111111380159855,-0.0055555556900799274,0.0011111111380159855,175.125,-4.0,1.9375,0.0423583984375,0.03466796875,0.0184326171875,3.00164794921875
1.4683399200439453,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,-0.019999999552965164,-0.05999999865889549,0.0,0.0011111111380159855,-0.002222222276031971,0.0,175.125,-4.0,1.9375,0.0423583984375,0.03466796875,0.0184326171875,3.00164794921875
1.5709848403930664,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,-0.05999999865889549,-0.03999999910593033,-0.17000000178813934,0.002222222276031971,-0.0033333334140479565,0.0,175.125,-4.0,1.9375,0.0423583984375,0.03448486328125,0.0184326171875,3.00164794921875
1.6741752624511719,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,-0.07999999821186066,0.029999999329447746,-0.03999999910593033,0.0,-0.0033333334140479565,-0.002222222276031971,175.125,-4.0,1.9375,0.0423583984375,0.0345458984375,0.0184326171875,3.00164794921875
1.7745890617370605,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,0.019999999552965164,0.019999999552965164,0.0,-0.002222222276031971,-0.0011111111380159855,0.0,175.125,-4.0,1.9375,0.0423583984375,0.0345458984375,0.0184326171875,3.00164794921875
1.8800365924835205,0,40,26.609500885009766,79,56.40730285644531,0.11112000048160553,10,-0.03999999910593033,0.0,-0.10999999940395355,0.0,-0.0033333334140479565,-0.0033333334140479565,175.125,-4.0,1.9375,0.0423583984375,0.0345458984375,0.0184326171875,3.00164794921875
