,servo_steering,gps,,,,,encoder,imu,,,,,,,,,,,,
timestamp,position,lat,long,speed,heading,hdop,counts,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,quat_w,quat_x,quat_y,quat_z
0.015703201293945312,0,40,26.60879898071289,79,56.40890121459961,0.38891997933387756,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10761880874633789,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.03999999910593033,-0.029999999329447746,-0.05000000074505806,0.0,0.002222222276031971,-0.002222222276031971,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.2126302719116211,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.05000000074505806,-0.009999999776482582,0.0,0.0011111111380159855,-0.0011111111380159855,0.0,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.3171067237854004,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,-0.009999999776482582,-0.009999999776482582,-0.12999999523162842,-0.002222222276031971,-0.004444444552063942,-0.0011111111380159855,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.4210176467895508,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.07000000029802322,-0.07000000029802322,-0.009999999776482582,0.0,0.0011111111380159855,-0.0011111111380159855,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.5237882137298584,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.05000000074505806,0.019999999552965164,-0.10000000149011612,0.0011111111380159855,0.0011111111380159855,0.0011111111380159855,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.6273653507232666,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.05000000074505806,0.009999999776482582,-0.11999999731779099,0.0,-0.0011111111380159855,-0.002222222276031971,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.7300927639007568,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.05999999865889549,-0.03999999910593033,-0.03999999910593033,0.0,0.0033333334140479565,-0.0011111111380159855,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.8397929668426514,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.03999999910593033,-0.03999999910593033,-0.019999999552965164,0.0,0.002222222276031971,0.0,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
0.9420979022979736,0,40,26.60740089416504,79,56.40840148925781,0.037039998918771744,10,0.029999999329447746,0.0,-0.029999999329447746,0.0,-0.0033333334140479565,0.0011111111380159855,175.0,-4.25,1.8125,0.04351806640625,0.0364990234375,0.0174560546875,3.00177001953125
