,servo_steering,gps,,,,,encoder,imu,,,,,,,,,,,,
timestamp,position,lat,long,speed,heading,hdop,counts,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,quat_w,quat_x,quat_y,quat_z
0.02300119400024414,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1092219352722168,0,0,0.0,0,0.0,0.0,55,0.019999999552965164,0.019999999552965164,0.1599999964237213,0.0,0.002222222276031971,-0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.21006202697753906,0,0,0.0,0,0.0,0.0,55,0.0,0.019999999552965164,0.18000000715255737,0.0,-0.0011111111380159855,0.0,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.3101186752319336,0,0,0.0,0,0.0,0.0,55,-0.019999999552965164,-0.009999999776482582,0.15000000596046448,-0.0011111111380159855,-0.002222222276031971,-0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.41034865379333496,0,0,0.0,0,0.0,0.0,55,0.0,0.009999999776482582,0.15000000596046448,-0.0011111111380159855,0.0055555556900799274,0.0,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.5112390518188477,0,0,0.0,0,0.0,0.0,55,0.03999999910593033,0.0,0.1599999964237213,-0.0011111111380159855,0.0033333334140479565,-0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.6194553375244141,0,0,0.0,0,0.0,0.0,55,0.0,0.0,0.25,-0.0011111111380159855,-0.0011111111380159855,-0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.7241055965423584,0,0,0.0,0,0.0,0.0,55,-0.009999999776482582,0.0,0.09000000357627869,0.0011111111380159855,0.002222222276031971,0.0,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.8273792266845703,0,0,0.0,0,0.0,0.0,55,0.0,0.009999999776482582,0.1599999964237213,0.0011111111380159855,-0.002222222276031971,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
0.9315662384033203,0,0,0.0,0,0.0,0.0,55,0.0,0.0,0.1599999964237213,-0.002222222276031971,0.0,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
1.0362985134124756,0,0,0.0,0,0.0,0.0,55,0.0,0.0,0.07999999821186066,-0.002222222276031971,0.0,0.0,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
1.1378159523010254,0,0,0.0,0,0.0,0.0,55,0.0,0.0,0.25,0.0011111111380159855,0.002222222276031971,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
1.2418296337127686,-29,0,0.0,0,0.0,0.0,55,0.009999999776482582,0.029999999329447746,0.15000000596046448,0.002222222276031971,0.0,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
1.3437025547027588,-48,0,0.0,0,0.0,0.0,55,-0.12999999523162842,0.0,0.47999998927116394,-0.0011111111380159855,-0.0055555556900799274,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
1.4446535110473633,-48,0,0.0,0,0.0,0.0,56,-0.3100000023841858,0.0,0.10000000149011612,0.002222222276031971,-0.02666666731238365,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00830078125,0.0040283203125
1.5503439903259277,-15,0,0.0,0,0.0,0.0,56,0.03999999910593033,0.05999999865889549,-0.14000000059604645,0.0011111111380159855,-0.017777778208255768,0.0,359.5,-0.875,1.375,0.9998779296875,3.9876708984375,0.00811767578125,0.0040283203125
1.6493537425994873,36,0,0.0,0,0.0,0.0,56,0.25,0.12999999523162842,0.10999999940395355,0.012222222052514553,-0.028888888657093048,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.98773193359375,0.00811767578125,0.0040283203125
1.7562792301177979,40,0,0.0,0,0.0,0.0,56,-0.019999999552965164,0.029999999329447746,0.10000000149011612,-0.002222222276031971,0.0055555556900799274,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.0081787109375,0.0040283203125
1.8584344387054443,40,0,0.0,0,0.0,0.0,56,0.15000000596046448,0.019999999552965164,-0.07999999821186066,-0.0011111111380159855,0.012222222052514553,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.00823974609375,0.0040283203125
1.9620115756988525,40,0,0.0,0,0.0,0.0,56,0.0,0.0,0.5899999737739563,-0.0011111111380159855,0.0033333334140479565,-0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.0084228515625,0.0040283203125
2.063234567642212,-34,0,0.0,0,0.0,0.0,56,-0.009999999776482582,0.0,0.10000000149011612,0.002222222276031971,-0.004444444552063942,-0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.9876708984375,0.008544921875,0.0040283203125
2.1703250408172607,-40,0,0.0,0,0.0,0.0,56,-0.07000000029802322,0.07000000029802322,0.3499999940395355,-0.0011111111380159855,0.004444444552063942,0.0,359.5,-0.9375,1.375,0.9998779296875,3.98773193359375,0.0084228515625,0.0040283203125
2.279374361038208,-48,0,0.0,0,0.0,0.0,57,-0.05000000074505806,0.0,0.20000000298023224,0.0011111111380159855,-0.0033333334140479565,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.98773193359375,0.0084228515625,0.0040283203125
2.380732297897339,-35,0,0.0,0,0.0,0.0,57,0.019999999552965164,0.009999999776482582,-0.03999999910593033,0.0,0.0,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.98773193359375,0.00848388671875,0.0040283203125
2.4845266342163086,42,0,0.0,0,0.0,0.0,57,0.25,0.0,0.03999999910593033,0.002222222276031971,-0.017777778208255768,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.98773193359375,0.00848388671875,0.0040283203125
2.5870680809020996,42,0,0.0,0,0.0,0.0,57,0.009999999776482582,-0.03999999910593033,0.17000000178813934,0.0011111111380159855,0.0,0.0,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.00830078125,0.0040283203125
2.690626859664917,42,0,0.0,0,0.0,0.0,57,0.029999999329447746,0.009999999776482582,0.05999999865889549,-0.0011111111380159855,0.0033333334140479565,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.00836181640625,0.0040283203125
2.793421745300293,42,0,0.0,0,0.0,0.0,57,-0.019999999552965164,0.0,-0.15000000596046448,-0.004444444552063942,0.01666666753590107,-0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.98773193359375,0.008544921875,0.0040283203125
2.895677328109741,42,0,0.0,0,0.0,0.0,57,-0.10000000149011612,-0.009999999776482582,0.2199999988079071,0.0,0.002222222276031971,0.0011111111380159855,359.5,-1.0,1.375,0.9998779296875,3.98779296875,0.00872802734375,0.0040283203125
2.996873378753662,42,0,0.0,0,0.0,0.0,57,-0.05000000074505806,-0.05000000074505806,0.07999999821186066,0.0,0.008888889104127884,-0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.008544921875,0.0040283203125
3.1039679050445557,24,0,0.0,0,0.0,0.0,57,0.029999999329447746,0.009999999776482582,0.07999999821186066,0.0,-0.006666666828095913,0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.008544921875,0.0040283203125
3.207738161087036,-38,0,0.0,0,0.0,0.0,57,0.07999999821186066,0.029999999329447746,0.11999999731779099,0.004444444552063942,-0.01666666753590107,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.00848388671875,0.0040283203125
3.3087215423583984,-40,0,0.0,0,0.0,0.0,57,0.1899999976158142,0.0,0.25,-0.002222222276031971,0.008888889104127884,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.0086669921875,0.0040283203125
3.411186695098877,-40,0,0.0,0,0.0,0.0,58,0.09000000357627869,0.0,0.1899999976158142,-0.002222222276031971,-0.002222222276031971,0.0,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.008544921875,0.0040283203125
3.515289306640625,-38,0,0.0,0,0.0,0.0,58,-0.009999999776482582,-0.019999999552965164,0.05000000074505806,0.002222222276031971,-0.006666666828095913,0.0011111111380159855,359.5,-1.0,1.375,0.9998779296875,3.98779296875,0.0086669921875,0.0040283203125
3.6187021732330322,14,0,0.0,0,0.0,0.0,58,0.029999999329447746,-0.009999999776482582,0.33000001311302185,0.0011111111380159855,0.002222222276031971,0.002222222276031971,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.00860595703125,0.0040283203125
3.7226510047912598,42,0,0.0,0,0.0,0.0,58,-0.029999999329447746,-0.009999999776482582,-0.10000000149011612,0.0,0.007777777966111898,-0.0011111111380159855,359.5,-0.9375,1.375,0.9998779296875,3.98779296875,0.00860595703125,0.0040283203125
