state x,state y,gps x,gps y,checkpoint x,checkpoint y
-71.4205868017487,42.42719643808382,0,0,0,0
-71.42058666550825,42.427196281005024,0,0,0,0
-71.42058655515653,42.42719616601055,0,0,0,0
-71.42058644608585,42.42719605230154,0,0,0,0
-71.42058633190739,42.42719592900381,0,0,0,0
-71.42058621898359,42.42719580709643,0,0,0,0
-71.42058610960622,42.427195690557014,0,0,0,0
-71.4205860016719,42.42719557578271,0,0,0,0
-71.42058588856402,42.427195451393814,0,0,0,0
-71.42058579771832,42.427195364108435,0,0,0,0
-71.42058569687325,42.42719525809691,0,0,0,0
-71.42058559970059,42.427195157590184,0,0,0,0
-71.42058550145472,42.427195054305564,0,0,0,0
-71.42058541352165,42.42719496881117,0,0,0,0
-71.4205853163728,42.427194865977995,-71.42057800292969,42.427188873291016,0,0
-71.42058522433601,42.4271947716308,0,0,0,0
-71.42058511292046,42.42719464164409,0,0,0,0
-71.42058501790896,42.427194540516055,0,0,0,0
-71.4205849336442,42.42719445747639,0,0,0,0
-71.42058484637208,42.42719436786419,0,0,0,0
-71.42058475712035,42.42719427365304,0,0,0,0
-71.42058466980934,42.42719418227106,0,0,0,0
-71.42058455609151,42.42719404066194,0,0,0,0
-71.42058447033945,42.42719395073183,0,0,0,0
-71.42058438025549,42.427193851972945,0,0,0,0
-71.42058428681078,42.42719374621363,0,0,0,0
-71.4205841972084,42.42719364633531,0,0,0,0
-71.42058411870043,42.42719356641446,0,0,0,0
-71.42058403546787,42.427193476568036,0,0,0,0
-71.42058395892815,42.427193398867786,0,0,0,0
-71.42058385079919,42.42719325940598,0,0,0,0
-71.42058376728517,42.42719316680658,0,0,0,0
-71.42058368455977,42.42719307504288,0,0,0,0
-71.42058360114406,42.42719298126462,-71.42057800292969,42.427188873291016,0,0
-71.42058352673754,42.42719290423208,0,0,0,0
-71.42058345454382,42.427192830812594,0,0,0,0
-71.4205833813505,42.427192754222055,0,0,0,0
-71.42058330357081,42.42719266713725,0,0,0,0
-71.42058323200776,42.427192591494716,0,0,0,0
-71.42058315847552,42.42719251109421,0,0,0,0
-71.42058308505243,42.42719243018846,0,0,0,0
-71.42058300708074,42.427192339396704,0,0,0,0
-71.42058293478598,42.42719225940925,0,0,0,0
-71.42058286226275,42.427192178298405,0,0,0,0
-71.42058279528169,42.42719210774178,0,0,0,0
-71.42058272432956,42.42719202850861,0,0,0,0
-71.4205826602468,42.42719196182453,0,0,0,0
-71.42058259879335,42.42719189934364,0,0,0,0
-71.42058253497794,42.42719183097293,0,0,0,0
-71.42058247138235,42.4271917622849,0,0,0,0
-71.42058240729848,42.42719169185351,0,0,0,0
-71.42058234429155,42.427191623037984,0,0,0,0
-71.42058227564138,42.427191541571226,0,0,0,0
-71.42058221057171,42.427191467071204,0,0,0,0
-71.42058214807628,42.42719139740774,0,0,0,0
-71.42058208407222,42.4271913239075,-71.42057800292969,42.427188873291016,0,0
-71.4205820309426,42.42719127290424,0,0,0,0
-71.42058197605515,42.427191217547175,0,0,0,0
-71.42058192172357,42.427191162128594,0,0,0,0
-71.42058186540712,42.42719110095117,0,0,0,0
-71.42058181652037,42.42719105536553,0,0,0,0
-71.42058176578142,42.42719100490936,0,0,0,0
-71.42058170095311,42.427190922080555,0,0,0,0
-71.42058164218149,42.42719085222027,0,0,0,0
-71.42058158839305,42.427190792949425,0,0,0,0
-71.42058153526533,42.4271907345481,0,0,0,0
-71.42058148507155,42.42719068214382,0,0,0,0
-71.42058143238201,42.427190623514875,0,0,0,0
-71.4205813761849,42.42719055638861,0,0,0,0
-71.42058133039343,42.42719051098364,0,0,0,0
-71.42058128665599,42.427190469063795,0,0,0,0
-71.42058122765567,42.42719038904973,0,0,0,0
-71.42058118033744,42.427190336623916,0,0,0,0
-71.42058112940568,42.42719027462684,0,0,0,0
-71.42058108149214,42.42719021938212,0,0,0,0
-71.42058102674517,42.427190146703836,0,0,0,0
-71.4205809857473,42.42719010720855,0,0,0,0
-71.4205809448381,42.427190067320325,0,0,0,0
-71.42058090207088,42.42719002143851,0,0,0,0
-71.42058085767994,42.42718996998542,0,0,0,0
-71.42058081537414,42.42718992298463,0,0,0,0
-71.42058077027107,42.427189867975656,0,0,0,0
-71.4205807231814,42.42718980711673,0,0,0,0
-71.4205806811225,42.427189758736205,0,0,0,0
-71.4205806331178,42.42718969423451,0,0,0,0
-71.42058058879212,42.427189638720186,0,0,0,0
-71.42058054348942,42.427189580058695,0,0,0,0
-71.42058050055257,42.4271895269752,0,0,0,0
-71.42058046519779,42.42718949236069,0,0,0,0
-71.42058042462669,42.42718944252123,0,0,0,0
-71.42058038474174,42.427189393563914,0,0,0,0
-71.42058034383284,42.42718934104449,0,0,0,0
-71.4205803066932,42.42718929824733,0,0,0,0
-71.42058026528089,42.427189243066465,0,0,0,0
-71.42058022874525,42.42718920073085,0,0,0,0
-71.42058018571745,42.42718913991578,0,0,0,0
-71.42058014623409,42.42718908829475,0,0,0,0
-71.42058011417734,42.42718905577028,0,0,0,0
-71.42058007534003,42.42718900274945,0,0,0,0
-71.42057995678663,42.427188899778415,-71.42057037353516,42.42718505859375,0,0
-71.42057984945663,42.42718882678818,0,0,0,0
-71.42057974025417,42.42718874594927,0,0,0,0
-71.42057963157366,42.42718866425509,0,0,0,0
-71.42057952372984,42.42718858265496,0,0,0,0
-71.42057941253486,42.427188488996315,0,0,0,0
-71.42057930848276,42.427188413825284,0,0,0,0
-71.42057919922155,42.427188321239484,0,0,0,0
-71.42057909098504,42.427188229393,0,0,0,0
-71.4205789908637,42.427188167488296,0,0,0,0
-71.42057888781551,42.42718810271592,0,0,0,0
-71.42057877033733,42.42718801268346,0,0,0,0
-71.42057866159931,42.42718793891096,0,0,0,0
-71.42057855611856,42.42718787014848,0,0,0,0
-71.42057845083765,42.42718780075766,0,0,0,0
-71.42057834227259,42.42718772461608,0,0,0,0
-71.42057824319801,42.427187663830644,0,0,0,0
-71.42057814154312,42.42718759748243,0,0,0,0
-71.42057804700296,42.427187541830705,0,0,0,0
-71.42057794917478,42.427187478819484,0,0,0,0
-71.42057785304907,42.427187417538754,0,0,0,0
-71.42057775268826,42.427187347471325,-71.42057037353516,42.42718505859375,0,0
-71.420577659257,42.427187288727275,0,0,0,0
-71.42057756028844,42.42718721892807,0,0,0,0
-71.42057746390606,42.42718715269834,0,0,0,0
-71.42057736736467,42.42718708511476,0,0,0,0
-71.42057726695788,42.427187009521965,0,0,0,0
-71.42057717609873,42.42718695005802,0,0,0,0
-71.42057708402712,42.42718688737842,0,0,0,0
-71.42057700094945,42.42718683903378,0,0,0,0
-71.42057691426734,42.42718678211297,0,0,0,0
-71.42057682734519,42.427186723201615,0,0,0,0
-71.4205767444975,42.42718667084994,0,0,0,0
-71.42057666558357,42.427186624942934,0,0,0,0
-71.42057658104427,42.427186567132885,0,0,0,0
-71.4205764983354,42.42718651179202,0,0,0,0
-71.42057641542225,42.427186455019395,0,0,0,0
-71.42057632173446,42.42718637646744,0,0,0,0
-71.42057624588816,42.42718633126653,0,0,0,0
-71.42057617365492,42.42718629164076,0,0,0,0
-71.42057608921472,42.427186226724494,0,0,0,0
-71.42057601717595,42.42718618507687,0,0,0,0
-71.4205759406716,42.42718613353328,0,0,0,0
-71.4205758613441,42.42718607536835,-71.42057037353516,42.42718505859375,0,0
-71.42057579030438,42.427186032647185,0,0,0,0
-71.42057571938072,42.42718598917631,0,0,0,0
-71.42057564154054,42.42718593101242,0,0,0,0
-71.42057557142068,42.42718588720904,0,0,0,0
-71.42057549778535,42.4271858347061,0,0,0,0
-71.42057542814901,42.42718578865807,0,0,0,0
-71.42057536429954,42.42718575337373,0,0,0,0
-71.42057529449598,42.4271857047461,0,0,0,0
-71.42057521894577,42.4271856432159,0,0,0,0
-71.42057514427579,42.42718558254534,0,0,0,0
-71.4205750721271,42.42718552615912,0,0,0,0
-71.42057499946688,42.42718546778215,0,0,0,0
-71.42057492726526,42.427185409436746,0,0,0,0
-71.42057485497118,42.427185349989884,0,0,0,0
-71.4205747927085,42.4271853098625,0,0,0,0
-71.42057472895037,42.42718526514494,0,0,0,0
-71.42057467219595,42.427185234275434,0,0,0,0
-71.4205746093422,42.42718518931661,0,0,0,0
-71.42057454704832,42.42718514462106,0,0,0,0
-71.42057448282273,42.427185094856384,0,0,0,0
-71.42057441941498,42.42718504596517,0,0,0,0
-71.42057435348339,42.42718499075858,-71.42057037353516,42.42718505859375,0,0
-71.42057429645882,42.42718495388362,0,0,0,0
-71.42057423475555,42.42718490606815,0,0,0,0
-71.42057417402118,42.427184859493295,0,0,0,0
-71.420574113528,42.42718481192339,0,0,0,0
-71.42057405915891,42.4271847762435,0,0,0,0
-71.4205740071485,42.42718474473778,0,0,0,0
-71.42057395924247,42.427184721501014,0,0,0,0
-71.42057390881975,42.42718469175073,0,0,0,0
-71.42057385506615,42.427184653673955,0,0,0,0
-71.42057380196152,42.42718461622553,0,0,0,0
-71.42057374976186,42.427184579993344,0,0,0,0
-71.42057369612473,42.42718453972386,0,0,0,0
-71.42057364602071,42.42718450659406,0,0,0,0
-71.42057359371627,42.42718446772941,0,0,0,0
-71.42057353966563,42.42718442415848,0,0,0,0
-71.42057349797228,42.42718440682102,0,0,0,0
-71.42057345653524,42.427184388852524,0,0,0,0
-71.42057341351925,42.42718436609254,0,0,0,0
-71.42057336904071,42.42718433891402,0,0,0,0
-71.42057332402273,42.427184309596264,0,0,0,0
-71.42057327781114,42.42718427660918,0,0,0,0
-71.42057323007006,42.42718423916629,-71.42057037353516,42.42718505859375,0,0
-71.42057319145533,42.42718422285813,0,0,0,0
-71.42057315059981,42.42718420041036,0,0,0,0
-71.42057310462634,42.42718416492405,0,0,0,0
-71.42057306706529,42.427184148886596,0,0,0,0
-71.4205730280864,42.42718412870793,0,0,0,0
-71.42057298230797,42.427184091476526,0,0,0,0
-71.42057294518466,42.42718407340111,0,0,0,0
-71.42057290845412,42.4271840548598,0,0,0,0
-71.42057286930701,42.42718402904739,0,0,0,0
-71.42057283275692,42.427184009023705,0,0,0,0
-71.42057279707186,42.427183990446665,0,0,0,0
-71.42057275652338,42.427183958524566,0,0,0,0
-71.42057270318814,42.427183892746356,0,0,0,0
-71.42057266425734,42.42718386355099,0,0,0,0
-71.42057262575123,42.42718383474152,0,0,0,0
-71.42057256657648,42.42718375168531,0,0,0,0
-71.42057253815085,42.427183746743545,0,0,0,0
-71.42057250076547,42.427183716938764,0,0,0,0
-71.42057246548069,42.42718369176493,0,0,0,0
-71.4205724311403,42.4271836683414,0,0,0,0
-71.42057239785485,42.42718364705992,-71.42057037353516,42.42718505859375,0,0
-71.42057236607823,42.42718362920292,0,0,0,0
-71.4205723337589,42.427183609162206,0,0,0,0
-71.42057228968325,42.42718355618936,0,0,0,0
-71.4205722565618,42.42718353258643,0,0,0,0
-71.42057222097829,42.42718350026057,0,0,0,0
-71.42057219096212,42.42718348206682,0,0,0,0
-71.42057215575802,42.42718344781249,0,0,0,0
-71.42057212195047,42.42718341678401,0,0,0,0
-71.42057208631986,42.4271833796761,0,0,0,0
-71.42057203968335,42.42718330959625,0,0,0,0
-71.42057200658914,42.42718327855653,0,0,0,0
-71.42057197279883,42.42718324481491,0,0,0,0
-71.42057194280328,42.42718322155341,0,0,0,0
-71.42057191071198,42.42718319149944,0,0,0,0
-71.42057188642191,42.427183182940226,0,0,0,0
-71.42057185686255,42.42718315704212,0,0,0,0
-71.42057182654442,42.42718312763858,0,0,0,0
-71.42057179989386,42.42718310881433,0,0,0,0
-71.42057177301717,42.42718308858634,-71.42057037353516,42.42718505859375,0,0
-71.4205717474491,42.42718307179077,0,0,0,0
-71.42057172361385,42.42718305977706,0,0,0,0
-71.42057168610452,42.42718300437572,0,0,0,0
-71.42057165983988,42.42718298352235,0,0,0,0
-71.42057163500569,42.42718296653239,0,0,0,0
-71.4205716089538,42.427182945130085,0,0,0,0
-71.42057158878592,42.42718294073723,0,0,0,0
-71.42057156673029,42.42718292896817,0,0,0,0
-71.42057154504973,42.42718291747065,0,0,0,0
-71.42057151175929,42.427182866390424,0,0,0,0
-71.42057148873168,42.427182848969494,0,0,0,0
-71.4205714648968,42.42718282822469,0,0,0,0
-71.42057144127376,42.427182807591464,0,0,0,0
-71.4205714163361,42.4271827819594,0,0,0,0
-71.42057139938109,42.42718278253656,0,0,0,0
-71.42057137101159,42.42718274347711,0,0,0,0
-71.42057135072366,42.42718273068402,0,0,0,0
-71.42057132837208,42.427182710005866,0,0,0,0
-71.42057130473525,42.427182684207146,-71.42057037353516,42.42718505859375,0,0
-71.4205712863472,42.42718267607887,0,0,0,0
-71.42057126790922,42.427182667213174,0,0,0,0
-71.42057124446899,42.42718264037476,0,0,0,0
-71.42057122635288,42.42718263152946,0,0,0,0
-71.42057120588613,42.427182613958074,0,0,0,0
-71.42057117355132,42.42718255452182,0,0,0,0
-71.42057115570039,42.42718254426799,0,0,0,0
-71.42057110721647,42.42718242326737,0,0,0,0
-71.42057108935302,42.42718241124479,0,0,0,0
-71.42057105447572,42.42718233703477,0,0,0,0
-71.42057103021818,42.42718230071417,0,0,0,0
-71.42057101323314,42.42718229024245,0,0,0,0
-71.42057100009883,42.427182292995774,0,0,0,0
-71.42057098113168,42.42718227371698,0,0,0,0
-71.42057096677998,42.42718227081739,0,0,0,0
-71.42057094971717,42.42718225739796,0,0,0,0
-71.42057091737655,42.42718214914581,-71.42057037353516,42.427181243896484,0,0
-71.42057090417754,42.42718211140089,0,0,0,0
-71.42057089032399,42.42718207113083,0,0,0,0
-71.42057088066657,42.42718196626683,0,0,0,0
-71.4205708899541,42.427181910107606,0,0,0,0
-71.42057091960939,42.42718180571527,0,0,0,0
-71.42057096359113,42.427181674205706,0,0,0,0
-71.42057098136142,42.42718161201614,0,0,0,0
-71.42057099924556,42.4271815502167,0,0,0,0
-71.42057101099857,42.427181503905224,0,0,0,0
-71.42057102157449,42.42718146081743,0,0,0,0
-71.4205710359949,42.42718140880732,0,0,0,0
-71.42057107056121,42.427181308932774,0,0,0,0
-71.42057108731447,42.42718125177022,0,0,0,0
-71.42057109903118,42.4271812067999,0,0,0,0
-71.42057111924893,42.42718114172302,0,0,0,0
-71.42057113970841,42.427181076238604,0,0,0,0
-71.42057115352289,42.42718102677076,0,0,0,0
-71.42057117303288,42.42718096388213,-71.42057037353516,42.427181243896484,0,0
-71.42057117796219,42.42718093625725,0,0,0,0
-71.42057118812114,42.42718089674262,0,0,0,0
-71.42057119418132,42.427180867145935,0,0,0,0
-71.42057121827096,42.42718079575151,0,0,0,0
-71.42057122757741,42.42718075898409,0,0,0,0
-71.42057123523514,42.42718072621319,0,0,0,0
-71.42057124730562,42.42718068332666,0,0,0,0
-71.42057125850715,42.42718064261119,0,0,0,0
-71.42057126391217,42.42718061591048,0,0,0,0
-71.42057127215335,42.42718058308416,0,0,0,0
-71.4205712822758,42.42718054621666,0,0,0,0
-71.42057130863411,42.42718047256827,0,0,0,0
-71.42057132864855,42.427180413528,0,0,0,0
-71.42057134691768,42.42718035860288,0,0,0,0
-71.42057135529836,42.42718032631076,0,0,0,0
-71.42057136559056,42.42718028980234,0,0,0,0
-71.4205713783393,42.4271802483222,0,0,0,0
-71.42057141896724,42.42718014520713,0,0,0,0
-71.42057143251495,42.42718010293398,-71.42057037353516,42.427181243896484,0,0
-71.42057146394883,42.42718002114314,0,0,0,0
-71.42057148193257,42.42717996936141,0,0,0,0
-71.42057150502518,42.42717990638144,0,0,0,0
-71.42057151535838,42.42717987197006,0,0,0,0
-71.42057152144261,42.42717984715961,0,0,0,0
-71.42057152500894,42.42717982804562,0,0,0,0
-71.42057154159738,42.42717978038394,0,0,0,0
-71.42057155236483,42.42717974565861,0,0,0,0
-71.42057156348862,42.42717971026159,0,0,0,0
-71.42057156985065,42.42717968545562,0,0,0,0
-71.42057158060369,42.427179651092366,0,0,0,0
-71.42057158500111,42.427179631270434,0,0,0,0
-71.42057160012645,42.427179588657275,0,0,0,0
-71.42057160812499,42.427179561681676,0,0,0,0
-71.42057162052281,42.42717952539861,0,0,0,0
-71.4205716333485,42.427179488317165,0,0,0,0
-71.42057165990138,42.427179421869766,0,0,0,0
-71.42057167469714,42.42717938076117,0,0,0,0
-71.42057168241985,42.427179354930054,0,0,0,0
-71.42057169882844,42.42717931054636,-71.42057037353516,42.427181243896484,0,0
-71.42057170152898,42.427179295937755,0,0,0,0
-71.42057171709095,42.42717925432312,0,0,0,0
-71.42057172145854,42.4271792366495,0,0,0,0
-71.4205717499776,42.427179168115146,0,0,0,0
-71.42057175479103,42.427179149722804,0,0,0,0
-71.42057176350644,42.42717912318651,0,0,0,0
-71.42057178120064,42.42717907779634,0,0,0,0
-71.42057179183554,42.42717904737719,0,0,0,0
-71.42057179465962,42.42717903385495,0,0,0,0
-71.42057180463213,42.4271790057848,0,0,0,0
-71.42057181717098,42.42717897263313,0,0,0,0
-71.42057182611474,42.42717894705265,0,0,0,0
-71.42057183873992,42.42717891395634,0,0,0,0
-71.42057185022163,42.427178883301806,0,0,0,0
-71.42057186344665,42.4271788491185,0,0,0,0
-71.42057187116436,42.427178826381294,0,0,0,0
-71.42057188355969,42.42717879454352,0,0,0,0
-71.42057188276937,42.42717879007608,0,0,0,0
-71.42057188700053,42.42717877558662,0,0,0,0
-71.42057188904123,42.4271787656303,0,0,0,0
-71.4205719074687,42.42717868472699,-71.42057037353516,42.42717742919922,0,0
-71.42057190523133,42.42717864595876,0,0,0,0
-71.42057192062511,42.4271785720602,0,0,0,0
-71.42057193085925,42.42717850899665,0,0,0,0
-71.42057194297733,42.42717844255608,0,0,0,0
-71.42057195530234,42.427178376116274,0,0,0,0
-71.42057195379996,42.42717833840478,0,0,0,0
-71.4205719555951,42.42717829481885,0,0,0,0
-71.42057195794536,42.427178250694006,0,0,0,0
-71.42057196582736,42.42717819618374,0,0,0,0
-71.42057197383676,42.42717814184644,0,0,0,0
-71.42057198339214,42.42717808487991,0,0,0,0
-71.42057199121903,42.42717803168234,0,0,0,0
-71.420572001303,42.42717797444583,0,0,0,0
-71.4205720093608,42.427177921548854,0,0,0,0
-71.42057201073818,42.42717788180399,0,0,0,0
-71.42057201672202,42.42717783308387,0,0,0,0
-71.42057202162397,42.42717778676723,0,0,0,0
-71.42057202526614,42.42717774328341,0,0,0,0
-71.42057206264106,42.427177632925115,0,0,0,0
-71.4205720729255,42.42717757689944,0,0,0,0
-71.42057208726021,42.42717751315181,-71.42057037353516,42.42717742919922,0,0
-71.420572085151,42.42717748226519,0,0,0,0
-71.42057208871731,42.42717744018734,0,0,0,0
-71.42057214606669,42.42717728969698,0,0,0,0
-71.4205721590851,42.427177229068725,0,0,0,0
-71.42057216723109,42.42717717862636,0,0,0,0
-71.42057220195734,42.42717707443469,0,0,0,0
-71.42057220581081,42.427177033034106,0,0,0,0
-71.42057220728863,42.42717699677423,0,0,0,0
-71.42057221406345,42.42717695002208,0,0,0,0
-71.42057222544302,42.42717689419119,0,0,0,0
-71.42057223668411,42.42717683896299,0,0,0,0
-71.42057224797226,42.42717678395837,0,0,0,0
-71.42057226094346,42.427176725836084,0,0,0,0
-71.42057227402738,42.42717666779841,0,0,0,0
-71.4205722816351,42.42717662124946,0,0,0,0
-71.42057228016257,42.427176593305184,0,0,0,0
-71.42057228113033,42.427176560424805,0,0,0,0
-71.420572277111,42.427176538059186,0,0,0,0
-71.420572278929,42.427176503855996,0,0,0,0
-71.42057228823919,42.42717645438328,-71.42057037353516,42.42717742919922,0,0
-71.42057228590234,42.42717642937903,0,0,0,0
-71.4205722806521,42.427176410718786,0,0,0,0
-71.42057228478146,42.42717637287706,0,0,0,0
-71.42057228051236,42.42717635276413,0,0,0,0
-71.42057227995761,42.427176325227144,0,0,0,0
-71.42057227791514,42.427176300629355,0,0,0,0
-71.42057234336244,42.42717613273519,0,0,0,0
-71.42057234663591,42.42717609678232,0,0,0,0
-71.42057240047642,42.42717595304454,0,0,0,0
-71.42057241178154,42.42717590048663,0,0,0,0
-71.42057248008247,42.4271757264911,0,0,0,0
-71.42057248372198,42.427175690901656,0,0,0,0
-71.42057248354568,42.42717566373856,0,0,0,0
-71.42057248942558,42.42717562391884,-71.42057037353516,42.42717742919922,0,0
-71.42057248556928,42.42717560516002,0,0,0,0
-71.42057248046515,42.42717558914899,0,0,0,0
-71.42057247591734,42.42717557206396,0,0,0,0
-71.42057247116617,42.42717555562502,0,0,0,0
-71.42057247650499,42.42717551762627,0,0,0,0
-71.42057250902414,42.42717542112448,0,0,0,0
-71.42057252312944,42.427175364676195,0,0,0,0
-71.4205725294502,42.427175324955606,0,0,0,0
-71.42057253656107,42.427175283524264,0,0,0,0
-71.42057254248338,42.42717524484932,0,0,0,0
-71.42057257525336,42.4271751476467,0,0,0,0
-71.42057264475109,42.427174969632084,0,0,0,0
-71.4205726472267,42.42717493869744,0,0,0,0
-71.42057266634751,42.427174871188036,0,0,0,0
-71.42057275221242,42.42717482416626,-71.42057800292969,42.42717742919922,0,0
-71.42057292259754,42.42717458869067,0,0,0,0
-71.42057301313459,42.42717460034955,0,0,0,0
-71.42057310079451,42.42717460934852,0,0,0,0
-71.42057341131654,42.42717451774824,0,0,0,0
-71.42057350465791,42.42717452885262,0,0,0,0
-71.42057372195579,42.42717449237884,0,0,0,0
-71.42057382434061,42.42717449950951,0,0,0,0
-71.4205740639698,42.42717445565633,0,0,0,0
-71.42057416508014,42.42717446250794,0,0,0,0
-71.42057425282923,42.42717447383905,-71.42057800292969,42.42717742919922,0,0
-71.4205744791877,42.42717443387235,0,0,0,0
-71.42057455122253,42.4271744501978,0,0,0,0
-71.42057465263267,42.427174455389164,0,0,0,0
-71.4205749748641,42.42717437975776,0,0,0,0
-71.42057507122566,42.4271743860871,0,0,0,0
-71.42057516333996,42.427174393547936,0,0,0,0
-71.42057542494786,42.42717433916367,0,0,0,0
-71.42057558698646,42.42717432048488,0,0,0,0
-71.42057569675144,42.42717432035505,0,0,0,0
-71.42057582365454,42.42717431362055,-71.42057800292969,42.42717742919922,0,0
-71.42057589151865,42.427174327868634,0,0,0,0
-71.42057602705572,42.4271743171492,0,0,0,0
-71.42057624559914,42.4271742758728,0,0,0,0
-71.42057631090387,42.42717428987789,0,0,0,0
-71.42057637533527,42.42717430388573,0,0,0,0
-71.42057647984846,42.42717430303796,0,0,0,0
-71.42057661098885,42.42717429221665,0,0,0,0
-71.42057671024031,42.42717429256759,0,0,0,0
-71.42057678905196,42.42717429994755,0,0,0,0
-71.42057699846234,42.427174259773565,0,0,0,0
-71.42057713352862,42.42717424619919,0,0,0,0
-71.42057719204425,42.42717425993375,0,0,0,0
-71.42057725666083,42.42717427113764,0,0,0,0
-71.42057738587161,42.42717425878432,0,0,0,0
-71.42057745993249,42.42717426592199,-71.42057800292969,42.42717742919922,0,0
-71.42057753240863,42.42717427329447,0,0,0,0
-71.4205775954668,42.42717428371962,0,0,0,0
-71.42057767536618,42.42717428776299,0,0,0,0
-71.42057774573078,42.42717429490717,0,0,0,0
-71.4205777915851,42.427174310574564,0,0,0,0
-71.42057786293691,42.42717431682188,0,0,0,0
-71.42057789485663,42.42717433687889,0,0,0,0
-71.42057798671965,42.42717433519581,0,0,0,0
-71.42057806966088,42.42717433639664,0,0,0,0
-71.42057812037561,42.427174348810276,0,0,0,0
-71.42057818326006,42.427174356570724,0,0,0,0
-71.4205782671145,42.427174356733275,0,0,0,0
-71.420578307107,42.42717437228803,0,0,0,0
-71.4205785868173,42.42717430318333,0,0,0,0
-71.42057881518325,42.42717421398481,-71.42057800292969,42.42717361450195,0,0
-71.42057882530437,42.427174176793535,0,0,0,0
-71.42057884204056,42.42717413634733,0,0,0,0
-71.42057886981077,42.42717407076086,0,0,0,0
-71.42057889316419,42.42717400509199,0,0,0,0
-71.42057890986871,42.42717394966333,0,0,0,0
-71.42057895941142,42.4271738265011,0,0,0,0
-71.42057901096378,42.42717369891643,0,0,0,0
-71.4205790328891,42.42717363232817,0,0,0,0
-71.42057904902154,42.4271735778546,0,0,0,0
-71.42057906480359,42.42717352430702,0,0,0,0
-71.42057912580385,42.42717337802689,0,0,0,0
-71.42057914140484,42.4271733254154,0,0,0,0
-71.42057916089567,42.42717326504519,0,0,0,0
-71.42057920068231,42.427173163246486,0,0,0,0
-71.42057922357908,42.42717309630917,0,0,0,0
-71.42057924009943,42.427173042653976,-71.42057800292969,42.42717361450195,0,0
-71.42057927286059,42.42717295613612,0,0,0,0
-71.4205792839688,42.42717291430174,0,0,0,0
-71.42057931901068,42.42717282397684,0,0,0,0
-71.42057933331625,42.42717277609049,0,0,0,0
-71.42057937266284,42.42717267745746,0,0,0,0
-71.42057938695413,42.42717262998526,0,0,0,0
-71.42057942308965,42.42717253837091,0,0,0,0
-71.4205794298395,42.42717250671949,0,0,0,0
-71.42057945257697,42.427172442839264,0,0,0,0
-71.42057946407373,42.42717240194317,0,0,0,0
-71.42057948077283,42.42717235067925,0,0,0,0
-71.42057950381978,42.42717228672211,0,0,0,0
-71.42057951526797,42.42717224645037,0,0,0,0
-71.42057953065903,42.42717219886681,0,0,0,0
-71.42057955452447,42.427172135050924,0,0,0,0
-71.4205795636711,42.4271721009247,-71.42057800292969,42.42717361450195,0,0
-71.42057957595622,42.42717206077733,0,0,0,0
-71.42057963842889,42.42717192123943,0,0,0,0
-71.4205796413761,42.42717189986842,0,0,0,0
-71.42057975203997,42.42717166447065,0,0,0,0
-71.4205797586154,42.42717163615809,0,0,0,0
-71.42057978640497,42.42717156603904,0,0,0,0
-71.4205797874382,42.427171549265815,0,0,0,0
-71.42057980069708,42.42717150847198,0,0,0,0
-71.4205798160306,42.427171463742226,0,0,0,0
-71.42057983126223,42.42717141936605,0,0,0,0
-71.42057987804986,42.4271713127556,0,0,0,0
-71.4205798859337,42.4271712834707,0,0,0,0
-71.42057988710515,42.427171267629916,0,0,0,0
-71.42057989381117,42.427171241120256,0,0,0,0
-71.42057991778617,42.427171180958496,-71.42057800292969,42.42717361450195,0,0
-71.42057992751504,42.42717114883407,0,0,0,0
-71.42057993511307,42.42717112101447,0,0,0,0
-71.42057995153289,42.42717107605932,0,0,0,0
-71.4205800197988,42.427170930103166,0,0,0,0
-71.42058002686514,42.42717090405067,0,0,0,0
-71.420580021493,42.42717090233914,0,0,0,0
-71.42058001825566,42.42717089661086,0,0,0,0
-71.42058005758744,42.42717080836364,0,0,0,0
-71.42058006189335,42.42717078823966,0,0,0,0
-71.42058009420994,42.427170713861045,0,0,0,0
-71.42058009026348,42.42717071002474,0,0,0,0
-71.4205800925164,42.42717069429236,0,0,0,0
-71.42058009786606,42.42717067268067,0,0,0,0
-71.4205800940224,42.427170669002564,0,0,0,0
-71.42058010176015,42.42717064299173,0,0,0,0
-71.42058010708332,42.427170621770635,0,0,0,0
-71.4205801170738,42.42717059161345,0,0,0,0
-71.42058012383866,42.42717056781478,0,0,0,0
-71.42058012966137,42.42717054636101,0,0,0,0
-71.42058016816827,42.42717046293055,0,0,0,0
-71.42058017434958,42.4271704415248,0,0,0,0
-71.42058018549181,42.427170410821226,0,0,0,0
-71.42058019146555,42.4271703900615,0,0,0,0
-71.42058023354484,42.42717030077877,0,0,0,0
-71.42058022634882,42.427170305245134,0,0,0,0
-71.42058023496341,42.42717027975584,0,0,0,0
-71.42058022851255,42.42717028298882,0,0,0,0
-71.42058023002366,42.42717027118049,0,0,0,0
-71.42058023736219,42.42717024838654,0,0,0,0
-71.42058024271383,42.42717022945662,0,0,0,0
-71.42058029529694,42.427170121140854,0,0,0,0
-71.42058032526622,42.427170056106924,0,0,0,0
-71.42058035656777,42.42716998872293,0,0,0,0
-71.4205803556048,42.42716998239179,0,0,0,0
-71.42058043656299,42.42716996481198,-71.42058563232422,42.42717361450195,0,0
-71.42058050591808,42.42716996779798,0,0,0,0
