,servo_steering,gps,,,,,encoder,imu,,,,,,,,,,,,
timestamp,position,lat,long,speed,heading,hdop,counts,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,quat_w,quat_x,quat_y,quat_z
0.019534826278686523,0,40,26.60890007019043,79,56.4088020324707,0.24075999855995178,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1142117977142334,0,40,26.60890007019043,79,56.4088020324707,0.18519999086856842,10,-0.03999999910593033,0.0,-0.07999999821186066,0.0,0.0,0.0,174.8125,-4.25,2.0,0.0450439453125,0.03656005859375,0.01959228515625,3.00189208984375
0.21609807014465332,0,40,26.60890007019043,79,56.4088020324707,0.18519999086856842,10,-0.07000000029802322,-0.019999999552965164,0.029999999329447746,0.002222222276031971,0.035555556416511536,-0.028888888657093048,174.875,-4.1875,2.0,0.044189453125,0.035888671875,0.01947021484375,3.0018310546875
0.3223452568054199,0,40,26.60890007019043,79,56.4088020324707,0.18519999086856842,10,-0.38999998569488525,-0.07999999821186066,-0.12999999523162842,0.0033333334140479565,-0.002222222276031971,-0.0055555556900799274,175.0,-4.1875,2.0,0.0435791015625,0.03607177734375,0.01947021484375,3.00177001953125
0.42818498611450195,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,0.03999999910593033,-0.009999999776482582,-0.10000000149011612,0.002222222276031971,-0.02222222276031971,0.002222222276031971,174.9375,-4.25,2.0,0.0435791015625,0.036376953125,0.01953125,3.0018310546875
0.5348188877105713,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,-0.14000000059604645,-0.019999999552965164,-0.07000000029802322,0.002222222276031971,-0.006666666828095913,-0.002222222276031971,175.0,-4.25,2.0625,0.0435791015625,0.0364990234375,0.01959228515625,3.0018310546875
0.6412904262542725,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,0.03999999910593033,0.05999999865889549,-0.15000000596046448,0.0,-0.002222222276031971,0.0011111111380159855,174.9375,-4.25,2.0625,0.0435791015625,0.03656005859375,0.01959228515625,3.0018310546875
0.7418036460876465,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,-0.15000000596046448,0.0,-0.10999999940395355,-0.0011111111380159855,-0.0011111111380159855,-0.002222222276031971,174.9375,-4.25,2.0625,0.0435791015625,0.03662109375,0.01959228515625,3.0018310546875
0.8424532413482666,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,0.0,0.029999999329447746,-0.10000000149011612,0.002222222276031971,0.0033333334140479565,-0.002222222276031971,174.9375,-4.25,2.0625,0.0435791015625,0.03662109375,0.01959228515625,3.0018310546875
0.9478483200073242,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,-0.009999999776482582,0.0,-0.11999999731779099,-0.0011111111380159855,0.0011111111380159855,0.0,174.9375,-4.25,2.0625,0.0435791015625,0.0367431640625,0.01959228515625,3.0018310546875
1.0560956001281738,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,0.0,0.0,0.009999999776482582,0.0011111111380159855,0.0011111111380159855,-0.0011111111380159855,174.9375,-4.25,2.0625,0.0435791015625,0.0367431640625,0.01959228515625,3.0018310546875
1.1603007316589355,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,0.0,0.0,-0.05999999865889549,0.0,-0.002222222276031971,-0.0011111111380159855,174.9375,-4.25,2.0625,0.0435791015625,0.03680419921875,0.01959228515625,3.0018310546875
1.2610089778900146,0,40,26.60890007019043,79,56.40890121459961,0.3148399889469147,10,-0.09000000357627869,-0.009999999776482582,-0.05000000074505806,0.0,0.0011111111380159855,0.0,174.9375,-4.25,2.0625,0.0435791015625,0.03680419921875,0.01959228515625,3.0018310546875
