,servo_steering,gps,,,,,,,encoder,imu,,,,,,,,,,,,
timestamp,position,lat_min,lat_sec,long_min,long_sec,speed,heading,hdop,counts,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,quat_w,quat_x,quat_y,quat_z
0.049524784088134766,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,50.16999816894531,71,0.0,0.009999999776482582,-0.1599999964237213,-0.002222222276031971,-0.0011111111380159855,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.11269688606262207,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,50.16999816894531,71,0.0,-0.019999999552965164,-0.029999999329447746,-0.0011111111380159855,-0.0011111111380159855,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.21480560302734375,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,50.16999816894531,71,0.019999999552965164,0.0,-0.029999999329447746,0.0,-0.0011111111380159855,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.3175380229949951,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,50.16999816894531,71,0.0,0.0,-0.15000000596046448,-0.0033333334140479565,0.002222222276031971,0.002222222276031971,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.422940731048584,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,50.16999816894531,71,0.0,0.0,-0.03999999910593033,-0.002222222276031971,0.0,0.002222222276031971,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.5272855758666992,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,50.16999816894531,71,0.029999999329447746,0.0,-0.03999999910593033,-0.0011111111380159855,0.0,0.0,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.630455493927002,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,0.019999999552965164,0.009999999776482582,-0.11999999731779099,0.0011111111380159855,0.002222222276031971,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.7326796054840088,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,0.009999999776482582,0.0,-0.09000000357627869,0.002222222276031971,0.004444444552063942,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.8350429534912109,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,0.0,-0.009999999776482582,-0.05000000074505806,0.0,0.002222222276031971,0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
0.939295768737793,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,0.0,0.0,-0.019999999552965164,0.0011111111380159855,0.0011111111380159855,0.0,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.045832872390747,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,0.019999999552965164,0.019999999552965164,-0.12999999523162842,-0.0011111111380159855,0.002222222276031971,0.0,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.1453404426574707,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,-0.009999999776482582,0.009999999776482582,-0.03999999910593033,0.0,-0.0011111111380159855,0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.2481374740600586,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,-0.05000000074505806,0.009999999776482582,-0.14000000059604645,0.0033333334140479565,-0.002222222276031971,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.353832721710205,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,0.0,0.07000000029802322,0.009999999776482582,0.0011111111380159855,0.0,-0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.4585158824920654,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,-0.009999999776482582,-0.05000000074505806,0.0,-0.002222222276031971,-0.0033333334140479565,0.002222222276031971,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.5623891353607178,0,40,26.60879898071289,79,56.40800094604492,0.09260000288486481,1.4299999475479126,87.31000518798828,71,-0.05999999865889549,-0.10999999940395355,-0.10000000149011612,0.0,0.004444444552063942,0.002222222276031971,179.8125,-4.4375,2.0,0.001220703125,0.0391845703125,0.01776123046875,3.00091552734375
1.6685798168182373,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.15000000596046448,0.05999999865889549,-0.03999999910593033,0.0,0.004444444552063942,-0.0033333334140479565,179.8125,-4.4375,2.0,0.001220703125,0.03900146484375,0.01776123046875,3.00091552734375
1.7713775634765625,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,-0.029999999329447746,-0.1899999976158142,-0.12999999523162842,0.0011111111380159855,-0.013333333656191826,-0.0033333334140479565,179.8125,-4.4375,2.0,0.001220703125,0.03900146484375,0.01776123046875,3.00091552734375
1.8748469352722168,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,-0.14000000059604645,0.09000000357627869,0.009999999776482582,0.0011111111380159855,-0.009999999776482582,0.0033333334140479565,179.8125,-4.4375,2.0,0.001220703125,0.03887939453125,0.01776123046875,3.00091552734375
1.9763386249542236,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.07000000029802322,0.12999999523162842,-0.10000000149011612,0.0011111111380159855,-0.006666666828095913,-0.002222222276031971,179.8125,-4.4375,1.9375,0.001220703125,0.03912353515625,0.01727294921875,3.00091552734375
2.081806182861328,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.029999999329447746,0.0,-0.15000000596046448,0.0,-0.0011111111380159855,0.002222222276031971,179.8125,-4.4375,1.9375,0.001220703125,0.0389404296875,0.01727294921875,3.00091552734375
2.1896541118621826,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.03999999910593033,-0.15000000596046448,-0.019999999552965164,0.0,-0.012222222052514553,0.0,179.8125,-4.4375,2.0,0.001220703125,0.03887939453125,0.01751708984375,3.00091552734375
2.2928466796875,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.009999999776482582,0.05000000074505806,-0.10999999940395355,0.0,-0.002222222276031971,0.0011111111380159855,179.8125,-4.4375,2.0,0.001220703125,0.03887939453125,0.017578125,3.00091552734375
2.3973522186279297,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.0,0.05999999865889549,0.0,0.0,0.0011111111380159855,0.002222222276031971,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.017333984375,3.00091552734375
2.4981017112731934,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,40.70000076293945,71,0.0,0.0,-0.009999999776482582,0.0,-0.0011111111380159855,0.002222222276031971,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.017333984375,3.00091552734375
2.6018407344818115,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,0.029999999329447746,-0.019999999552965164,-0.019999999552965164,0.0011111111380159855,0.0,0.002222222276031971,179.8125,-4.4375,2.0,0.001220703125,0.03887939453125,0.01751708984375,3.00091552734375
2.704965829849243,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,0.0,0.10000000149011612,-0.07999999821186066,0.0011111111380159855,0.0033333334140479565,-0.0011111111380159855,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.0174560546875,3.00091552734375
2.811387538909912,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,-0.03999999910593033,-0.05000000074505806,-0.019999999552965164,-0.002222222276031971,0.0011111111380159855,0.0,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.017333984375,3.00091552734375
2.914478302001953,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,0.05999999865889549,-0.09000000357627869,-0.05000000074505806,0.0011111111380159855,0.0011111111380159855,-0.0011111111380159855,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.01739501953125,3.00091552734375
3.016702890396118,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,-0.019999999552965164,0.03999999910593033,-0.07999999821186066,-0.004444444552063942,0.0011111111380159855,0.0011111111380159855,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.01739501953125,3.00091552734375
3.1223244667053223,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,-0.029999999329447746,0.019999999552965164,0.0,0.0055555556900799274,-0.004444444552063942,0.004444444552063942,179.8125,-4.4375,1.9375,0.001220703125,0.03887939453125,0.01739501953125,3.00091552734375
3.224346876144409,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,0.019999999552965164,-0.03999999910593033,-0.05999999865889549,-0.0011111111380159855,0.002222222276031971,0.0011111111380159855,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
3.326500177383423,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,0.009999999776482582,-0.009999999776482582,-0.029999999329447746,-0.0011111111380159855,-0.0011111111380159855,0.002222222276031971,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
3.4334468841552734,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,-0.009999999776482582,0.03999999910593033,0.0,0.0,0.0011111111380159855,0.002222222276031971,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
3.5388195514678955,0,40,26.60879898071289,79,56.40800094604492,0.055560000240802765,1.4299999475479126,30.530000686645508,71,0.009999999776482582,0.009999999776482582,-0.05000000074505806,0.0,0.0,-0.0011111111380159855,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
3.6438820362091064,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,43.64999771118164,71,0.009999999776482582,-0.009999999776482582,-0.15000000596046448,0.002222222276031971,-0.002222222276031971,0.0,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
3.7472188472747803,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,43.64999771118164,71,-0.009999999776482582,0.0,-0.07000000029802322,-0.0011111111380159855,-0.0055555556900799274,-0.0011111111380159855,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
3.851024866104126,0,40,26.60879898071289,79,56.40800094604492,0.037039998918771744,1.4299999475479126,43.64999771118164,71,0.0,-0.009999999776482582,-0.009999999776482582,0.0,-0.0055555556900799274,0.0,179.8125,-4.4375,1.9375,0.0013427734375,0.03887939453125,0.017333984375,3.00091552734375
