,servo_steering,gps,,,,,encoder,imu,,,,,,,,,,,,
timestamp,position,lat,long,speed,heading,hdop,counts,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,yaw,pitch,roll,quat_w,quat_x,quat_y,quat_z
0.018207073211669922,0,40,26.60849952697754,79,56.40760040283203,0.38891997933387756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11039590835571289,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,0.03999999910593033,-0.019999999552965164,-0.10000000149011612,0.0,-0.002222222276031971,0.0,175.0625,-4.375,1.9375,0.04254150390625,0.03790283203125,0.0186767578125,3.00177001953125
0.21723151206970215,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,0.019999999552965164,-0.029999999329447746,-0.019999999552965164,-0.0033333334140479565,0.0033333334140479565,0.0,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.3219461441040039,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,0.0,0.0,-0.05000000074505806,0.0011111111380159855,0.0,0.002222222276031971,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.4237079620361328,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,0.009999999776482582,0.03999999910593033,-0.15000000596046448,0.0,0.0,0.004444444552063942,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.5289456844329834,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,-0.009999999776482582,0.05000000074505806,0.0,0.0011111111380159855,0.0033333334140479565,0.0011111111380159855,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.629875659942627,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,0.0,-0.019999999552965164,-0.05000000074505806,0.0011111111380159855,0.0011111111380159855,-0.002222222276031971,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.7298178672790527,0,40,26.60930061340332,79,56.406803131103516,0.5000399947166443,10,0.10000000149011612,-0.03999999910593033,-0.029999999329447746,-0.002222222276031971,-0.002222222276031971,0.0011111111380159855,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.8303616046905518,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.009999999776482582,-0.019999999552965164,-0.14000000059604645,-0.002222222276031971,0.0055555556900799274,-0.002222222276031971,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
0.9333021640777588,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.07999999821186066,0.0,-0.009999999776482582,0.0,0.0033333334140479565,-0.0011111111380159855,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
1.0414791107177734,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.10000000149011612,0.0,-0.07999999821186066,-0.0011111111380159855,0.0033333334140479565,-0.006666666828095913,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
1.146118402481079,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.009999999776482582,0.05999999865889549,-0.15000000596046448,-0.002222222276031971,-0.0055555556900799274,0.0011111111380159855,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
1.2503156661987305,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.009999999776482582,-0.009999999776482582,0.0,-0.002222222276031971,0.004444444552063942,0.0,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
1.3552987575531006,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.009999999776482582,-0.07000000029802322,-0.10000000149011612,0.0011111111380159855,-0.0011111111380159855,-0.0011111111380159855,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
1.4591174125671387,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.009999999776482582,0.029999999329447746,-0.019999999552965164,-0.0011111111380159855,0.0,0.0,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
1.5599746704101562,0,40,26.60940170288086,79,56.40670394897461,0.518559992313385,10,0.019999999552965164,0.03999999910593033,-0.03999999910593033,0.0033333334140479565,-0.0055555556900799274,0.0011111111380159855,175.0625,-4.375,1.9375,0.04254150390625,0.037841796875,0.0186767578125,3.00177001953125
