,servo_steering,gps,,encoder,imu,,,,
timestamp,position,lat,long,counts,accel_x,accel_y,gyro_z,yaw,compass
28.696420431137085,61,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.71113681793213,61,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.725799322128296,61,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.740405797958374,61,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.754987001419067,63,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.769131660461426,63,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.783517122268677,63,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.80196261405945,61,40.44362258911133,79.94061279296875,0,0.23000000417232513,0.05000000074505806,0.002222222276031971,2.6875,3.878690242767334
28.81255602836609,61,40.44362258911133,79.94061279296875,0,-0.10000000149011612,0.029999999329447746,-0.007777777966111898,2.6875,3.855257987976074
28.822669506072998,61,40.44362258911133,79.94061279296875,0,-0.10000000149011612,0.029999999329447746,-0.007777777966111898,2.6875,3.855257987976074
28.832692623138428,63,40.44362258911133,79.94061279296875,0,-0.10000000149011612,0.029999999329447746,-0.007777777966111898,2.6875,3.855257987976074
28.84231662750244,63,40.44362258911133,79.94061279296875,0,-0.05000000074505806,-0.009999999776482582,-0.004444444552063942,2.6875,3.855257987976074
28.860063791275024,63,40.44362258911133,79.94061279296875,0,-0.05000000074505806,-0.009999999776482582,-0.004444444552063942,2.6875,3.855257987976074
28.87770962715149,61,40.44362258911133,79.94061279296875,0,-0.05000000074505806,-0.009999999776482582,-0.004444444552063942,2.6875,3.855257987976074
28.89529585838318,61,40.44362258911133,79.94061279296875,0,-0.14000000059604645,0.07000000029802322,-0.002222222276031971,2.6875,3.8759171962738037
28.911380767822266,61,40.44362258911133,79.94061279296875,0,-0.14000000059604645,0.07000000029802322,-0.002222222276031971,2.6875,3.8759171962738037
28.927101373672485,63,40.44362258911133,79.94061279296875,0,-0.14000000059604645,0.07000000029802322,-0.002222222276031971,2.6875,3.8759171962738037
28.942837953567505,63,40.44362258911133,79.94061279296875,0,0.10000000149011612,-0.11999999731779099,0.015555555932223797,2.6875,3.8525474071502686
28.957287788391113,63,40.44362258911133,79.94061279296875,0,0.10000000149011612,-0.11999999731779099,0.015555555932223797,2.6875,3.8525474071502686
28.971990823745728,61,40.44362258911133,79.94061279296875,0,0.10000000149011612,-0.11999999731779099,0.015555555932223797,2.6875,3.8525474071502686
28.98655939102173,61,40.44362258911133,79.94061279296875,0,0.5899999737739563,0.03999999910593033,0.035555556416511536,2.6875,3.8707337379455566
29.001142740249634,63,40.44362258911133,79.94061279296875,0,0.5899999737739563,0.03999999910593033,0.035555556416511536,2.6875,3.8707337379455566
29.015607118606567,63,40.44362258911133,79.94061279296875,0,0.5899999737739563,0.03999999910593033,0.035555556416511536,2.6875,3.8707337379455566
29.029760122299194,63,40.44362258911133,79.94061279296875,0,0.5899999737739563,0.03999999910593033,0.035555556416511536,2.6875,3.8707337379455566
29.04475498199463,63,40.44362258911133,79.94061279296875,0,0.38999998569488525,-0.09000000357627869,0.028888888657093048,2.6875,3.828242063522339
29.058923959732056,61,40.44362258911133,79.94061279296875,0,0.38999998569488525,-0.09000000357627869,0.028888888657093048,2.6875,3.828242063522339
29.073431491851807,63,40.44362258911133,79.94061279296875,0,0.38999998569488525,-0.09000000357627869,0.028888888657093048,2.6875,3.828242063522339
29.088566780090332,63,40.44362258911133,79.94061279296875,0,-0.25999999046325684,-0.10000000149011612,0.02222222276031971,2.6875,3.821394443511963
29.103019952774048,63,40.44362258911133,79.94061279296875,0,-0.25999999046325684,-0.10000000149011612,0.02222222276031971,2.6875,3.821394443511963
29.117854118347168,63,40.44362258911133,79.94061279296875,0,-0.25999999046325684,-0.10000000149011612,0.02222222276031971,2.6875,3.821394443511963
29.132669925689697,63,40.44362258911133,79.94061279296875,0,0.14000000059604645,-0.07999999821186066,0.031111111864447594,2.6875,3.825974464416504
29.14709734916687,61,40.44362258911133,79.94061279296875,0,0.14000000059604645,-0.07999999821186066,0.031111111864447594,2.6875,3.825974464416504
29.162155866622925,61,40.44362258911133,79.94061279296875,0,0.14000000059604645,-0.07999999821186066,0.031111111864447594,2.6875,3.825974464416504
29.176300764083862,63,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.07000000029802322,0.02666666731238365,2.6875,3.843194007873535
29.191084623336792,63,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.07000000029802322,0.02666666731238365,2.6875,3.843194007873535
29.205953121185303,63,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.07000000029802322,0.02666666731238365,2.6875,3.843194007873535
29.220701456069946,63,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.07000000029802322,0.02666666731238365,2.6875,3.843194007873535
29.236022233963013,61,40.44362258911133,79.94061279296875,0,-0.07999999821186066,-0.009999999776482582,0.03222222253680229,2.6875,3.8248629570007324
29.251519441604614,61,40.44362258911133,79.94061279296875,0,-0.07999999821186066,-0.009999999776482582,0.03222222253680229,2.6875,3.8248629570007324
29.266170263290405,61,40.44362258911133,79.94061279296875,0,-0.07999999821186066,-0.009999999776482582,0.03222222253680229,2.6875,3.8248629570007324
29.280879974365234,63,40.44362258911133,79.94061279296875,0,0.6700000166893005,0.0,0.029999999329447746,2.625,3.8519322872161865
29.295603036880493,59,40.44362258911133,79.94061279296875,0,0.6700000166893005,0.0,0.029999999329447746,2.625,3.8519322872161865
29.310314893722534,59,40.44362258911133,79.94061279296875,0,0.6700000166893005,0.0,0.029999999329447746,2.625,3.8519322872161865
29.325348138809204,43,40.44362258911133,79.94061279296875,0,0.6700000166893005,0.0,0.029999999329447746,2.625,3.8519322872161865
29.339555263519287,39,40.44362258911133,79.94061279296875,0,1.1100000143051147,0.03999999910593033,0.014444444328546524,2.625,3.863784074783325
29.353912830352783,39,40.44362258911133,79.94061279296875,0,1.1100000143051147,0.03999999910593033,0.014444444328546524,2.625,3.863784074783325
29.368658781051636,17,40.44362258911133,79.94061279296875,0,1.1100000143051147,0.03999999910593033,0.014444444328546524,2.625,3.863784074783325
29.383180618286133,15,40.44362258911133,79.94061279296875,0,-0.6899999976158142,0.3100000023841858,-0.017777778208255768,2.625,3.829737663269043
29.397879123687744,-51,40.44362258911133,79.94061279296875,0,-0.6899999976158142,0.3100000023841858,-0.017777778208255768,2.625,3.829737663269043
29.412671327590942,-87,40.44362258911133,79.94061279296875,0,-0.6899999976158142,0.3100000023841858,-0.017777778208255768,2.625,3.829737663269043
29.42721939086914,-90,40.44362258911133,79.94061279296875,0,-0.7099999785423279,-0.03999999910593033,0.0033333334140479565,2.6875,3.8579187393188477
29.441900968551636,-90,40.44362258911133,79.94061279296875,0,-0.7099999785423279,-0.03999999910593033,0.0033333334140479565,2.6875,3.8579187393188477
29.456693172454834,-90,40.44362258911133,79.94061279296875,0,-0.7099999785423279,-0.03999999910593033,0.0033333334140479565,2.6875,3.8579187393188477
29.471311569213867,-90,40.44362258911133,79.94061279296875,0,0.47999998927116394,0.15000000596046448,0.009999999776482582,2.625,3.871492385864258
29.48623037338257,-90,40.44362258911133,79.94061279296875,0,0.47999998927116394,0.15000000596046448,0.009999999776482582,2.625,3.871492385864258
29.50028085708618,-90,40.44362258911133,79.94061279296875,0,0.47999998927116394,0.15000000596046448,0.009999999776482582,2.625,3.871492385864258
29.51500940322876,-90,40.44362258911133,79.94061279296875,0,0.47999998927116394,0.15000000596046448,0.009999999776482582,2.625,3.871492385864258
29.52936863899231,-90,40.44362258911133,79.94061279296875,0,0.3700000047683716,0.14000000059604645,-0.011111111380159855,2.625,3.839435577392578
29.544108629226685,-90,40.44362258911133,79.94061279296875,0,0.3700000047683716,0.14000000059604645,-0.011111111380159855,2.625,3.839435577392578
29.558294534683228,-90,40.44362258911133,79.94061279296875,0,0.3700000047683716,0.14000000059604645,-0.011111111380159855,2.625,3.839435577392578
29.57311701774597,-90,40.44362258911133,79.94061279296875,0,0.6399999856948853,-0.23000000417232513,-0.025555554777383804,2.6875,3.843315839767456
29.587263345718384,-90,40.44362258911133,79.94061279296875,0,0.6399999856948853,-0.23000000417232513,-0.025555554777383804,2.6875,3.843315839767456
29.6022047996521,-90,40.44362258911133,79.94061279296875,0,0.6399999856948853,-0.23000000417232513,-0.025555554777383804,2.6875,3.843315839767456
29.61688232421875,-90,40.44362258911133,79.94061279296875,0,-0.2199999988079071,-0.1899999976158142,-0.014444444328546524,2.625,3.8612961769104004
29.63147473335266,-90,40.44362258911133,79.94061279296875,0,-0.2199999988079071,-0.1899999976158142,-0.014444444328546524,2.625,3.8612961769104004
29.648916959762573,-90,40.44362258911133,79.94061279296875,0,-0.2199999988079071,-0.1899999976158142,-0.014444444328546524,2.625,3.8612961769104004
29.659929513931274,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.66952085494995,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.68796730041504,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.705388069152832,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.72231912612915,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.73904538154602,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.755018711090088,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.77088189125061,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.786290168762207,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.801271200180054,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,0.2199999988079071,-0.021111110225319862,2.625,3.8329296112060547
29.816502332687378,-90,40.44362258911133,79.94061279296875,0,-0.3199999928474426,-0.07999999821186066,-0.02666666731238365,2.6875,3.8328700065612793
29.831588745117188,-90,40.44362258911133,79.94061279296875,0,-0.3199999928474426,-0.07999999821186066,-0.02666666731238365,2.6875,3.8328700065612793
29.848393440246582,-90,40.44362258911133,79.94061279296875,0,-0.3199999928474426,-0.07999999821186066,-0.02666666731238365,2.6875,3.8328700065612793
29.86750555038452,-90,40.44362258911133,79.94061279296875,0,-0.1599999964237213,-0.019999999552965164,-0.013333333656191826,2.6875,3.823166608810425
29.885515451431274,-90,40.44362258911133,79.94061279296875,0,-0.1599999964237213,-0.019999999552965164,-0.013333333656191826,2.6875,3.823166608810425
29.901605129241943,-90,40.44362258911133,79.94061279296875,0,-0.1599999964237213,-0.019999999552965164,-0.013333333656191826,2.6875,3.823166608810425
29.91762351989746,-90,40.44362258911133,79.94061279296875,0,0.4000000059604645,0.07000000029802322,-0.024444444105029106,2.6875,3.8415772914886475
29.93435573577881,-90,40.44362258911133,79.94061279296875,0,0.4000000059604645,0.07000000029802322,-0.024444444105029106,2.6875,3.8415772914886475
29.949564218521118,-90,40.44362258911133,79.94061279296875,0,-0.09000000357627869,0.09000000357627869,-0.018888888880610466,2.6875,3.8414857387542725
29.965483903884888,-90,40.44362258911133,79.94061279296875,0,-0.09000000357627869,0.09000000357627869,-0.018888888880610466,2.6875,3.8414857387542725
29.980191707611084,-90,40.44362258911133,79.94061279296875,0,-0.09000000357627869,0.09000000357627869,-0.018888888880610466,2.6875,3.8414857387542725
29.995497226715088,-90,40.44362258911133,79.94061279296875,0,-0.09000000357627869,0.09000000357627869,-0.018888888880610466,2.6875,3.8414857387542725
30.012578010559082,-90,40.44362258911133,79.94061279296875,0,-0.1899999976158142,0.009999999776482582,-0.01666666753590107,2.6875,3.8414857387542725
30.03141713142395,-90,40.44362258911133,79.94061279296875,0,-0.1899999976158142,0.009999999776482582,-0.01666666753590107,2.6875,3.8414857387542725
30.04883337020874,-90,40.44362258911133,79.94061279296875,0,0.05000000074505806,0.07000000029802322,-0.01666666753590107,2.6875,3.8704476356506348
30.066022396087646,-90,40.44362258911133,79.94061279296875,0,0.05000000074505806,0.07000000029802322,-0.01666666753590107,2.6875,3.8704476356506348
30.081946849822998,-90,40.44362258911133,79.94061279296875,0,0.05000000074505806,0.07000000029802322,-0.01666666753590107,2.6875,3.8704476356506348
30.097729921340942,-90,40.44362258911133,79.94061279296875,0,0.10000000149011612,0.1599999964237213,-0.006666666828095913,2.6875,3.8258397579193115
30.11448359489441,-90,40.44362258911133,79.94061279296875,0,0.10000000149011612,0.1599999964237213,-0.006666666828095913,2.6875,3.8258397579193115
30.129476070404053,-90,40.44362258911133,79.94061279296875,0,0.10000000149011612,0.1599999964237213,-0.006666666828095913,2.6875,3.8258397579193115
30.144721746444702,-90,40.44362258911133,79.94061279296875,0,0.019999999552965164,0.029999999329447746,-0.006666666828095913,2.625,3.857635498046875
30.15974760055542,-90,40.44362258911133,79.94061279296875,0,0.019999999552965164,0.029999999329447746,-0.006666666828095913,2.625,3.857635498046875
30.174832582473755,-90,40.44362258911133,79.94061279296875,0,0.019999999552965164,0.029999999329447746,-0.006666666828095913,2.625,3.857635498046875
30.18967866897583,-90,40.44362258911133,79.94061279296875,0,-0.28999999165534973,0.03999999910593033,-0.011111111380159855,2.625,3.861663579940796
30.20418357849121,-90,40.44362258911133,79.94061279296875,0,-0.28999999165534973,0.03999999910593033,-0.011111111380159855,2.625,3.861663579940796
30.21879267692566,-90,40.44362258911133,79.94061279296875,0,-0.28999999165534973,0.03999999910593033,-0.011111111380159855,2.625,3.861663579940796
30.233478784561157,-67,40.44362258911133,79.94061279296875,0,-0.28999999165534973,0.03999999910593033,-0.011111111380159855,2.625,3.861663579940796
30.24826955795288,-39,40.44362258911133,79.94061279296875,0,0.25,-0.009999999776482582,-0.0055555556900799274,2.625,3.881920337677002
30.263468980789185,-27,40.44362258911133,79.94061279296875,0,0.25,-0.009999999776482582,-0.0055555556900799274,2.625,3.881920337677002
30.277880668640137,-25,40.44362258911133,79.94061279296875,0,0.25,-0.009999999776482582,-0.0055555556900799274,2.625,3.881920337677002
30.292797327041626,-2,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.019999999552965164,-0.006666666828095913,2.625,3.8731141090393066
30.310937643051147,31,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.019999999552965164,-0.006666666828095913,2.625,3.8731141090393066
30.32022523880005,31,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.019999999552965164,-0.006666666828095913,2.625,3.8731141090393066
30.33488941192627,49,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.019999999552965164,-0.006666666828095913,2.625,3.8731141090393066
30.349064111709595,65,40.44362258911133,79.94061279296875,0,0.5699999928474426,-0.3700000047683716,-0.008888889104127884,2.625,3.8731141090393066
30.363361358642578,65,40.44362258911133,79.94061279296875,0,0.5699999928474426,-0.3700000047683716,-0.008888889104127884,2.625,3.8731141090393066
30.377846479415894,63,40.44362258911133,79.94061279296875,0,0.5699999928474426,-0.3700000047683716,-0.008888889104127884,2.625,3.8731141090393066
30.392536640167236,65,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.17000000178813934,0.0055555556900799274,2.625,3.8678598403930664
30.40716576576233,65,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.17000000178813934,0.0055555556900799274,2.625,3.8678598403930664
30.421831130981445,65,40.44362258911133,79.94061279296875,0,0.05999999865889549,-0.17000000178813934,0.0055555556900799274,2.625,3.8678598403930664
30.43648600578308,65,40.44362258911133,79.94061279296875,0,0.03999999910593033,-0.28999999165534973,0.023333333432674408,2.6875,3.8644771575927734
30.451096773147583,65,40.44362258911133,79.94061279296875,0,0.03999999910593033,-0.28999999165534973,0.023333333432674408,2.6875,3.8644771575927734
30.465524196624756,63,40.44362258911133,79.94061279296875,0,0.03999999910593033,-0.28999999165534973,0.023333333432674408,2.6875,3.8644771575927734
30.48020648956299,63,40.44362258911133,79.94061279296875,0,-0.09000000357627869,-0.15000000596046448,0.025555554777383804,2.625,3.8556835651397705
30.494887590408325,63,40.44362258911133,79.94061279296875,0,-0.09000000357627869,-0.15000000596046448,0.025555554777383804,2.625,3.8556835651397705
30.509582042694092,63,40.44362258911133,79.94061279296875,0,-0.09000000357627869,-0.15000000596046448,0.025555554777383804,2.625,3.8556835651397705
30.524590015411377,65,40.44362258911133,79.94061279296875,0,-0.09000000357627869,-0.15000000596046448,0.025555554777383804,2.625,3.8556835651397705
30.539068937301636,65,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.09000000357627869,0.021111110225319862,2.625,3.843076229095459
30.553119659423828,65,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.09000000357627869,0.021111110225319862,2.625,3.843076229095459
30.56754493713379,65,40.44362258911133,79.94061279296875,0,-0.18000000715255737,0.09000000357627869,0.021111110225319862,2.625,3.843076229095459
30.58260941505432,65,40.44362258911133,79.94061279296875,0,0.17000000178813934,0.2199999988079071,0.025555554777383804,2.625,3.8704476356506348
30.59702706336975,63,40.44362258911133,79.94061279296875,0,0.17000000178813934,0.2199999988079071,0.025555554777383804,2.625,3.8704476356506348
30.613611936569214,63,40.44362258911133,79.94061279296875,0,0.17000000178813934,0.2199999988079071,0.025555554777383804,2.625,3.8704476356506348
30.62825894355774,65,40.44362258911133,79.94061279296875,0,0.20999999344348907,0.15000000596046448,0.023333333432674408,2.625,3.8530519008636475
30.643295288085938,65,40.44362258911133,79.94061279296875,0,0.20999999344348907,0.15000000596046448,0.023333333432674408,2.625,3.8530519008636475
30.65771985054016,65,40.44362258911133,79.94061279296875,0,0.20999999344348907,0.15000000596046448,0.023333333432674408,2.625,3.8530519008636475
30.672871112823486,65,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.68728232383728,65,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.701873779296875,65,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.716500759124756,63,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.73112940788269,63,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.745774507522583,65,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.760703563690186,65,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.776147603988647,65,40.44362258911133,79.94061279296875,0,-0.03999999910593033,0.17000000178813934,0.021111110225319862,2.5625,3.833275556564331
30.79036855697632,65,40.44362258911133,79.94061279296875,0,1.1299999952316284,0.12999999523162842,0.02222222276031971,2.5625,3.8604228496551514
30.804869174957275,65,40.44362258911133,79.94061279296875,0,1.1299999952316284,0.12999999523162842,0.02222222276031971,2.5625,3.8604228496551514
30.81937074661255,65,40.44362258911133,79.94061279296875,0,1.1299999952316284,0.12999999523162842,0.02222222276031971,2.5625,3.8604228496551514
30.834233283996582,63,40.44362258911133,79.94061279296875,0,-0.3799999952316284,-0.20999999344348907,0.03333333507180214,2.5625,3.857635498046875
30.848374605178833,61,40.44362258911133,79.94061279296875,0,-0.3799999952316284,-0.20999999344348907,0.03333333507180214,2.5625,3.857635498046875
30.86278486251831,51,40.44362258911133,79.94061279296875,0,-0.3799999952316284,-0.20999999344348907,0.03333333507180214,2.5625,3.857635498046875
30.876858234405518,51,40.44362258911133,79.94061279296875,0,-0.5600000023841858,-0.07000000029802322,0.035555556416511536,2.5625,3.8502190113067627
30.891200304031372,35,40.44362258911133,79.94061279296875,0,-0.5600000023841858,-0.07000000029802322,0.035555556416511536,2.5625,3.8502190113067627
30.90565824508667,35,40.44362258911133,79.94061279296875,0,-0.5600000023841858,-0.07000000029802322,0.035555556416511536,2.5625,3.8502190113067627
30.92008948326111,5,40.44362258911133,79.94061279296875,0,-0.5600000023841858,-0.07000000029802322,0.035555556416511536,2.5625,3.8502190113067627
30.93520450592041,-34,40.44362258911133,79.94061279296875,0,-0.4099999964237213,-0.07000000029802322,0.025555554777383804,2.5625,3.8414857387542725
30.94947385787964,-55,40.44362258911133,79.94061279296875,0,-0.4099999964237213,-0.07000000029802322,0.025555554777383804,2.5625,3.8414857387542725
30.963619470596313,-90,40.44362258911133,79.94061279296875,0,-0.4099999964237213,-0.07000000029802322,0.025555554777383804,2.5625,3.8414857387542725
30.978012561798096,-90,40.44362258911133,79.94061279296875,0,0.5299999713897705,0.11999999731779099,-0.008888889104127884,2.5625,3.8146138191223145
30.99270248413086,-90,40.44362258911133,79.94061279296875,0,0.5299999713897705,0.11999999731779099,-0.008888889104127884,2.5625,3.8146138191223145
31.007202863693237,-90,40.44362258911133,79.94061279296875,0,0.5299999713897705,0.11999999731779099,-0.008888889104127884,2.5625,3.8146138191223145
31.021923303604126,-90,40.44362258911133,79.94061279296875,0,0.5299999713897705,0.11999999731779099,-0.008888889104127884,2.5625,3.8146138191223145
31.036646366119385,-90,40.44362258911133,79.94061279296875,0,0.1599999964237213,-0.10999999940395355,-0.008888889104127884,2.5625,3.8502190113067627
31.051476001739502,-90,40.44362258911133,79.94061279296875,0,0.1599999964237213,-0.10999999940395355,-0.008888889104127884,2.5625,3.8502190113067627
31.06606698036194,-90,40.44362258911133,79.94061279296875,0,0.9200000166893005,0.10999999940395355,-0.012222222052514553,2.5625,3.7918202877044678
31.08089327812195,-90,40.44362258911133,79.94061279296875,0,0.9200000166893005,0.10999999940395355,-0.012222222052514553,2.5625,3.7918202877044678
31.095880270004272,-90,40.44362258911133,79.94061279296875,0,0.9200000166893005,0.10999999940395355,-0.012222222052514553,2.5625,3.7918202877044678
31.110037088394165,-90,40.44362258911133,79.94061279296875,0,0.9200000166893005,0.10999999940395355,-0.012222222052514553,2.5625,3.7918202877044678
31.124974489212036,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,-0.03999999910593033,-0.028888888657093048,2.5625,3.8243420124053955
31.1391384601593,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,-0.03999999910593033,-0.028888888657093048,2.5625,3.8243420124053955
31.153820276260376,-90,40.44362258911133,79.94061279296875,0,0.029999999329447746,-0.03999999910593033,-0.028888888657093048,2.5625,3.8243420124053955
31.16840958595276,-90,40.44362258911133,79.94061279296875,0,-0.07000000029802322,-0.05000000074505806,-0.02777777798473835,2.5625,3.8489737510681152
31.183040380477905,-90,40.44362258911133,79.94061279296875,0,-0.07000000029802322,-0.05000000074505806,-0.02777777798473835,2.5625,3.8489737510681152
31.19781804084778,-90,40.44362258911133,79.94061279296875,0,-0.07000000029802322,-0.05000000074505806,-0.02777777798473835,2.5625,3.8489737510681152
31.212589979171753,-90,40.44362258911133,79.94061279296875,0,0.0,-0.07000000029802322,-0.021111110225319862,2.625,3.8328700065612793
31.227004528045654,-90,40.44362258911133,79.94061279296875,0,0.0,-0.07000000029802322,-0.021111110225319862,2.625,3.8328700065612793
31.2418429851532,-90,40.44362258911133,79.94061279296875,0,0.0,-0.07000000029802322,-0.021111110225319862,2.625,3.8328700065612793
31.255979299545288,-90,40.44362258911133,79.94061279296875,0,0.03999999910593033,-0.07999999821186066,-0.019999999552965164,2.625,3.8328700065612793
31.2706241607666,-90,40.44362258911133,79.94061279296875,0,0.03999999910593033,-0.07999999821186066,-0.019999999552965164,2.625,3.8328700065612793
31.285365343093872,-90,40.44362258911133,79.94061279296875,0,0.03999999910593033,-0.07999999821186066,-0.019999999552965164,2.625,3.8328700065612793
31.299877166748047,-90,40.44362258911133,79.94061279296875,0,-0.009999999776482582,0.03999999910593033,-0.019999999552965164,2.625,3.8121142387390137
31.31447458267212,-90,40.44362258911133,79.94061279296875,0,-0.009999999776482582,0.03999999910593033,-0.019999999552965164,2.625,3.8121142387390137
31.32926297187805,-90,40.44362258911133,79.94061279296875,0,-0.009999999776482582,0.03999999910593033,-0.019999999552965164,2.625,3.8121142387390137
31.343961000442505,-90,40.44362258911133,79.94061279296875,0,-0.009999999776482582,0.03999999910593033,-0.019999999552965164,2.625,3.8121142387390137
31.35807752609253,-90,40.44362258911133,79.94061279296875,0,-0.05000000074505806,0.05999999865889549,-0.02222222276031971,2.625,3.8243420124053955
31.372859239578247,-90,40.44362258911133,79.94061279296875,0,-0.05000000074505806,0.05999999865889549,-0.02222222276031971,2.625,3.8243420124053955
31.387001276016235,-90,40.44362258911133,79.94061279296875,0,-0.05000000074505806,0.05999999865889549,-0.02222222276031971,2.625,3.8243420124053955
31.40178418159485,-90,40.44362258911133,79.94061279296875,0,-0.15000000596046448,0.009999999776482582,-0.018888888880610466,2.625,3.8516621589660645
31.416321516036987,-90,40.44362258911133,79.94061279296875,0,-0.15000000596046448,0.009999999776482582,-0.018888888880610466,2.625,3.8516621589660645
31.431042432785034,-90,40.44362258911133,79.94061279296875,0,-0.15000000596046448,0.009999999776482582,-0.018888888880610466,2.625,3.8516621589660645
31.445194721221924,-90,40.44362258911133,79.94061279296875,0,0.07999999821186066,0.2199999988079071,-0.017777778208255768,2.5625,3.823166608810425
31.459903240203857,-90,40.44362258911133,79.94061279296875,0,0.07999999821186066,0.2199999988079071,-0.017777778208255768,2.5625,3.823166608810425
31.47433567047119,-90,40.44362258911133,79.94061279296875,0,0.07999999821186066,0.2199999988079071,-0.017777778208255768,2.5625,3.823166608810425
31.488943815231323,-90,40.44362258911133,79.94061279296875,0,0.07999999821186066,0.2199999988079071,-0.017777778208255768,2.5625,3.823166608810425
31.503479480743408,-90,40.44362258911133,79.94061279296875,0,0.019999999552965164,0.3799999952316284,-0.018888888880610466,2.5,3.861663579940796
31.518110752105713,-90,40.44362258911133,79.94061279296875,0,0.019999999552965164,0.3799999952316284,-0.018888888880610466,2.5,3.861663579940796
31.532708883285522,-90,40.44362258911133,79.94061279296875,0,0.019999999552965164,0.3799999952316284,-0.018888888880610466,2.5,3.861663579940796
31.547205924987793,-90,40.44362258911133,79.94061279296875,0,0.2199999988079071,0.46000000834465027,-0.019999999552965164,2.4375,3.8678598403930664
31.56172800064087,-81,40.44362258911133,79.94061279296875,0,0.2199999988079071,0.46000000834465027,-0.019999999552965164,2.4375,3.8678598403930664
31.576361417770386,-27,40.44362258911133,79.94061279296875,0,0.2199999988079071,0.46000000834465027,-0.019999999552965164,2.4375,3.8678598403930664
31.59083843231201,-27,40.44362258911133,79.94061279296875,0,-0.41999998688697815,0.41999998688697815,-0.03222222253680229,2.375,3.8978729248046875
31.605009078979492,23,40.44362258911133,79.94061279296875,0,-0.41999998688697815,0.41999998688697815,-0.03222222253680229,2.375,3.8978729248046875
31.619441032409668,43,40.44362258911133,79.94061279296875,0,-0.41999998688697815,0.41999998688697815,-0.03222222253680229,2.375,3.8978729248046875
31.637497425079346,45,40.44362258911133,79.94061279296875,0,-0.41999998688697815,0.41999998688697815,-0.03222222253680229,2.375,3.8978729248046875
