,servo_steering,gps,,,encoder,imu,,,
timestamp,position,lat,long,heading,counts,accel_x,accel_y,yaw,compass
0.010517597198486328,-73,,,,0,0.05999999865889549,-0.07999999821186066,6.032294273376465,1.206817388534546
0.01621723175048828,-73,,,,,0.05999999865889549,-0.07999999821186066,6.032294273376465,1.206817388534546
0.03215599060058594,-73,,,,,0.05999999865889549,-0.09000000357627869,6.032294273376465,1.206817388534546
0.05423879623413086,-73,,,,,,,,
0.07550477981567383,-73,,,,,0.05000000074505806,-0.07999999821186066,6.032294273376465,1.2633988857269287
0.08537673950195312,-73,,,,,0.05999999865889549,-0.10000000149011612,6.032294273376465,1.2633988857269287
0.2949533462524414,-73,,,,,,,,
0.30493974685668945,-73,,,,0,,,,
0.32566404342651367,-73,,,,,0.05999999865889549,-0.10000000149011612,6.032294273376465,1.226365327835083
0.3349568843841553,-73,,,,,0.05999999865889549,-0.10000000149011612,6.032294273376465,1.226365327835083
0.36554503440856934,-73,,,,,0.05999999865889549,-0.10000000149011612,6.032294273376465,1.249045729637146
0.37537384033203125,-73,,,,,0.03999999910593033,-0.10999999940395355,6.032294273376465,1.249045729637146
0.39495205879211426,-73,,,,,0.029999999329447746,-0.09000000357627869,6.032294273376465,1.249045729637146
0.40315890312194824,-73,,,,,,,,
0.4345870018005371,-73,,,,,0.05999999865889549,-0.07999999821186066,6.032294273376465,1.2633988857269287
0.4560363292694092,-73,,,,,0.03999999910593033,-0.09000000357627869,6.032294273376465,1.2633988857269287
0.46538257598876953,-73,,,,,0.05000000074505806,-0.10000000149011612,6.032294273376465,1.226365327835083
0.495497465133667,-73,,,,,0.05999999865889549,-0.10999999940395355,6.032294273376465,1.226365327835083
0.5053887367248535,-73,,,,,0.03999999910593033,-0.10000000149011612,6.032294273376465,1.226365327835083
0.5249369144439697,-73,,,,,0.05000000074505806,-0.07999999821186066,6.032294273376465,1.2073277235031128
0.5455164909362793,-73,,,,,0.05000000074505806,-0.09000000357627869,6.032294273376465,1.2073277235031128
0.5549616813659668,-73,,,,,0.03999999910593033,-0.09000000357627869,6.032294273376465,1.2073277235031128
0.5784666538238525,-73,,,,,0.03999999910593033,-0.10000000149011612,6.033385753631592,1.206817388534546
0.5882968902587891,-73,,,,,0.07000000029802322,-0.07000000029802322,6.033385753631592,1.206817388534546
0.6022655963897705,-73,,,,,0.05000000074505806,-0.07999999821186066,6.033385753631592,1.206817388534546
0.6152276992797852,-73,,,,,,,,
0.6294870376586914,-73,,,,,0.05000000074505806,-0.11999999731779099,6.033385753631592,1.2130502462387085
0.6412744522094727,-73,,,,,,,,
