,servo_steering,gps,,,encoder,imu,,,
timestamp,position,lat,long,heading,counts,accel_x,accel_y,yaw,compass
0.0018613338470458984,-73,,,,0,0.07999999821186066,-0.05999999865889549,2.127120018005371,3.701329231262207
0.019924640655517578,-73,,,,,0.23999999463558197,-0.36000001430511475,2.1293017864227295,3.711442470550537
0.03365683555603027,-73,,,,,,,,
0.052908897399902344,-73,,,,,,,,
0.06984663009643555,-73,,,,,0.9200000166893005,-0.2199999988079071,2.1293017864227295,3.711442470550537
0.08897066116333008,-73,,,,,0.25999999046325684,-0.05000000074505806,2.127120018005371,3.7112865447998047
0.10270237922668457,-73,,,,,,,,
0.11454534530639648,-73,,,,,,,,
0.12877345085144043,-73,,,,,-0.23999999463558197,0.11999999731779099,2.123847723007202,3.7123613357543945
0.1463015079498291,-73,,,,,-0.27000001072883606,0.2199999988079071,2.1216659545898438,3.7123613357543945
0.1600184440612793,-73,,,,,0.0,-0.07999999821186066,2.120575189590454,3.7123613357543945
0.1798539161682129,-73,,,,,,,,
0.18989992141723633,-73,,,,,0.6100000143051147,-0.8600000143051147,2.1194841861724854,3.725489616394043
0.20256733894348145,-73,,,,,0.6299999952316284,-0.9599999785423279,2.1183934211730957,3.725489616394043
0.21083569526672363,-73,,,,,0.05999999865889549,-0.47999998927116394,2.114030122756958,3.725489616394043
0.22445464134216309,-73,,,,,,,,
0.23868203163146973,-73,,,,,-0.4000000059604645,0.25,2.1096668243408203,3.7063827514648438
0.25174999237060547,-73,,,,,-0.41999998688697815,0.5299999713897705,2.1085760593414307,3.7063827514648438
0.26287364959716797,-73,,,,,,,,
0.27990293502807617,-73,,,,,0.15000000596046448,-0.05000000074505806,2.1085760593414307,3.6999402046203613
0.2927107810974121,-73,,,,,,,,
0.3083229064941406,-73,,,,,0.0,-0.3100000023841858,2.11075758934021,3.6999402046203613
0.3198733329772949,-73,,,,,-0.05999999865889549,-0.38999998569488525,2.11075758934021,3.6999402046203613
0.3306849002838135,-73,,,,,,,,
0.34098339080810547,-73,,,,,,,,
0.3545196056365967,-73,,,,,,,,
0.36750268936157227,-73,,,,,-0.4399999976158142,0.029999999329447746,2.114030122756958,3.691512107849121
0.3798656463623047,-73,,,,,-0.7200000286102295,0.11999999731779099,2.1151208877563477,3.67189884185791
0.38926267623901367,-73,,,,,,,,
0.42249393463134766,-73,,,,,-0.10999999940395355,0.3700000047683716,2.1162118911743164,3.67189884185791
0.43294501304626465,-73,,,,,0.07000000029802322,0.3799999952316284,2.1183934211730957,3.6868371963500977
