,servo_steering,gps,,,encoder,imu,,,
timestamp,position,lat,long,heading,counts,accel_x,accel_y,yaw,compass
0.0018169879913330078,-73,,,,0,0.029999999329447746,-0.05000000074505806,5.852307319641113,1.2302918434143066
0.01810598373413086,-73,,,,,,,,
0.028955936431884766,-73,,,,,,,,
0.04079866409301758,-73,,,,,,,,
0.05579543113708496,-73,,,,,0.019999999552965164,-0.03999999910593033,5.852307319641113,1.2568581104278564
0.06685113906860352,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2568581104278564
0.07770466804504395,-73,,,,,,,,
0.09072566032409668,-73,,,,,,,,
0.10588908195495605,-73,,,,,0.0,-0.05000000074505806,5.852307319641113,1.2872564792633057
0.11704063415527344,-73,,,,,0.019999999552965164,-0.03999999910593033,5.852307319641113,1.2872564792633057
0.13085341453552246,-73,,,,,,,,
0.14774298667907715,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2872564792633057
0.15384483337402344,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.2818208932876587
0.16715049743652344,-73,,,,,0.029999999329447746,-0.03999999910593033,5.852307319641113,1.2818208932876587
0.17804861068725586,-73,,,,,,,,
0.1911153793334961,-73,,,,,,,,
0.20583057403564453,-73,,,,,0.019999999552965164,-0.029999999329447746,5.852307319641113,1.3025840520858765
0.2334134578704834,-73,,,,,,,,
0.23918437957763672,-73,,,,,0.029999999329447746,-0.05000000074505806,5.852307319641113,1.3025840520858765
0.25118565559387207,-73,,,,,,,,
0.2701759338378906,-73,,,,,0.019999999552965164,-0.029999999329447746,5.852307319641113,1.244997262954712
0.28177809715270996,-73,,,,,,,,
0.30019712448120117,-73,,,,,0.009999999776482582,-0.05999999865889549,5.852307319641113,1.244997262954712
0.3046989440917969,-73,,,,,0.019999999552965164,-0.03999999910593033,5.852307319641113,1.3025840520858765
0.31899499893188477,-73,,,,,,,,
0.3401954174041748,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.3025840520858765
0.3498249053955078,-73,,,,,0.009999999776482582,-0.05999999865889549,5.852307319641113,1.3025840520858765
0.37020111083984375,-73,,,,,0.019999999552965164,-0.05999999865889549,5.852307319641113,1.3025840520858765
0.3773190975189209,-73,,,,,0.0,-0.05000000074505806,5.852307319641113,1.3025840520858765
0.38823652267456055,-73,,,,,,,,
0.40764403343200684,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2633013725280762
0.4138057231903076,-73,,,,,0.0,-0.03999999910593033,5.852307319641113,1.2633013725280762
0.4245645999908447,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2633013725280762
0.438305139541626,-73,,,,,,,,
0.4494316577911377,-73,,,,,,,,
0.47807884216308594,-73,,,,,,,,
0.48409295082092285,-73,,,,,,,,
0.4954392910003662,-73,,,,,,,,
0.517674446105957,-73,,,,,,,,
0.527646541595459,-73,,,,,0.009999999776482582,-0.05999999865889549,5.852307319641113,1.2974116802215576
0.5407254695892334,-73,,,,,,,,
0.5519044399261475,-73,,,,,,,,
0.5650289058685303,-73,,,,,0.0,-0.05999999865889549,5.852307319641113,1.2510337829589844
0.5836441516876221,-73,,,,,,,,
0.5988225936889648,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.2510337829589844
0.6176877021789551,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.2376708984375
0.6395924091339111,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.2376708984375
0.6601364612579346,-73,,,,,,,,
0.6781001091003418,-73,,,,,0.0,-0.05999999865889549,5.852307319641113,1.2239253520965576
0.6976690292358398,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.2239253520965576
0.7039101123809814,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.2818208932876587
0.7160999774932861,-73,,,,,,,,
0.7333946228027344,-73,,,,,0.019999999552965164,-0.03999999910593033,5.852307319641113,1.2818208932876587
0.7505390644073486,-73,,,,,0.019999999552965164,-0.05999999865889549,5.852307319641113,1.2818208932876587
0.7563018798828125,-73,,,,,0.019999999552965164,-0.029999999329447746,5.852307319641113,1.2162034511566162
0.7716059684753418,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2162034511566162
0.7776200771331787,-73,,,,,,,,
0.797600507736206,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2162034511566162
0.8075971603393555,-73,,,,,0.0,-0.03999999910593033,5.852307319641113,1.3025840520858765
0.837597131729126,-73,,,,,0.0,-0.029999999329447746,5.852307319641113,1.3025840520858765
0.8459594249725342,-73,,,,,,,,
0.8591902256011963,-73,,,,,,,,
0.8901998996734619,-73,,,,,0.009999999776482582,-0.05999999865889549,5.852307319641113,1.3071812391281128
0.8944745063781738,-73,,,,,0.019999999552965164,-0.05999999865889549,5.852307319641113,1.3071812391281128
0.9077968597412109,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.2872564792633057
0.9312582015991211,-73,,,,,0.019999999552965164,-0.029999999329447746,5.852307319641113,1.2872564792633057
0.9371860027313232,-73,,,,,,,,
0.9606106281280518,-73,,,,,0.009999999776482582,-0.029999999329447746,5.852307319641113,1.2872564792633057
0.96761155128479,-73,,,,,0.019999999552965164,-0.03999999910593033,5.852307319641113,1.2872564792633057
0.9921138286590576,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.2872564792633057
0.9983422756195068,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.2872564792633057
1.0169358253479004,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.2633013725280762
1.0375983715057373,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.2633013725280762
1.0611138343811035,-73,,,,,,,,
1.0755348205566406,-73,,,,,0.019999999552965164,-0.019999999552965164,5.852307319641113,1.3131400346755981
1.0928914546966553,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.3131400346755981
1.1001472473144531,-73,,,,,0.019999999552965164,-0.05000000074505806,5.852307319641113,1.3131400346755981
1.1118574142456055,-73,,,,,,,,
1.1308884620666504,-73,,,,,0.019999999552965164,-0.03999999910593033,5.852307319641113,1.3075687885284424
1.1507675647735596,-73,,,,,0.019999999552965164,-0.029999999329447746,5.852307319641113,1.3075687885284424
1.160771131515503,-73,,,,,0.009999999776482582,-0.05000000074505806,5.852307319641113,1.3075687885284424
1.1807947158813477,-73,,,,,0.019999999552965164,-0.07000000029802322,5.852307319641113,1.3131400346755981
1.1911849975585938,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.3131400346755981
1.2008469104766846,-73,,,,,0.009999999776482582,-0.03999999910593033,5.852307319641113,1.3131400346755981
1.2219080924987793,-73,,,,,0.019999999552965164,-0.05999999865889549,5.852307319641113,1.2563297748565674
