,servo_steering,gps,,,encoder,imu,,,
timestamp,position,lat,long,heading,counts,accel_x,accel_y,yaw,compass
0.002986431121826172,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.2235684394836426
0.01572275161743164,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2456753253936768
0.02650165557861328,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2456753253936768
0.03802204132080078,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.009999999776482582,0.0,0.9375,3.2456753253936768
0.050756216049194336,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2456753253936768
0.06340837478637695,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2305593490600586
0.07772493362426758,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2305593490600586
0.0908365249633789,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2305593490600586
0.10345602035522461,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.009999999776482582,0.9375,3.2305593490600586
0.11787605285644531,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2298381328582764
0.1293783187866211,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.009999999776482582,-0.009999999776482582,0.9375,3.2298381328582764
0.14217305183410645,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.009999999776482582,0.9375,3.2298381328582764
0.1565399169921875,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.009999999776482582,0.0,0.9375,3.2298381328582764
0.1813676357269287,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.251477003097534
0.18815946578979492,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.251477003097534
0.20790839195251465,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.05000000074505806,0.9375,3.251477003097534
0.21575593948364258,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.029999999329447746,0.07000000029802322,0.9375,3.210169553756714
0.22643017768859863,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.029999999329447746,0.07000000029802322,0.9375,3.210169553756714
0.23703980445861816,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.009999999776482582,0.029999999329447746,0.9375,3.210169553756714
0.2510859966278076,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.019999999552965164,0.9375,3.210169553756714
0.26497435569763184,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.224147081375122
0.2755739688873291,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.009999999776482582,0.0,0.9375,3.224147081375122
0.28883910179138184,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.224147081375122
0.3034234046936035,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.224147081375122
0.3170011043548584,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.224147081375122
0.3278040885925293,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.019999999552965164,0.9375,3.217118263244629
0.3385617733001709,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.217118263244629
0.3533484935760498,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.217118263244629
0.37323856353759766,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.222341775894165
0.38713955879211426,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.222341775894165
0.4019458293914795,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.222341775894165
0.4174814224243164,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.222341775894165
0.4279906749725342,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.231186866760254
0.4432542324066162,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.231186866760254
0.45797204971313477,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.009999999776482582,0.9375,3.231186866760254
0.4753866195678711,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2492213249206543
0.48665642738342285,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2492213249206543
0.49874281883239746,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2492213249206543
0.5093557834625244,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2492213249206543
0.5279445648193359,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2235684394836426
0.547842264175415,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2235684394836426
0.5578048229217529,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2235684394836426
0.5785837173461914,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.24483323097229
0.5846059322357178,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.24483323097229
0.5976529121398926,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,-0.009999999776482582,0.029999999329447746,0.9375,3.24483323097229
0.6132514476776123,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.24483323097229
0.6279327869415283,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2161669731140137
0.6426928043365479,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2161669731140137
0.6534903049468994,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2161669731140137
0.6654951572418213,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.2177364826202393
0.6777870655059814,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.019999999552965164,0.9375,3.2177364826202393
0.6936020851135254,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.009999999776482582,0.9375,3.2177364826202393
0.7075138092041016,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2177364826202393
0.7252376079559326,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2498385906219482
0.7362205982208252,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2498385906219482
0.7469074726104736,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2498385906219482
0.7584609985351562,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2608866691589355
0.7732353210449219,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2608866691589355
0.7865090370178223,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2608866691589355
0.8030233383178711,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2608866691589355
0.8180015087127686,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.24483323097229
0.8480091094970703,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.019999999552965164,0.9375,3.24483323097229
0.8579521179199219,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.24483323097229
0.8778097629547119,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2165963649749756
0.9080264568328857,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2165963649749756
0.9179627895355225,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.009999999776482582,0.9375,3.2161669731140137
0.937800407409668,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.2161669731140137
0.9681568145751953,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,-0.009999999776482582,0.9375,3.2161669731140137
0.9779651165008545,-23,40.44386672973633,79.9406967163086,279.91998291015625,0,0.0,0.0,0.9375,3.217118263244629
