,servo_steering,gps,,,encoder,imu,,,
timestamp,position,lat,long,heading,counts,accel_x,accel_y,yaw,compass
0.0005369186401367188,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.019999999552965164,-0.029999999329447746,3.0625,0.6717171669006348
0.019879579544067383,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.03999999910593033,-0.009999999776482582,3.0625,0.6717171669006348
0.03150296211242676,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.009999999776482582,-0.009999999776482582,3.0625,0.6680688261985779
0.05009722709655762,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.029999999329447746,-0.019999999552965164,3.0625,0.6680688261985779
0.05893969535827637,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.05999999865889549,0.0,3.0625,0.6680688261985779
0.07569575309753418,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.03999999910593033,0.0,3.0625,0.6804177165031433
0.08095240592956543,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.03999999910593033,0.0,3.0625,0.6804177165031433
0.0922391414642334,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.029999999329447746,-0.029999999329447746,3.0625,0.6804177165031433
0.11007380485534668,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.03999999910593033,-0.009999999776482582,3.0625,0.6804177165031433
0.12309718132019043,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.05000000074505806,0.029999999329447746,3.0625,0.6991465091705322
0.13464665412902832,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,0.05999999865889549,0.029999999329447746,3.0625,0.6991465091705322
0.1533949375152588,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,-0.009999999776482582,-0.11999999731779099,3.0625,0.6991465091705322
0.15919160842895508,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,-0.009999999776482582,-0.11999999731779099,3.0625,0.6991465091705322
0.1756589412689209,-23,40.44388961791992,79.9406967163086,28.809999465942383,0,-0.019999999552965164,-0.10000000149011612,3.0625,0.6338202953338623
