long, lat
-71.42086252570152, 42.4273123538726
-71.42085705264716, 42.42730484317308
-71.42086277693069, 42.42731258990727
-71.42086531423135, 42.427316727098685
-71.4208668443303, 42.427317989551746
-71.42086759542649, 42.427318439294346
-71.42086776226397, 42.42731867434452
-71.42086802156562, 42.427318626090106
-71.42086805883109, 42.42731865166584
-71.42086798323523, 42.42731872948818
-71.42086805526353, 42.427318684101174
-71.42086802403955, 42.427318710433696
-71.42086799602123, 42.42731873229535
-71.42086814203388, 42.42731862499024
-71.42086803676364, 42.42731870286825
-71.42086796380975, 42.4273187567883
-71.42086808274622, 42.42731866902277
-71.42086814041936, 42.42731862646271
-71.42086808651558, 42.42731866625464
-71.4208680962408, 42.42731865907772
-71.42086794279683, 42.42731877234047
-71.42086802355286, 42.427318712731946
-71.42086801507071, 42.42731871899299
-71.42086807576608, 42.427318674191724
-71.42086802246492, 42.42731871353514
-71.42086791243902, 42.427318794748984
-71.42086796003264, 42.42731875961852
-71.42086789699945, 42.42731880614546
-71.420868115533, 42.427318644838444
-71.42086751140182, 42.4273190907681
-71.4208677672984, 42.4273189018822
-71.4208678538429, 42.42731883800076
-71.42086798031889, 42.42731874464456
-71.42086808448659, 42.427318667754854
-71.42086804922998, 42.42731869377895
-71.42086771370194, 42.42731894144355
-71.42086796303184, 42.42731875740471
-71.42086793801455, 42.42731877587082
-71.42086795992161, 42.427318759700476
-71.42086788915984, 42.42731881193214
-71.42086783829828, 42.42731884947478
-71.42086812398951, 42.42731863859641
-71.42086808346153, 42.42731866851148
-71.42086802074894, 42.42731871480176
-71.42085816389509, 42.42731864613588
-71.42085350311103, 42.42731838613491
-71.42085159999753, 42.427318330974416
-71.4208509745605, 42.42731823504225
-71.42085037829598, 42.42731846159481
-71.42085050998114, 42.42731828111174
-71.4208503257759, 42.4273183860175
-71.42084682248147, 42.42731804787395
-71.42084406704183, 42.42731838910076
-71.42084367080759, 42.427317979541264
-71.42084335421288, 42.42731796348604
-71.42084342009983, 42.427317813753795
-71.42084312070693, 42.42731799727359
-71.420842975256, 42.4273180904821
-71.42083716348581, 42.42731785663663
-71.42083157831, 42.42731787545909
-71.42082965060384, 42.42731774001502
-71.42082877691571, 42.427317777411794
-71.42082843564299, 42.42731779297881
-71.42082832888507, 42.4273177850776
-71.42082828945937, 42.42731777856104
-71.42082795103673, 42.427318015756924
-71.42082793648056, 42.427318021611654
-71.4208234287603, 42.427319479669784
-71.42082134927482, 42.42732028359939
-71.42082054450736, 42.42732058650509
-71.42082028302384, 42.42732066549174
-71.42082019279962, 42.42732068997764
-71.42082003812229, 42.42732078767692
-71.42081981535017, 42.42732094610441
-71.42081732887975, 42.42731989375003
-71.42081454777863, 42.42731872845466
-71.42081350084557, 42.42731824107361
-71.42081314851903, 42.42731803466653
-71.42081286658453, 42.42731806400294
-71.4208131955632, 42.42731774914083
-71.42081326733836, 42.427317670212894
-71.42081317514868, 42.42731772769087
-71.42081288152909, 42.42731794058158
-71.42081333546251, 42.42731760391095
-71.4208132436565, 42.42731767109937
-71.42081303546306, 42.42731782454588
-71.42081318328712, 42.427317715346305
-71.42080524634999, 42.42731788672954
-71.42080024130951, 42.427318151311496
-71.42079881646048, 42.42731793161537
-71.42079827312122, 42.42731781517314
-71.4207981678463, 42.42731770487609
-71.42079789894706, 42.42731782572861
-71.42079353002671, 42.4273182475259
-71.4207916258825, 42.427317850436566
-71.42079074074162, 42.427317858859524
-71.4207903400203, 42.42731790346261
-71.42079029575225, 42.427317835487564
