long, lat
-71.42086252570152, 42.4273123538726
-71.42085339037854, 42.427301124598
-71.42085029496798, 42.42730296869134
-71.42084821708086, 42.42730372901243
-71.42084555194063, 42.42730459699932
-71.42084295609673, 42.42730520126231
-71.42083989970077, 42.42730592071395
-71.42083695619952, 42.427306579890036
-71.42083423831036, 42.427306705804725
-71.42083120612722, 42.427307117746544
-71.42082836492794, 42.42730726480475
-71.4208259972676, 42.427307129422154
-71.4208233020256, 42.42730728059947
-71.42082124548556, 42.42730704020177
-71.42081895188092, 42.42730700689365
-71.42081676307744, 42.42730702317262
-71.42081524362308, 42.427306622763595
-71.420813881864, 42.42730634715897
-71.4208122085357, 42.42730649967451
-71.42081097599427, 42.42730613248792
-71.42080940495798, 42.427306173664675
-71.42080883539016, 42.427305497414686
-71.4208080798338, 42.427305058634495
-71.4208073946808, 42.42730461612309
-71.42080652884684, 42.42730444508321
-71.42080597802034, 42.42730407546098
-71.42080549463195, 42.42730373892096
-71.42080485098522, 42.427303645007356
-71.42080409504669, 42.42730372454278
-71.42080344231154, 42.427303736201104
-71.42080256707821, 42.42730387590598
-71.42080221825188, 42.42730368595355
-71.42080128808117, 42.42730395633382
-71.42080103796569, 42.427303760292794
-71.42080074979886, 42.427303641837135
-71.42079999532722, 42.42730389401575
-71.42079962407506, 42.427303895278904
-71.42079930519202, 42.42730387382894
-71.42079860700018, 42.42730415947815
-71.42079847925821, 42.42730405594087
-71.42079855866994, 42.427303790757534
-71.4207984221605, 42.42730371950846
-71.42079852088122, 42.42730347724826
-71.420798088027, 42.42730365794225
-71.42079803877573, 42.42730355120876
-71.42079749175868, 42.427303843271936
-71.42079779389715, 42.427303499896404
-71.4207978839603, 42.42730333362991
-71.42079796299096, 42.42730318050312
-71.42079744893427, 42.42730347853445
-71.42079751219234, 42.427303357728206
-71.42079729231659, 42.42730329554962
-71.42079678320064, 42.42730315044802
-71.42079571008298, 42.42730346893533
-71.42079548131728, 42.42730321526259
-71.42079398595752, 42.42730393454199
-71.4207936163953, 42.427303885793265
-71.42079344514117, 42.427303689226086
-71.42079329570214, 42.427303257746345
-71.4207931258678, 42.42730277913074
-71.42079278223304, 42.42730246804999
-71.4207925390696, 42.42730216038287
-71.4207920430789, 42.427302070831864
-71.42079195157133, 42.427301723304666
-71.42079166442007, 42.427301569175555
-71.42079150665565, 42.42730138875442
-71.42079124495726, 42.42730133402032
-71.42078928942436, 42.42730168225715
-71.42078765689806, 42.42730186087311
-71.42078655051553, 42.427301594225156
-71.42078545352517, 42.42730145735796
-71.420784690275, 42.427301116627824
-71.42078446822953, 42.42730047963677
-71.42078374838017, 42.42730031308106
-71.4207825550892, 42.427300622900844
-71.42078176554392, 42.427300625982355
-71.42078060122205, 42.427300041556094
-71.42077938708147, 42.427299746668815
-71.42077836830892, 42.42729934059684
-71.42077708265859, 42.42729931259475
-71.42077636986397, 42.42729891446662
-71.42077520031921, 42.42729903820559
-71.42077414202214, 42.42729901568181
-71.42077353693973, 42.42729882592863
-71.4207731444094, 42.42729847991748
-71.42077316610319, 42.4272978767118
-71.42077230394548, 42.42729799378704
-71.42077204894137, 42.42729769280778
-71.42077220622699, 42.427297153612855
-71.42077198860468, 42.427296905451165
-71.42077165814075, 42.42729681274045
-71.42077020447044, 42.42729653454859
-71.42076884416423, 42.42729641744051
-71.4207676108705, 42.4272962338042
-71.42076665879202, 42.42729603290907
-71.42076581626824, 42.42729570635256
-71.42076493720624, 42.42729557152871
-71.42076383964532, 42.42729565775686
-71.42076314457813, 42.427295468427644
-71.42076121861655, 42.42729542476645
-71.42076050441935, 42.42729475480515
-71.42075987082401, 42.42729395767301
-71.42075897697295, 42.42729349641647
-71.42075810109817, 42.42729315865194
-71.42075732959009, 42.42729282370464
-71.42075625745163, 42.42729245207656
-71.42075476274238, 42.42729210353105
-71.42075337385552, 42.427291711743955
-71.4207521882062, 42.42729130264951
-71.42075112872855, 42.427291001455096
-71.42075008179724, 42.4272907227432
-71.42074923606387, 42.427290497109546
-71.42074818909889, 42.42729057134344
-71.42074725720505, 42.42728981869324
-71.42074561225324, 42.42728956782248
-71.42074432412, 42.42728910771593
-71.42074263088864, 42.4272891722123
-71.4207416852655, 42.4272887025245
-71.42074086556734, 42.42728837086229
-71.42073988068954, 42.427288117486285
-71.42073943895168, 42.42728763261819
-71.42073792776088, 42.42728724938025
-71.42073531821671, 42.42728692217204
-71.42073341869624, 42.42728624367094
-71.4207315601763, 42.427285773438705
-71.42073000241129, 42.42728516813291
-71.420728658488, 42.42728464305458
-71.42072725135073, 42.427284212757336
-71.42072609273298, 42.42728377948325
-71.42072508458793, 42.42728334054748
-71.42072401221746, 42.42728304418536
-71.42072362489236, 42.42728238509709
-71.42072248037933, 42.427282434601864
-71.42072129406965, 42.42728147758244
-71.42072008045362, 42.42728046919645
-71.4207189314472, 42.427279683205604
-71.42071825613506, 42.427278606573864
-71.42071731980728, 42.427277890607904
-71.42071634990154, 42.42727730520623
-71.4207157822146, 42.42727664030915
-71.42071371156425, 42.4272764300073
-71.42071271592425, 42.427275534447425
-71.42071160554771, 42.427274728906504
-71.42071042952465, 42.42727425207068
-71.42070940221828, 42.42727368855013
-71.42070876508969, 42.42727303949516
-71.42070750841283, 42.42727291525299
-71.42070676057402, 42.42727252863555
-71.42070523143884, 42.42727176671139
-71.42070303575626, 42.427271503121695
-71.42070168982893, 42.42727080729668
-71.42070065272992, 42.427270113319175
