0.16736173629760742:	gps;	lat,	42.42749786376953|	long,	-71.42086791992188|	altitude,	65.69999694824219|	found,	13
0.1679849624633789:	imu;	yaw,	6.251551628112793
0.16852545738220215:	encoder;	counts,	0
0.16903424263000488:	altitude;	altitude,	-12.608930587768555
0.1695725917816162:	imu;	yaw,	6.262459754943848
0.17056035995483398:	imu;	yaw,	6.2668232917785645
0.17101359367370605:	imu;	yaw,	6.270095348358154
0.1716465950012207:	imu;	yaw,	6.272277355194092
0.17216801643371582:	altitude;	altitude,	-12.7199068069458
0.17261147499084473:	imu;	yaw,	6.27554988861084
0.1731569766998291:	imu;	yaw,	6.277731895446777
0.1735692024230957:	imu;	yaw,	6.27991247177124
0.17401814460754395:	imu;	yaw,	6.282094478607178
0.17447900772094727:	imu;	yaw,	0.0010908307740464807
0.17486071586608887:	altitude;	altitude,	-12.730475425720215
0.17536664009094238:	imu;	yaw,	0.003272492438554764
0.17572689056396484:	imu;	yaw,	0.004363323096185923
0.17654776573181152:	imu;	yaw,	0.005454154219478369
0.24579739570617676:	gps;	lat,	42.42749786376953|	long,	-71.4208755493164|	altitude,	65.69999694824219|	found,	13
0.24816441535949707:	imu;	yaw,	0.006544984877109528
0.26776647567749023:	altitude;	altitude,	-12.841451644897461
0.271148681640625:	imu;	yaw,	0.005454154219478369
0.2745788097381592:	imu;	yaw,	0.004363323096185923
0.28461599349975586:	imu;	yaw,	0.0021816615480929613
0.29413390159606934:	imu;	yaw,	0.0010908307740464807
0.30435657501220703:	imu;	yaw,	0.0
0.3152022361755371:	altitude;	altitude,	-12.635354042053223
0.318706750869751:	imu;	yaw,	6.282094478607178
0.32526421546936035:	imu;	yaw,	6.27991247177124
0.33580732345581055:	imu;	yaw,	6.27882194519043
0.3457670211791992:	imu;	yaw,	6.277731895446777
0.3551158905029297:	servo;	0
0.3567636013031006:	imu;	yaw,	6.27664041519165
0.3646271228790283:	imu;	yaw,	6.27554988861084
0.37275028228759766:	altitude;	altitude,	-12.772751808166504
0.37795329093933105:	imu;	yaw,	6.274458885192871
0.3956925868988037:	imu;	yaw,	6.2733683586120605
0.4117317199707031:	altitude;	altitude,	-12.439825057983398
0.4328174591064453:	altitude;	altitude,	-12.651206970214844
0.44916319847106934:	imu;	yaw,	6.272277355194092
0.4660797119140625:	altitude;	altitude,	-12.651206970214844
0.48933863639831543:	altitude;	altitude,	-12.677630424499512
