0.16797184944152832:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
0.1685643196105957:	imu;	yaw,	3.186316967010498
0.16901397705078125:	encoder;	counts,	0
0.16951847076416016:	altitude;	altitude,	-21.021930694580078
0.16996550559997559:	altitude;	altitude,	-20.95851707458496
0.17037010192871094:	altitude;	altitude,	-20.683719635009766
0.17122101783752441:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
0.17186331748962402:	altitude;	altitude,	-20.694290161132812
0.17303967475891113:	altitude;	altitude,	-20.831687927246094
0.1737048625946045:	altitude;	altitude,	-21.016647338867188
0.17434430122375488:	altitude;	altitude,	-21.07477569580078
0.17499041557312012:	altitude;	altitude,	-20.852825164794922
0.17550230026245117:	altitude;	altitude,	-20.852825164794922
0.17607545852661133:	altitude;	altitude,	-20.95851707458496
0.17839884757995605:	altitude;	altitude,	-20.995508193969727
0.18138360977172852:	altitude;	altitude,	-21.196321487426758
0.18280911445617676:	altitude;	altitude,	-21.20160675048828
0.18387961387634277:	altitude;	altitude,	-21.407703399658203
0.18487215042114258:	altitude;	altitude,	-20.9743709564209
0.18721795082092285:	altitude;	altitude,	-20.9743709564209
0.18918919563293457:	altitude;	altitude,	-21.053638458251953
0.19107770919799805:	altitude;	altitude,	-21.307296752929688
0.19209527969360352:	altitude;	altitude,	-21.22274398803711
0.1930999755859375:	altitude;	altitude,	-21.122337341308594
0.19422411918640137:	altitude;	altitude,	-21.169898986816406
0.19481658935546875:	altitude;	altitude,	-21.238597869873047
0.1954190731048584:	altitude;	altitude,	-21.238597869873047
0.1959381103515625:	altitude;	altitude,	-20.900386810302734
0.19847702980041504:	altitude;	altitude,	-21.217458724975586
0.19945907592773438:	altitude;	altitude,	-21.095914840698242
0.20056843757629395:	altitude;	altitude,	-21.15404510498047
0.21078729629516602:	altitude;	altitude,	-21.24916648864746
0.211226224899292:	altitude;	altitude,	-21.058923721313477
0.2308802604675293:	altitude;	altitude,	-21.058923721313477
0.26189184188842773:	altitude;	altitude,	-20.9743709564209
0.29111719131469727:	altitude;	altitude,	-20.990222930908203
0.4080331325531006:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
0.43634462356567383:	altitude;	altitude,	-20.969085693359375
0.46445798873901367:	altitude;	altitude,	-21.15404510498047
0.49402570724487305:	altitude;	altitude,	-21.275588989257812
0.5212006568908691:	altitude;	altitude,	-21.238597869873047
0.5504164695739746:	altitude;	altitude,	-21.217458724975586
0.5833628177642822:	altitude;	altitude,	-21.217458724975586
0.6103770732879639:	altitude;	altitude,	-21.33371925354004
0.642996072769165:	altitude;	altitude,	-21.233312606811523
0.6720266342163086:	altitude;	altitude,	-21.132905960083008
0.7026350498199463:	altitude;	altitude,	-20.97965431213379
0.7324671745300293:	altitude;	altitude,	-21.011362075805664
0.7609117031097412:	altitude;	altitude,	-21.04306983947754
0.7967884540557861:	altitude;	altitude,	-21.04306983947754
0.8276979923248291:	altitude;	altitude,	-21.127622604370117
0.8567886352539062:	altitude;	altitude,	-21.13819122314453
0.8893015384674072:	altitude;	altitude,	-21.206890106201172
0.9171228408813477:	altitude;	altitude,	-21.085346221923828
0.9473161697387695:	altitude;	altitude,	-21.127622604370117
0.974672794342041:	altitude;	altitude,	-21.206890106201172
1.0019886493682861:	altitude;	altitude,	-21.206890106201172
1.0348098278045654:	altitude;	altitude,	-21.29144287109375
1.0624675750732422:	altitude;	altitude,	-21.196321487426758
1.0951507091522217:	altitude;	altitude,	-21.164613723754883
1.1252009868621826:	altitude;	altitude,	-20.831687927246094
1.154404640197754:	altitude;	altitude,	-20.873964309692383
1.185816764831543:	altitude;	altitude,	-20.9373779296875
1.2130851745605469:	altitude;	altitude,	-20.9373779296875
1.2458810806274414:	altitude;	altitude,	-21.349573135375977
1.2760801315307617:	altitude;	altitude,	-21.13819122314453
1.406860113143921:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
1.4164657592773438:	altitude;	altitude,	-21.212175369262695
1.4417705535888672:	motors;	0
1.4465136528015137:	altitude;	altitude,	-21.122337341308594
1.4488987922668457:	servo;	-1
1.455310583114624:	motors;	100
1.4655773639678955:	servo;	-2
1.4735729694366455:	servo;	-7
1.485769510269165:	servo;	-8
1.4916753768920898:	altitude;	altitude,	-21.06949234008789
1.4939806461334229:	servo;	-9
1.5240094661712646:	altitude;	altitude,	-21.212175369262695
1.5342893600463867:	servo;	-8
1.541633129119873:	servo;	-7
1.5480451583862305:	servo;	-4
1.5542833805084229:	servo;	-1
1.5616765022277832:	servo;	0
1.5642592906951904:	altitude;	altitude,	-21.386564254760742
1.5983819961547852:	altitude;	altitude,	-20.916240692138672
1.6284124851226807:	altitude;	altitude,	-21.20160675048828
1.6570532321929932:	altitude;	altitude,	-21.148759841918945
1.68827486038208:	altitude;	altitude,	-21.217458724975586
1.7173967361450195:	altitude;	altitude,	-21.06949234008789
1.748441219329834:	altitude;	altitude,	-21.169898986816406
1.7790539264678955:	altitude;	altitude,	-21.323150634765625
1.8079776763916016:	altitude;	altitude,	-21.386564254760742
1.8395977020263672:	altitude;	altitude,	-21.365427017211914
1.8496551513671875:	servo;	-1
1.8580269813537598:	servo;	-2
1.8696293830871582:	servo;	-3
1.8728134632110596:	altitude;	altitude,	-21.33371925354004
1.8855986595153809:	servo;	-4
1.9108099937438965:	altitude;	altitude,	-21.13819122314453
1.9255619049072266:	servo;	-6
1.9338655471801758:	servo;	-16
1.9412486553192139:	servo;	-17
1.9431681632995605:	altitude;	altitude,	-21.04306983947754
1.9542081356048584:	servo;	-18
1.965364694595337:	servo;	-17
1.9736418724060059:	servo;	-15
1.9781832695007324:	altitude;	altitude,	-20.873964309692383
1.9817321300506592:	servo;	-11
1.9877357482910156:	servo;	-4
1.99399995803833:	servo;	0
1.9986498355865479:	motors;	0
2.014939069747925:	altitude;	altitude,	-21.016647338867188
2.0271971225738525:	imu;	yaw,	3.1852262020111084
2.0509800910949707:	altitude;	altitude,	-20.995508193969727
2.084127187728882:	altitude;	altitude,	-21.095914840698242
2.110408306121826:	altitude;	altitude,	-21.212175369262695
2.1172327995300293:	imu;	yaw,	3.186316967010498
2.1478092670440674:	altitude;	altitude,	-21.24916648864746
2.169708490371704:	altitude;	altitude,	-20.97965431213379
2.20249080657959:	altitude;	altitude,	-21.275588989257812
2.2231202125549316:	altitude;	altitude,	-21.275588989257812
2.254403591156006:	altitude;	altitude,	-21.06949234008789
2.2621023654937744:	motors;	100
2.287299633026123:	altitude;	altitude,	-21.206890106201172
2.3133656978607178:	servo;	-1
2.3331704139709473:	servo;	-2
2.486488103866577:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
2.4934186935424805:	servo;	-3
2.501495838165283:	servo;	-4
2.507239818572998:	servo;	-7
2.511563539505005:	altitude;	altitude,	-21.481687545776367
2.5135254859924316:	servo;	-9
2.52632474899292:	servo;	-11
2.5516722202301025:	altitude;	altitude,	-21.36014175415039
2.5625438690185547:	servo;	-12
2.582336187362671:	servo;	-11
2.583894729614258:	altitude;	altitude,	-21.058923721313477
2.588606595993042:	servo;	-9
2.594510555267334:	servo;	-6
2.6015799045562744:	servo;	-4
2.6076061725616455:	servo;	0
2.6109907627105713:	imu;	yaw,	3.1852262020111084
2.6120731830596924:	motors;	0
2.624346971511841:	altitude;	altitude,	-21.212175369262695
2.655339479446411:	altitude;	altitude,	-21.212175369262695
2.6818196773529053:	altitude;	altitude,	-21.29144287109375
2.7099404335021973:	altitude;	altitude,	-20.879247665405273
2.7151660919189453:	imu;	yaw,	3.186316967010498
2.751955032348633:	altitude;	altitude,	-21.280874252319336
2.774496555328369:	altitude;	altitude,	-21.28615951538086
2.8058042526245117:	altitude;	altitude,	-21.169898986816406
2.835566997528076:	altitude;	altitude,	-21.307296752929688
2.8646609783172607:	altitude;	altitude,	-21.307296752929688
2.8863608837127686:	servo;	-1
2.895913600921631:	altitude;	altitude,	-21.28615951538086
2.9233155250549316:	altitude;	altitude,	-21.228029251098633
2.950072765350342:	servo;	-2
2.9546585083007812:	altitude;	altitude,	-21.04306983947754
2.9553654193878174:	motors;	100
2.961092472076416:	servo;	-1
2.9876017570495605:	altitude;	altitude,	-20.990222930908203
3.0137252807617188:	altitude;	altitude,	-21.29144287109375
3.045630693435669:	altitude;	altitude,	-21.36014175415039
3.0497853755950928:	servo;	-2
3.0578129291534424:	servo;	-1
3.0674455165863037:	servo;	-2
3.07798433303833:	servo;	-1
3.091749906539917:	altitude;	altitude,	-21.460548400878906
3.097470760345459:	servo;	-2
3.1256022453308105:	altitude;	altitude,	-21.228029251098633
3.155479907989502:	altitude;	altitude,	-21.15932846069336
3.185960054397583:	altitude;	altitude,	-21.18046760559082
3.2136073112487793:	altitude;	altitude,	-21.18046760559082
3.2228031158447266:	servo;	0
3.227459669113159:	motors;	0
3.2513928413391113:	altitude;	altitude,	-21.212175369262695
3.277531623840332:	altitude;	altitude,	-21.307296752929688
3.4082937240600586:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
3.418987512588501:	altitude;	altitude,	-21.3178653717041
3.4482922554016113:	altitude;	altitude,	-21.391849517822266
3.480783224105835:	altitude;	altitude,	-21.064207077026367
3.5108554363250732:	altitude;	altitude,	-21.085346221923828
3.540678024291992:	altitude;	altitude,	-21.307296752929688
3.5685205459594727:	altitude;	altitude,	-21.307296752929688
3.59891939163208:	altitude;	altitude,	-21.2650203704834
3.6272876262664795:	altitude;	altitude,	-21.085346221923828
3.65871524810791:	altitude;	altitude,	-20.953231811523438
3.6904237270355225:	altitude;	altitude,	-21.233312606811523
3.7187938690185547:	altitude;	altitude,	-21.2650203704834
3.749238967895508:	altitude;	altitude,	-21.037784576416016
3.7791192531585693:	altitude;	altitude,	-21.037784576416016
3.809680700302124:	altitude;	altitude,	-21.09062957763672
3.844409942626953:	altitude;	altitude,	-21.127622604370117
3.8722827434539795:	altitude;	altitude,	-21.037784576416016
3.9011998176574707:	altitude;	altitude,	-21.032501220703125
3.9284512996673584:	altitude;	altitude,	-20.842256546020508
3.9614930152893066:	altitude;	altitude,	-21.117053985595703
3.9914298057556152:	altitude;	altitude,	-21.117053985595703
4.02043890953064:	altitude;	altitude,	-20.93209457397461
4.05039644241333:	altitude;	altitude,	-21.127622604370117
4.080777168273926:	altitude;	altitude,	-21.53453254699707
4.11212944984436:	altitude;	altitude,	-21.11176872253418
4.142049074172974:	altitude;	altitude,	-21.212175369262695
4.173844575881958:	altitude;	altitude,	-21.460548400878906
4.20337986946106:	altitude;	altitude,	-21.418272018432617
4.209894418716431:	imu;	yaw,	3.1874077320098877
4.238012313842773:	altitude;	altitude,	-21.296728134155273
4.26758885383606:	altitude;	altitude,	-21.518678665161133
4.300729513168335:	altitude;	altitude,	-21.238597869873047
4.415148735046387:	gps;	lat,	42.42720031738281|	long,	-71.42105865478516|	altitude,	75.30000305175781|	found,	12
4.436927795410156:	altitude;	altitude,	-21.31258201599121
4.461248397827148:	imu;	yaw,	3.186316967010498
4.471670150756836:	altitude;	altitude,	-21.375995635986328
4.500656604766846:	altitude;	altitude,	-20.942663192749023
4.53023886680603:	altitude;	altitude,	-21.238597869873047
4.551418781280518:	imu;	yaw,	3.1874077320098877
