0.15748977661132812:	gps;	lat,	42.4275016784668|	long,	-71.42092895507812|	altitude,	47.79999923706055|	found,	9
0.15862154960632324:	imu;	yaw,	0.0
0.16004514694213867:	encoder;	counts,	0
0.16199421882629395:	altitude;	altitude,	-16.847137451171875
0.1626431941986084:	altitude;	altitude,	-16.847137451171875
0.16327762603759766:	altitude;	altitude,	-17.07965850830078
0.1636214256286621:	altitude;	altitude,	-17.07965850830078
0.1638960838317871:	altitude;	altitude,	-17.217056274414062
0.16434311866760254:	altitude;	altitude,	-17.211772918701172
0.17440509796142578:	altitude;	altitude,	-16.89998435974121
0.2044510841369629:	altitude;	altitude,	-17.05323600769043
0.23318815231323242:	altitude;	altitude,	-17.158926010131836
0.2646162509918213:	altitude;	altitude,	-17.063804626464844
0.2947397232055664:	altitude;	altitude,	-17.063804626464844
0.33225536346435547:	altitude;	altitude,	-17.158926010131836
0.36345505714416504:	altitude;	altitude,	-17.25404930114746
0.3936936855316162:	altitude;	altitude,	-17.243478775024414
0.4223935604095459:	altitude;	altitude,	-17.312179565429688
0.45502471923828125:	altitude;	altitude,	-17.180065155029297
0.48404765129089355:	altitude;	altitude,	-17.20648765563965
0.5156314373016357:	altitude;	altitude,	-17.328031539916992
0.5453345775604248:	altitude;	altitude,	-17.328031539916992
0.5746233463287354:	altitude;	altitude,	-17.391447067260742
0.606048583984375:	altitude;	altitude,	-17.328031539916992
0.6345787048339844:	altitude;	altitude,	-17.428438186645508
0.671297550201416:	altitude;	altitude,	-17.195919036865234
0.6985929012298584:	altitude;	altitude,	-17.238195419311523
0.7266695499420166:	altitude;	altitude,	-17.306894302368164
0.7563061714172363:	altitude;	altitude,	-17.306894302368164
0.7849574089050293:	altitude;	altitude,	-17.180065155029297
0.8168151378631592:	altitude;	altitude,	-17.23291015625
0.9295268058776855:	gps;	lat,	42.42750549316406|	long,	-71.42092895507812|	altitude,	47.79999923706055|	found,	9
0.9580507278442383:	altitude;	altitude,	-17.042667388916016
0.9865665435791016:	altitude;	altitude,	-17.026813507080078
1.0186052322387695:	altitude;	altitude,	-17.158926010131836
1.0487613677978516:	altitude;	altitude,	-17.042667388916016
1.0798327922821045:	altitude;	altitude,	-16.973968505859375
1.1099603176116943:	altitude;	altitude,	-16.91583824157715
1.1379115581512451:	altitude;	altitude,	-17.069089889526367
