0.17739486694335938:	gps;	lat,	0.0|	long,	-0.0|	altitude,	0.0|	found,	0
0.17771673202514648:	imu;	yaw,	0.0
0.17801499366760254:	encoder;	counts,	0
0.17827558517456055:	altitude;	altitude,	-20.297948837280273
0.17861032485961914:	altitude;	altitude,	-20.07599639892578
0.17887258529663086:	altitude;	altitude,	-20.102420806884766
0.1792280673980713:	altitude;	altitude,	-20.234533309936523
0.17949318885803223:	altitude;	altitude,	-20.234533309936523
0.17973613739013672:	altitude;	altitude,	-20.176403045654297
0.20091009140014648:	altitude;	altitude,	-20.229248046875
0.23391175270080566:	altitude;	altitude,	-20.282094955444336
0.2645890712738037:	altitude;	altitude,	-20.49347686767578
0.2929966449737549:	altitude;	altitude,	-20.245101928710938
0.32375144958496094:	altitude;	altitude,	-20.208110809326172
0.3516499996185303:	altitude;	altitude,	-20.171119689941406
0.3845818042755127:	altitude;	altitude,	-19.991443634033203
0.41460323333740234:	altitude;	altitude,	-19.991443634033203
0.4439125061035156:	altitude;	altitude,	-20.171119689941406
0.47490382194519043:	altitude;	altitude,	-20.260955810546875
0.5037381649017334:	altitude;	altitude,	-20.218679428100586
0.5389499664306641:	altitude;	altitude,	-20.271526336669922
0.5730078220367432:	altitude;	altitude,	-20.16054916381836
0.6034407615661621:	altitude;	altitude,	-20.239818572998047
0.6355750560760498:	altitude;	altitude,	-20.017868041992188
0.667330265045166:	altitude;	altitude,	-20.017868041992188
0.6945419311523438:	altitude;	altitude,	-20.176403045654297
0.7260289192199707:	altitude;	altitude,	-20.086566925048828
0.7546734809875488:	altitude;	altitude,	-20.144695281982422
0.786470890045166:	altitude;	altitude,	-20.04429054260254
0.8163983821868896:	altitude;	altitude,	-20.039005279541016
0.8441259860992432:	altitude;	altitude,	-20.039005279541016
0.877974271774292:	altitude;	altitude,	-20.11827278137207
0.8908782005310059:	servo;	0
0.8953821659088135:	motors;	0
0.9085037708282471:	altitude;	altitude,	-20.208110809326172
0.9380173683166504:	altitude;	altitude,	-20.171119689941406
0.9622650146484375:	motors;	100
0.9687163829803467:	altitude;	altitude,	-20.128843307495117
0.9997131824493408:	altitude;	altitude,	-20.15526580810547
1.0310518741607666:	altitude;	altitude,	-20.04429054260254
1.0353646278381348:	imu;	yaw,	6.281003952026367
1.0388503074645996:	encoder;	counts,	1
1.0436861515045166:	imu;	yaw,	6.27664041519165
1.0540530681610107:	imu;	yaw,	6.271186828613281
1.0640079975128174:	imu;	yaw,	6.269004821777344
1.0834460258483887:	altitude;	altitude,	-20.276809692382812
1.0882189273834229:	imu;	yaw,	6.270095348358154
1.0947134494781494:	imu;	yaw,	6.271186828613281
1.1047313213348389:	imu;	yaw,	6.272277355194092
1.1218538284301758:	altitude;	altitude,	-20.086566925048828
1.142639398574829:	servo;	1
1.1474909782409668:	altitude;	altitude,	-20.171119689941406
1.1510932445526123:	imu;	yaw,	6.271186828613281
1.1545937061309814:	servo;	0
1.185356855392456:	altitude;	altitude,	-20.176403045654297
1.190408706665039:	servo;	-1
1.196378469467163:	imu;	yaw,	6.272277355194092
1.210552453994751:	motors;	0
1.2176835536956787:	altitude;	altitude,	-20.165834426879883
1.2283298969268799:	imu;	yaw,	6.271186828613281
1.255340576171875:	altitude;	altitude,	-20.00201416015625
1.2614123821258545:	imu;	yaw,	6.270095348358154
1.286731243133545:	imu;	yaw,	6.271186828613281
1.293508529663086:	altitude;	altitude,	-20.023151397705078
1.3205461502075195:	altitude;	altitude,	-20.134126663208008
1.3461308479309082:	altitude;	altitude,	-20.086566925048828
1.350386142730713:	imu;	yaw,	6.272277355194092
1.3546476364135742:	encoder;	counts,	2
1.359269380569458:	imu;	yaw,	6.271186828613281
1.3765347003936768:	imu;	yaw,	6.270095348358154
1.3915929794311523:	altitude;	altitude,	-20.213396072387695
1.4072840213775635:	motors;	-100
1.4214427471160889:	altitude;	altitude,	-20.07599639892578
1.4369604587554932:	imu;	yaw,	6.271186828613281
1.450899600982666:	altitude;	altitude,	-20.07599639892578
1.456725835800171:	imu;	yaw,	6.272277355194092
1.4675390720367432:	imu;	yaw,	6.2733683586120605
1.4771502017974854:	imu;	yaw,	6.27554988861084
1.4876761436462402:	imu;	yaw,	6.27882194519043
1.501763105392456:	imu;	yaw,	6.281003952026367
1.5026941299438477:	servo;	0
1.5047533512115479:	altitude;	altitude,	-20.208110809326172
1.5078222751617432:	imu;	yaw,	6.282094478607178
1.5183160305023193:	imu;	yaw,	0.0
1.5314974784851074:	imu;	yaw,	0.0021816615480929613
1.5377023220062256:	imu;	yaw,	0.004363323096185923
1.5482497215270996:	imu;	yaw,	0.005454154219478369
1.5554733276367188:	altitude;	altitude,	-20.149980545043945
1.5884912014007568:	altitude;	altitude,	-20.239818572998047
1.602809190750122:	imu;	yaw,	0.006544984877109528
1.6042654514312744:	motors;	0
1.6072359085083008:	encoder;	counts,	1
1.61680269241333:	imu;	yaw,	0.007635816000401974
1.6233580112457275:	servo;	-1
1.6298441886901855:	imu;	yaw,	0.008726646192371845
1.6389141082763672:	imu;	yaw,	0.009817477315664291
1.6461939811706543:	altitude;	altitude,	-20.033720016479492
1.6535403728485107:	imu;	yaw,	0.010908308438956738
1.6588244438171387:	imu;	yaw,	0.011999139562249184
1.6709423065185547:	imu;	yaw,	0.013089969754219055
1.6906123161315918:	altitude;	altitude,	-20.123558044433594
1.6969325542449951:	imu;	yaw,	0.011999139562249184
1.708650827407837:	imu;	yaw,	0.010908308438956738
1.718855857849121:	imu;	yaw,	0.007635816000401974
1.7278602123260498:	imu;	yaw,	0.005454154219478369
1.739654779434204:	altitude;	altitude,	-20.282094955444336
1.7429707050323486:	imu;	yaw,	0.004363323096185923
1.7662935256958008:	altitude;	altitude,	-20.282094955444336
1.7693228721618652:	imu;	yaw,	0.005454154219478369
1.782738447189331:	servo;	-2
1.787874698638916:	motors;	100
1.7893383502960205:	imu;	yaw,	0.006544984877109528
1.794008493423462:	servo;	-3
1.8065903186798096:	altitude;	altitude,	-20.00201416015625
1.819545030593872:	servo;	-4
1.841796636581421:	altitude;	altitude,	-20.171119689941406
1.8496673107147217:	imu;	yaw,	0.005454154219478369
1.855318307876587:	servo;	-3
1.862818717956543:	servo;	-1
1.8691575527191162:	imu;	yaw,	0.004363323096185923
1.8807182312011719:	altitude;	altitude,	-20.11298942565918
1.9046967029571533:	altitude;	altitude,	-20.11298942565918
1.90995192527771:	imu;	yaw,	0.005454154219478369
1.9389886856079102:	encoder;	counts,	2
1.9440295696258545:	altitude;	altitude,	-20.15526580810547
1.9744055271148682:	altitude;	altitude,	-20.144695281982422
2.0003092288970947:	altitude;	altitude,	-20.060142517089844
