0.14830231666564941:	gps;	lat,	42.42764663696289|	long,	-71.42076110839844|	altitude,	123.19999694824219|	found,	11
0.14878535270690918:	imu;	yaw,	6.176283836364746
0.14922332763671875:	encoder;	counts,	0
0.14963006973266602:	altitude;	altitude,	-26.41217041015625
0.15000629425048828:	altitude;	altitude,	-26.41217041015625
0.1503772735595703:	altitude;	altitude,	-26.25891876220703
0.1508159637451172:	altitude;	altitude,	-26.25891876220703
0.15118885040283203:	altitude;	altitude,	-26.285341262817383
0.1627950668334961:	altitude;	altitude,	-26.465015411376953
0.19410276412963867:	altitude;	altitude,	-26.36989402770996
0.2215728759765625:	altitude;	altitude,	-26.36989402770996
0.25310468673706055:	altitude;	altitude,	-26.285341262817383
0.28328871726989746:	altitude;	altitude,	-26.105667114257812
0.3123908042907715:	altitude;	altitude,	-26.34347152709961
0.3249027729034424:	motors;	0
0.34694671630859375:	altitude;	altitude,	-26.59184455871582
0.3573763370513916:	servo;	-1
0.3763437271118164:	altitude;	altitude,	-26.28005599975586
0.3880879878997803:	servo;	0
0.4073140621185303:	altitude;	altitude,	-26.475584030151367
0.43974971771240234:	altitude;	altitude,	-26.52314567565918
0.46724939346313477:	altitude;	altitude,	-26.52314567565918
0.49610137939453125:	altitude;	altitude,	-26.575990676879883
0.5239424705505371:	altitude;	altitude,	-26.311763763427734
0.5552618503570557:	altitude;	altitude,	-26.28005599975586
0.5868382453918457:	altitude;	altitude,	-26.396316528320312
0.6161580085754395:	altitude;	altitude,	-26.52314567565918
0.6470623016357422:	altitude;	altitude,	-26.52314567565918
0.6762974262237549:	altitude;	altitude,	-26.290624618530273
0.7063312530517578:	altitude;	altitude,	-26.37517738342285
0.7739431858062744:	gps;	lat,	42.42764663696289|	long,	-71.42076110839844|	altitude,	123.19999694824219|	found,	11
0.7852416038513184:	altitude;	altitude,	-26.7292423248291
0.812248706817627:	servo;	-2
0.8217236995697021:	altitude;	altitude,	-26.575990676879883
0.822643518447876:	servo;	-1
0.8290276527404785:	servo;	-2
0.8363645076751709:	servo;	-1
0.8449273109436035:	servo;	0
0.8618345260620117:	altitude;	altitude,	-26.655258178710938
0.8919730186462402:	motors;	100
0.8933978080749512:	altitude;	altitude,	-26.655258178710938
0.920330286026001:	altitude;	altitude,	-26.74509620666504
0.9329590797424316:	servo;	-1
0.940211296081543:	servo;	-2
0.9459967613220215:	servo;	-3
0.9529197216033936:	servo;	-4
0.9578671455383301:	altitude;	altitude,	-26.639406204223633
0.9936926364898682:	altitude;	altitude,	-26.644689559936523
1.02089524269104:	altitude;	altitude,	-26.644689559936523
1.0507826805114746:	altitude;	altitude,	-26.39103126525879
1.0788846015930176:	altitude;	altitude,	-26.6763973236084
