0.14794182777404785:	gps;	lat,	42.427494049072266|	long,	-71.42082977294922|	altitude,	76.0|	found,	11
0.14881467819213867:	imu;	yaw,	0.06872234493494034
0.1497020721435547:	encoder;	counts,	0
0.15043854713439941:	altitude;	altitude,	-26.253633499145508
0.15099143981933594:	imu;	yaw,	0.07308566570281982
0.15213894844055176:	imu;	yaw,	0.07417649775743484
0.1530904769897461:	imu;	yaw,	0.07635816186666489
0.15393280982971191:	imu;	yaw,	0.07744898647069931
0.1547386646270752:	altitude;	altitude,	-26.364608764648438
0.15562081336975098:	imu;	yaw,	0.07853981852531433
0.15989995002746582:	imu;	yaw,	0.07963065057992935
0.16146373748779297:	imu;	yaw,	0.08072148263454437
0.16248583793640137:	imu;	yaw,	0.07963065057992935
0.16327595710754395:	altitude;	altitude,	-26.422739028930664
0.16424560546875:	imu;	yaw,	0.08072148263454437
0.16515874862670898:	imu;	yaw,	0.0818123146891594
0.1668393611907959:	altitude;	altitude,	-26.396316528320312
0.16770696640014648:	imu;	yaw,	0.08072148263454437
0.16881227493286133:	imu;	yaw,	0.07963065057992935
0.16972899436950684:	imu;	yaw,	0.07744898647069931
0.1706712245941162:	imu;	yaw,	0.07526732236146927
0.17169642448425293:	altitude;	altitude,	-26.354040145874023
0.17254948616027832:	servo;	0
0.17374849319458008:	imu;	yaw,	0.07308566570281982
0.17459368705749512:	imu;	yaw,	0.07090400159358978
0.17522454261779785:	imu;	yaw,	0.06872234493494034
0.1758878231048584:	imu;	yaw,	0.0665406808257103
0.1768028736114502:	altitude;	altitude,	-26.475584030151367
0.1775672435760498:	imu;	yaw,	0.06872234493494034
0.19830060005187988:	motors;	0
0.25313520431518555:	gps;	lat,	42.427494049072266|	long,	-71.42082977294922|	altitude,	76.0|	found,	11
0.2581038475036621:	imu;	yaw,	0.1178097277879715
0.2626359462738037:	imu;	yaw,	0.12108222395181656
0.2714955806732178:	imu;	yaw,	0.12544554471969604
0.2815861701965332:	imu;	yaw,	0.1287180334329605
0.28813695907592773:	altitude;	altitude,	-26.544282913208008
0.2919280529022217:	imu;	yaw,	0.13199052214622498
0.3008725643157959:	imu;	yaw,	0.13635385036468506
0.3121011257171631:	imu;	yaw,	0.13962633907794952
0.32158350944519043:	imu;	yaw,	0.14180800318717957
0.3316679000854492:	imu;	yaw,	0.1439896672964096
0.33942103385925293:	altitude;	altitude,	-26.560136795043945
0.3440113067626953:	imu;	yaw,	0.14617133140563965
0.35350537300109863:	imu;	yaw,	0.1483529955148697
0.3651459217071533:	imu;	yaw,	0.1494438201189041
0.38527512550354004:	altitude;	altitude,	-26.449161529541016
0.4036548137664795:	imu;	yaw,	0.1483529955148697
0.4231083393096924:	imu;	yaw,	0.14726215600967407
0.4290461540222168:	altitude;	altitude,	-26.338186264038086
0.4300391674041748:	servo;	5
0.4380335807800293:	servo;	11
0.4430210590362549:	imu;	yaw,	0.14617133140563965
0.4460170269012451:	servo;	15
0.4530789852142334:	servo;	22
0.45523953437805176:	imu;	yaw,	0.14508050680160522
0.46024465560913086:	servo;	24
0.46144771575927734:	altitude;	altitude,	-26.338186264038086
0.46418213844299316:	imu;	yaw,	0.1439896672964096
0.4745330810546875:	imu;	yaw,	0.14180800318717957
0.4826648235321045:	imu;	yaw,	0.14071717858314514
0.49492955207824707:	imu;	yaw,	0.1385355144739151
0.5046722888946533:	altitude;	altitude,	-26.48086929321289
0.5101780891418457:	imu;	yaw,	0.13744468986988068
0.5150129795074463:	imu;	yaw,	0.13526302576065063
0.5235121250152588:	imu;	yaw,	0.13417218625545502
0.5317056179046631:	imu;	yaw,	0.13199052214622498
