0.13542699813842773:	gps;	lat,	0.0|	long,	-0.0|	altitude,	0.0|	found,	0
0.1359083652496338:	imu;	yaw,	6.277731895446777
0.13624072074890137:	encoder;	counts,	0
0.13651371002197266:	altitude;	altitude,	-12.825597763061523
0.13679051399230957:	altitude;	altitude,	-12.429256439208984
0.1370558738708496:	altitude;	altitude,	-12.39754867553711
0.13736462593078613:	altitude;	altitude,	-12.730475425720215
0.13775253295898438:	altitude;	altitude,	-12.730475425720215
0.14053916931152344:	altitude;	altitude,	-12.682914733886719
0.14109444618225098:	motors;	0
0.16834259033203125:	altitude;	altitude,	-12.503240585327148
0.19420123100280762:	altitude;	altitude,	-12.571939468383789
0.22794055938720703:	altitude;	altitude,	-12.593077659606934
0.25374627113342285:	altitude;	altitude,	-12.788605690002441
0.28584980964660645:	altitude;	altitude,	-12.450394630432129
0.3147711753845215:	altitude;	altitude,	-12.450394630432129
0.3435838222503662:	altitude;	altitude,	-12.540231704711914
0.37499547004699707:	altitude;	altitude,	-12.577223777770996
0.40427517890930176:	altitude;	altitude,	-12.698768615722656
0.43659114837646484:	altitude;	altitude,	-12.550801277160645
0.4678940773010254:	altitude;	altitude,	-12.455678939819336
0.49465465545654297:	altitude;	altitude,	-12.455678939819336
0.527080774307251:	altitude;	altitude,	-12.603646278381348
0.5545051097869873:	altitude;	altitude,	-12.524377822875977
0.5858094692230225:	altitude;	altitude,	-12.550801277160645
0.6177682876586914:	altitude;	altitude,	-12.730475425720215
0.6446638107299805:	altitude;	altitude,	-12.619500160217285
0.6763355731964111:	altitude;	altitude,	-12.688199043273926
0.7050693035125732:	altitude;	altitude,	-12.688199043273926
0.7378206253051758:	altitude;	altitude,	-12.867874145507812
0.7681362628936768:	altitude;	altitude,	-12.741044998168945
0.7970194816589355:	altitude;	altitude,	-12.534947395324707
0.8368685245513916:	altitude;	altitude,	-12.667060852050781
0.8672561645507812:	altitude;	altitude,	-12.593077659606934
0.8961207866668701:	altitude;	altitude,	-12.704052925109863
0.9290046691894531:	altitude;	altitude,	-12.492671012878418
0.9563825130462646:	altitude;	altitude,	-12.492671012878418
0.9890046119689941:	altitude;	altitude,	-12.682914733886719
1.0190682411193848:	altitude;	altitude,	-12.661776542663574
1.0479390621185303:	altitude;	altitude,	-12.88372802734375
1.0794010162353516:	altitude;	altitude,	-12.75161361694336
1.1084856986999512:	altitude;	altitude,	-12.746329307556152
1.1396605968475342:	altitude;	altitude,	-12.778036117553711
1.1750006675720215:	altitude;	altitude,	-12.778036117553711
1.2013294696807861:	altitude;	altitude,	-12.778036117553711
1.2302894592285156:	altitude;	altitude,	-12.704052925109863
1.2591242790222168:	altitude;	altitude,	-12.635354042053223
1.2902534008026123:	altitude;	altitude,	-12.5296630859375
1.3206110000610352:	altitude;	altitude,	-12.852020263671875
1.3480424880981445:	altitude;	altitude,	-12.582508087158203
1.3806846141815186:	altitude;	altitude,	-12.524377822875977
1.4111177921295166:	altitude;	altitude,	-12.741044998168945
1.4409420490264893:	altitude;	altitude,	-12.59836196899414
1.4715111255645752:	altitude;	altitude,	-12.571939468383789
1.4997482299804688:	altitude;	altitude,	-12.688199043273926
1.5401744842529297:	altitude;	altitude,	-12.614215850830078
1.5703818798065186:	altitude;	altitude,	-12.76218318939209
1.6001543998718262:	altitude;	altitude,	-12.429256439208984
1.6328976154327393:	altitude;	altitude,	-12.429256439208984
1.6606192588806152:	altitude;	altitude,	-12.392264366149902
1.6922187805175781:	altitude;	altitude,	-12.841451644897461
1.7234547138214111:	altitude;	altitude,	-12.704052925109863
1.751279354095459:	altitude;	altitude,	-12.76218318939209
1.782170057296753:	altitude;	altitude,	-12.5296630859375
1.8111743927001953:	altitude;	altitude,	-12.70933723449707
1.842743158340454:	altitude;	altitude,	-12.70933723449707
1.877676248550415:	altitude;	altitude,	-12.76218318939209
1.9043982028961182:	altitude;	altitude,	-12.793889999389648
1.9341199398040771:	altitude;	altitude,	-12.5296630859375
1.9495453834533691:	servo;	0
1.9630963802337646:	altitude;	altitude,	-12.667060852050781
1.966259241104126:	servo;	10
1.9719183444976807:	servo;	20
1.976369857788086:	motors;	100
1.9819209575653076:	servo;	24
2.003859281539917:	altitude;	altitude,	-12.682914733886719
2.006106376647949:	motors;	0
2.0372633934020996:	altitude;	altitude,	-12.730475425720215
2.06011962890625:	altitude;	altitude,	-12.809743881225586
2.066678762435913:	imu;	yaw,	6.27882194519043
2.0704169273376465:	imu;	yaw,	6.27991247177124
2.0801048278808594:	imu;	yaw,	6.281003952026367
2.0905699729919434:	imu;	yaw,	0.0
2.1005167961120605:	imu;	yaw,	0.0010908307740464807
2.106215238571167:	motors;	100
2.111464500427246:	altitude;	altitude,	-12.704052925109863
2.1162145137786865:	imu;	yaw,	0.0021816615480929613
2.1218721866607666:	servo;	16
2.1231331825256348:	imu;	yaw,	0.003272492438554764
2.129453659057617:	servo;	9
2.1359145641326904:	servo;	0
2.1431210041046143:	motors;	0
2.144401788711548:	imu;	yaw,	0.0021816615480929613
2.1594648361206055:	altitude;	altitude,	-12.725191116333008
2.1905648708343506:	altitude;	altitude,	-12.704052925109863
2.203212022781372:	imu;	yaw,	0.0010908307740464807
2.211775541305542:	imu;	yaw,	0.0
2.2295000553131104:	altitude;	altitude,	-12.793889999389648
2.2301764488220215:	servo;	-1
2.2334280014038086:	imu;	yaw,	6.281003952026367
2.2436513900756836:	imu;	yaw,	6.27991247177124
2.2503650188446045:	servo;	-2
2.2521555423736572:	imu;	yaw,	6.27882194519043
2.261582851409912:	servo;	-3
2.2634284496307373:	imu;	yaw,	6.277731895446777
2.2679545879364014:	servo;	-4
2.2742080688476562:	servo;	-6
2.28052020072937:	servo;	-8
2.282198429107666:	altitude;	altitude,	-12.76218318939209
2.2889463901519775:	servo;	-10
2.2945756912231445:	servo;	-14
2.300769805908203:	servo;	-17
2.3055315017700195:	servo;	-22
2.3113932609558105:	servo;	-24
2.3160712718963623:	imu;	yaw,	6.27882194519043
2.3223142623901367:	altitude;	altitude,	-12.793889999389648
2.343190908432007:	imu;	yaw,	6.277731895446777
2.3560497760772705:	altitude;	altitude,	-12.857304573059082
2.3638522624969482:	imu;	yaw,	6.27664041519165
2.384528636932373:	imu;	yaw,	6.27554988861084
2.3977766036987305:	altitude;	altitude,	-12.513809204101562
2.4026122093200684:	imu;	yaw,	6.274458885192871
2.4267513751983643:	altitude;	altitude,	-12.550801277160645
2.4566147327423096:	altitude;	altitude,	-12.725191116333008
2.4661221504211426:	servo;	-21
2.473691701889038:	servo;	-10
2.4803528785705566:	servo;	-1
2.4870197772979736:	servo;	0
2.4964358806610107:	imu;	yaw,	6.2733683586120605
2.5020439624786377:	altitude;	altitude,	-12.688199043273926
2.529275417327881:	altitude;	altitude,	-12.577223777770996
2.5546741485595703:	altitude;	altitude,	-12.577223777770996
2.559516191482544:	imu;	yaw,	6.274458885192871
2.5928237438201904:	altitude;	altitude,	-12.503240585327148
2.6040756702423096:	imu;	yaw,	6.27554988861084
2.614921808242798:	servo;	2
2.617192029953003:	altitude;	altitude,	-12.556085586547852
2.621438503265381:	servo;	13
2.627729654312134:	servo;	19
2.634350061416626:	servo;	24
2.639484405517578:	motors;	100
2.6571550369262695:	altitude;	altitude,	-12.735759735107422
2.6886303424835205:	altitude;	altitude,	-12.624784469604492
2.6952707767486572:	imu;	yaw,	6.27664041519165
2.7214627265930176:	altitude;	altitude,	-12.656492233276367
2.7300617694854736:	motors;	0
2.746779680252075:	imu;	yaw,	6.277731895446777
2.7550272941589355:	imu;	yaw,	6.27882194519043
2.76102876663208:	altitude;	altitude,	-12.635354042053223
2.765292167663574:	imu;	yaw,	6.281003952026367
2.7771036624908447:	imu;	yaw,	6.282094478607178
2.7870054244995117:	imu;	yaw,	0.0
2.795511245727539:	imu;	yaw,	0.0010908307740464807
2.8056304454803467:	servo;	21
2.8082950115203857:	altitude;	altitude,	-12.593077659606934
2.811737298965454:	servo;	17
2.818106174468994:	servo;	11
2.8245904445648193:	servo;	4
2.8307478427886963:	servo;	0
2.8367538452148438:	imu;	yaw,	0.0
2.853313684463501:	altitude;	altitude,	-12.571939468383789
2.861548662185669:	servo;	-19
2.866358757019043:	motors;	100
2.8726067543029785:	servo;	-23
2.87823224067688:	servo;	-24
2.879920721054077:	altitude;	altitude,	-12.767467498779297
2.8852121829986572:	motors;	0
2.9063310623168945:	imu;	yaw,	6.282094478607178
2.9138481616973877:	altitude;	altitude,	-12.772751808166504
2.9190211296081543:	imu;	yaw,	6.281003952026367
2.925529956817627:	imu;	yaw,	6.27882194519043
2.9461071491241455:	imu;	yaw,	6.277731895446777
2.9573607444763184:	imu;	yaw,	6.27664041519165
2.963510274887085:	altitude;	altitude,	-12.645922660827637
2.9676473140716553:	imu;	yaw,	6.27554988861084
2.988046407699585:	imu;	yaw,	6.274458885192871
3.0024330615997314:	altitude;	altitude,	-12.51909351348877
3.032653570175171:	altitude;	altitude,	-12.746329307556152
3.058563470840454:	altitude;	altitude,	-12.88372802734375
3.0854551792144775:	altitude;	altitude,	-12.88372802734375
3.1015243530273438:	servo;	-21
3.1075568199157715:	servo;	-7
3.112196683883667:	motors;	100
3.1134588718414307:	altitude;	altitude,	-12.76218318939209
3.1179511547088623:	servo;	0
3.122800588607788:	motors;	0
3.128854990005493:	servo;	4
3.1335949897766113:	servo;	13
3.139498472213745:	servo;	19
3.1440224647521973:	motors;	100
3.1485509872436523:	servo;	24
3.1625618934631348:	altitude;	altitude,	-12.8203125
3.19342303276062:	altitude;	altitude,	-12.8203125
3.207674741744995:	imu;	yaw,	6.27554988861084
