40.44051067441742,-79.94257123216981
40.44050903994631,-79.94256746031338
40.44050799220841,-79.94256209589535
40.44050740547519,-79.94254315279419
40.44051310516934,-79.94253200486297
40.44051214125048,-79.94252068929369
40.44051075823646,-79.94251012809569
40.44051080014597,-79.94249780669803
40.44051147069823,-79.94248582057649
40.4405135242645,-79.94247450500721
40.44051725421141,-79.94246402762825
40.4405169608448,-79.94245061658317
40.44051427863579,-79.94243645116681
40.44051184788387,-79.94242547087366
40.44050971049856,-79.94241457439954
40.44050765693228,-79.94240392938251
40.44050707019906,-79.94239294908935
40.44050782457035,-79.94237987332041
40.44051197361242,-79.94236755192274
40.44051955923479,-79.94235690690572
40.44053020425181,-79.9423455075174
40.44054168745916,-79.94233343757683
40.44055358976166,-79.94232187055046
40.44056494724046,-79.94230980060989
40.44057630471926,-79.9422973953932
40.44058640491258,-79.94228373289103
40.44059633746784,-79.9422712438553
40.44060694057535,-79.94226009592408
40.44061708267819,-79.94224911563093
40.44062735050957,-79.94223830297584
40.44063816316466,-79.94222824469203
40.44064952064346,-79.94221843786532
40.44066154867451,-79.9422093854099
40.44067487590056,-79.94220234461123
40.44068778403144,-79.94219647727901
40.44069914151024,-79.94219161577517
40.44070756532292,-79.94218868210906
40.44071280401241,-79.94218759246165
40.44071904853027,-79.94218918502325
40.44072269465815,-79.9421919510513
40.44072567023377,-79.94219488471741
40.44072906490456,-79.94219605818385
40.44073413595598,-79.94219454944128
40.44074017092626,-79.94219052612776
40.44074620589655,-79.9421882630139
40.4407503130291,-79.94218717336649
40.44075224086683,-79.9421866704523
40.44076452035497,-79.9422128219902
40.44078015260439,-79.94220846340055
40.44078790586482,-79.94221340872342
40.44081556614529,-79.94218767628068
40.44081908654462,-79.94218415588135
40.4408409633119,-79.94219002321357
40.44084230441641,-79.94218817919487
40.44084054421674,-79.94219102904195
40.44083874210756,-79.94219186723227
40.44083895165514,-79.94219144813711
40.44082348704379,-79.94219790220255
40.44081246484112,-79.94221030741924
40.4408097826321,-79.94220586501056
40.44079917952459,-79.94220117114479
40.4407899594311,-79.94219639345998
40.44078082315664,-79.94218834683294
40.44076862748753,-79.94219287306065
40.4407529533286,-79.94219404652709
40.44074151203077,-79.94220511063928
40.44073300439905,-79.94222162298853
40.44071645014029,-79.94222220972175
40.44069624975364,-79.94221642620856
40.44068413790356,-79.94222505956883
40.44067286424379,-79.94223511785263
40.4406623030458,-79.94224618196482
40.44065044265281,-79.94226017974312
40.44063908517401,-79.9422696512937
40.44062835633795,-79.94228892967099
40.4406224051867,-79.94229328826064
40.44063514567952,-79.94229278534645
40.44064717371057,-79.94229194715614
40.4406464612488,-79.94229605428869
40.44064729943912,-79.94229974232609
40.4406395880882,-79.9422921147942
40.44063254728954,-79.94228616364295
40.44063061945181,-79.94229236625129
40.44062864970456,-79.94229689247901
40.44062349483411,-79.94230569347734
40.44061725031625,-79.94231290191406
40.44062165081542,-79.94232958190138
40.44061775323044,-79.94232723496849
40.44061456810724,-79.94231994271273
40.4406224051867,-79.94232891134912
40.44062655422877,-79.94233125828201
40.44063170909922,-79.94232078090305
40.44063770215999,-79.94230762131507
40.4406475089867,-79.94229982614512
40.44064817953895,-79.94229764685029
40.44065308295231,-79.94228490635747
40.44064692225348,-79.9422815535962
40.44062626086216,-79.9422680587321
40.44062701523345,-79.94227032184595
40.4406274343286,-79.94227476425463
40.44062579985749,-79.94227727882559
40.44062295001041,-79.94226470597083
40.44062592558603,-79.94225875481958
40.44060715012293,-79.94220963686699
40.44059847485315,-79.94214576676482
40.44058280069422,-79.94218516170973
40.440576933362,-79.94219605818385
40.44057391587685,-79.94219639345998
40.44056042101275,-79.94217904292042
40.44055928945582,-79.94217418141658
40.44055799026083,-79.94217527106399
40.440555810966,-79.94221575565631
40.44055933136534,-79.94221265435213
40.4405560624231,-79.94221231907601
40.4405613430221,-79.9422421586513
40.44056151066016,-79.94222899906332
40.44056306131225,-79.94221885696048
40.44056653980206,-79.94221265435213
40.4405695572872,-79.9421985727548
40.44057446070056,-79.94218809537584
40.44057307768654,-79.94217904292042
40.44056976683478,-79.94216814644629
40.44056922201108,-79.94215951308603
40.44057228140574,-79.94215104736382
40.44058108240407,-79.94214132435614
40.44058753646951,-79.9421279971301
40.4405930685256,-79.9421142508089
40.4405933199827,-79.94211601100857
40.44059935495298,-79.94212397381658
40.44059558309655,-79.94213252335781
40.44060036078136,-79.9421279971301
40.44061201162677,-79.94210913784796
40.44061942961108,-79.94210142649705
40.44062441684346,-79.94209170348937
40.44062600940507,-79.94208223193878
40.44062718287151,-79.94206412702793
40.44062994889956,-79.94204409427935
40.44064390476834,-79.94203261107201
40.44065949510824,-79.94202489972109
40.44067072685849,-79.94201123721892
40.44067718092393,-79.9419984967261
40.44067143932025,-79.94199237793678
40.44065949510824,-79.94198801934714
40.4406554298852,-79.94198684588069
40.44064901772927,-79.94198743261391
40.44063619341742,-79.94199187502259
40.44062860779505,-79.94199807763094
40.44062018398236,-79.94200235240156
40.44060593474697,-79.94200813591475
40.44059512209188,-79.94200687862927
40.4405946610872,-79.94200981229538
40.440591475964,-79.94201014757151
40.44059097304981,-79.94201576344663
40.44059813957702,-79.94201626636082
40.4406089103226,-79.94201291359956
40.44062005825381,-79.94199740707869
40.44062990699004,-79.94198391221458
40.44064277321141,-79.94198743261391
40.44065425641875,-79.94198600769037
40.4406607104842,-79.94198324166233
40.44065417259972,-79.94197821252043
40.44066234495531,-79.94202406153077
40.44065928556066,-79.94201609872276
40.44065844737034,-79.94201299741859
40.44065429832827,-79.94202146314079
40.44064252175431,-79.94202565409238
40.44063422367017,-79.94202431298787
40.44063133191358,-79.94202473208303
40.44062202800106,-79.94201207540924
40.44061561584513,-79.94201559580857
40.44060748539906,-79.94202204987401
40.44059663083445,-79.94202230133111
40.44057538270991,-79.94201174013311
40.44055748734664,-79.94200754918153
40.44054763861041,-79.94200897410506
40.4405420646448,-79.94201693691308
40.44053171299439,-79.942008806467
40.44052287008654,-79.9420106504857
40.4405172123019,-79.94201358415181
40.44051105160307,-79.94201760746533
40.44049948457669,-79.94201056666667
40.44049261141609,-79.9420122430473
40.44048728890758,-79.9420156796276
40.44044843878638,-79.94200704626734
40.44043536301743,-79.94201215922827
40.44041964694898,-79.94202313952142
40.4404072836418,-79.94204250171775
40.44038255702745,-79.94205733768636
40.4403581237797,-79.94207108400757
40.44033201415132,-79.94209136821324
40.44030670080375,-79.94211114950473
40.44027673549991,-79.94213185280556
40.4402468540151,-79.94215750142926
40.4402185650919,-79.94218315005297
40.44019094672095,-79.94221223525697
