,servo_steering,motor,builtin_accel,,,gps,,,,
timestamp,position,speed,x,y,z,lat,long,speed,heading,hdop
0.00011491775512695312,1,91,0,0,0,0,0,0,0,0
0.005553007125854492,2,92,0,0,0,0,0,0,0,0
0.011996984481811523,3,93,-9,-11,17,0,0,0,0,0
0.018574953079223633,4,94,-9,-11,17,0,0,0,0,0
0.02503681182861328,5,95,-9,-11,17,0,0.0,0,0.0,0.0
0.030296802520751953,6,96,-8,-12,14,0,0.0,0,0.0,0.0
0.03653883934020996,7,97,-8,-12,14,0,0.0,0,0.0,0.0
0.04255795478820801,8,98,-8,-12,14,0,0.0,0,0.0,0.0
0.04888796806335449,9,99,-8,-12,14,0,0.0,0,0.0,0.0
0.054663896560668945,10,100,-8,-12,14,0,0.0,0,0.0,0.0
0.06002378463745117,11,101,-8,-10,17,0,0.0,0,0.0,0.0
0.06546878814697266,12,102,-8,-10,17,0,0.0,0,0.0,0.0
0.07116293907165527,13,103,-8,-10,17,0,0.0,0,0.0,0.0
0.07739591598510742,14,104,-8,-10,17,0,0.0,0,0.0,0.0
0.08312797546386719,15,105,-9,-11,17,0,0.0,0,0.0,0.0
0.08936882019042969,16,106,-9,-11,17,0,0.0,0,0.0,0.0
0.09575200080871582,17,107,-9,-11,17,0,0.0,0,0.0,0.0
0.1016228199005127,18,108,-8,-9,16,0,0.0,0,0.0,0.0
0.10711979866027832,19,109,-8,-9,16,0,0.0,0,0.0,0.0
0.11335897445678711,20,110,-8,-9,16,0,0.0,0,0.0,0.0
0.1187899112701416,21,111,-8,-9,16,0,0.0,0,0.0,0.0
0.12515592575073242,22,112,-8,-9,16,0,0.0,0,0.0,0.0
0.13151288032531738,23,113,-8,-10,16,0,0.0,0,0.0,0.0
0.13735485076904297,24,114,-8,-10,16,0,0.0,0,0.0,0.0
0.14305877685546875,25,115,-8,-10,16,0,0.0,0,0.0,0.0
0.14969587326049805,26,116,-8,-10,16,0,0.0,0,0.0,0.0
0.1560659408569336,27,117,-9,-10,15,0,0.0,0,0.0,0.0
0.16133999824523926,28,118,-9,-10,15,0,0.0,0,0.0,0.0
0.16772198677062988,29,119,-9,-10,15,0,0.0,0,0.0,0.0
0.17325687408447266,30,120,-9,-10,15,0,0.0,0,0.0,0.0
0.17916297912597656,31,121,-9,-10,15,0,0.0,0,0.0,0.0
0.18513083457946777,32,122,-9,-10,15,0,0.0,0,0.0,0.0
0.1914048194885254,33,123,-9,-10,15,0,0.0,0,0.0,0.0
0.1969008445739746,34,124,-9,-10,15,0,0.0,0,0.0,0.0
0.2032628059387207,35,125,-9,-10,15,0,0.0,0,0.0,0.0
0.20841479301452637,36,126,-9,-10,15,0,0.0,0,0.0,0.0
0.21381092071533203,37,127,-9,-11,17,0,0.0,0,0.0,0.0
0.21920084953308105,38,128,-9,-11,17,0,0.0,0,0.0,0.0
0.22562384605407715,39,129,-9,-11,17,0,0.0,0,0.0,0.0
0.23110699653625488,40,130,-9,-10,16,0,0.0,0,0.0,0.0
0.2374129295349121,41,131,-9,-10,16,0,0.0,0,0.0,0.0
0.24368691444396973,42,132,-9,-10,16,0,0.0,0,0.0,0.0
0.24961185455322266,43,133,-9,-10,16,0,0.0,0,0.0,0.0
0.25525379180908203,44,134,-9,-10,16,0,0.0,0,0.0,0.0
0.2610747814178467,45,135,-9,-10,16,0,0.0,0,0.0,0.0
0.2674520015716553,46,136,-8,-11,16,0,0.0,0,0.0,0.0
0.27333498001098633,47,137,-8,-11,16,0,0.0,0,0.0,0.0
0.2790548801422119,48,138,-8,-11,16,0,0.0,0,0.0,0.0
0.28459596633911133,49,139,-8,-11,17,0,0.0,0,0.0,0.0
0.2909739017486572,50,140,-8,-11,17,0,0.0,0,0.0,0.0
0.2969629764556885,51,141,-8,-11,17,0,0.0,0,0.0,0.0
0.3021819591522217,52,142,-8,-11,17,0,0.0,0,0.0,0.0
0.30856800079345703,53,143,-8,-11,17,0,0.0,0,0.0,0.0
0.31488490104675293,54,144,-9,-10,15,0,0.0,0,0.0,0.0
0.3211398124694824,55,145,-9,-10,15,0,0.0,0,0.0,0.0
0.3275020122528076,56,146,-9,-10,15,0,0.0,0,0.0,0.0
0.33271288871765137,57,147,-9,-11,16,0,0.0,0,0.0,0.0
0.33864498138427734,58,148,-9,-11,16,0,0.0,0,0.0,0.0
0.34444189071655273,59,149,-9,-11,16,0,0.0,0,0.0,0.0
0.3499939441680908,60,150,-9,-11,16,0,0.0,0,0.0,0.0
0.35638999938964844,61,151,-8,-10,16,0,0.0,0,0.0,0.0
0.36153483390808105,62,152,-8,-10,16,0,0.0,0,0.0,0.0
0.36747097969055176,63,153,-8,-10,16,0,0.0,0,0.0,0.0
0.37342000007629395,64,154,-8,-10,16,0,0.0,0,0.0,0.0
0.3795897960662842,65,155,-8,-10,16,0,0.0,0,0.0,0.0
0.38539981842041016,66,156,-8,-10,16,0,0.0,0,0.0,0.0
