,servo_steering,builtin_accel,,,gps,,,,,encoder
timestamp,position,x,y,z,lat,long,speed,heading,hdop,counts
0.00040721893310546875,0,0,0,0,0,0,0,0,0,0
0.0056378841400146484,0,0,0,0,0,0,0,0,0,0
0.011612176895141602,0,0,0,0,0,0,0,0,0,0
0.016920804977416992,0,0,0,0,0,0,0,0,0,0
0.02222442626953125,0,0,0,0,0,0,0,0,0,3
0.027563810348510742,0,0,0,0,0,0,0,0,0,3
0.03290820121765137,0,0,0,0,0,0,0,0,0,3
0.039055585861206055,0,0,0,0,0,0,0,0,0,3
0.04436206817626953,0,7,0,22,0,0,0,0,0,3
0.04970717430114746,0,7,0,22,0,0,0,0,0,3
0.05504918098449707,0,7,0,22,0,0.0,0,0.0,0.0,3
0.06038236618041992,0,7,0,22,0,0.0,0,0.0,0.0,3
0.06559872627258301,0,7,0,22,0,0.0,0,0.0,0.0,3
0.07087087631225586,0,7,0,22,0,0.0,0,0.0,0.0,3
0.07619333267211914,0,7,0,22,0,0.0,0,0.0,0.0,3
0.08143210411071777,0,7,0,22,0,0.0,0,0.0,0.0,3
0.0867457389831543,0,7,0,22,0,0.0,0,0.0,0.0,3
0.09202957153320312,0,7,0,22,0,0.0,0,0.0,0.0,3
0.09726691246032715,0,7,0,22,0,0.0,0,0.0,0.0,3
0.10264873504638672,0,6,0,22,0,0.0,0,0.0,0.0,3
0.10801148414611816,0,6,0,22,0,0.0,0,0.0,0.0,3
0.11337471008300781,0,6,0,22,0,0.0,0,0.0,0.0,3
0.11874699592590332,0,6,0,22,0,0.0,0,0.0,0.0,3
0.12411308288574219,0,6,0,22,0,0.0,0,0.0,0.0,3
0.12947821617126465,0,6,0,22,0,0.0,0,0.0,0.0,3
0.13489603996276855,0,6,0,22,0,0.0,0,0.0,0.0,3
0.14040207862854004,0,6,0,22,0,0.0,0,0.0,0.0,3
0.1455826759338379,0,6,0,22,0,0.0,0,0.0,0.0,3
0.1508026123046875,0,6,0,22,0,0.0,0,0.0,0.0,3
0.15611767768859863,0,6,0,22,0,0.0,0,0.0,0.0,3
0.1614081859588623,0,5,1,21,0,0.0,0,0.0,0.0,3
0.16730833053588867,0,5,1,21,0,0.0,0,0.0,0.0,3
0.17266035079956055,0,5,1,21,0,0.0,0,0.0,0.0,3
0.17794036865234375,0,5,1,21,0,0.0,0,0.0,0.0,3
0.18325352668762207,0,5,1,21,0,0.0,0,0.0,0.0,3
0.188568115234375,0,5,1,21,0,0.0,0,0.0,0.0,3
0.19385433197021484,0,5,1,21,0,0.0,0,0.0,0.0,3
0.19924473762512207,0,5,1,21,0,0.0,0,0.0,0.0,3
0.204559326171875,0,5,1,21,0,0.0,0,0.0,0.0,3
0.20987176895141602,0,5,1,21,0,0.0,0,0.0,0.0,3
0.21518564224243164,0,5,1,21,0,0.0,0,0.0,0.0,3
0.22080397605895996,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.22609877586364746,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.23135685920715332,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.23667001724243164,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.24215936660766602,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.24747419357299805,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.25278353691101074,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.2580716609954834,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.26360154151916504,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.2689177989959717,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.2742307186126709,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.2794938087463379,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.2847721576690674,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.29005980491638184,0,7,-1,22,0,0.0,0,0.0,0.0,3
0.2956686019897461,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.30220484733581543,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.30751752853393555,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.31283116340637207,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.3181452751159668,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.3236727714538574,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.3289635181427002,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.3342761993408203,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.3395256996154785,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.3448517322540283,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.35028553009033203,0,6,-1,22,0,0.0,0,0.0,0.0,3
0.35561585426330566,0,6,0,21,0,0.0,0,0.0,0.0,3
0.36223292350769043,0,6,0,21,0,0.0,0,0.0,0.0,3
0.36754679679870605,0,6,0,21,0,0.0,0,0.0,0.0,3
0.3728597164154053,0,6,0,21,0,0.0,0,0.0,0.0,3
0.378185510635376,0,6,0,21,0,0.0,0,0.0,0.0,3
0.3834969997406006,0,6,0,21,0,0.0,0,0.0,0.0,3
0.38960862159729004,0,6,0,21,0,0.0,0,0.0,0.0,3
0.39499378204345703,0,6,0,21,0,0.0,0,0.0,0.0,3
0.40053343772888184,0,6,0,21,0,0.0,0,0.0,0.0,3
0.40572404861450195,0,6,0,21,0,0.0,0,0.0,0.0,3
0.41088056564331055,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.41617298126220703,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4231081008911133,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4283733367919922,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4336869716644287,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.43900060653686523,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.44430971145629883,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4496493339538574,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4549224376678467,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4604201316833496,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.46573448181152344,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4709794521331787,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.47629594802856445,0,7,-2,21,0,0.0,0,0.0,0.0,3
0.4815661907196045,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.48685312271118164,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.49228525161743164,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.49759912490844727,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5029101371765137,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5082268714904785,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5134851932525635,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5187735557556152,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5240859985351562,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5294008255004883,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5347239971160889,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5400373935699463,0,5,-1,22,0,0.0,0,0.0,0.0,3
0.5453450679779053,0,6,0,22,0,0.0,0,0.0,0.0,3
0.550729513168335,0,6,0,22,0,0.0,0,0.0,0.0,3
0.5560481548309326,0,6,0,22,0,0.0,0,0.0,0.0,3
0.5623764991760254,0,6,0,22,0,0.0,0,0.0,0.0,3
