,servo_steering,builtin_accel,,,gps,,,,,encoder
timestamp,position,x,y,z,lat,long,speed,heading,hdop,counts
0.8503165245056152,0,7,0,21,0,0.0,0,0.0,0.0,0
0.8556289672851562,0,7,0,21,0,0.0,0,0.0,0.0,0
0.8609447479248047,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.8663218021392822,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.8716418743133545,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.8768625259399414,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.8821465969085693,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.88742995262146,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.8927125930786133,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.8979282379150391,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.9031798839569092,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.9084651470184326,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.9137134552001953,0,7,-1,22,0,0.0,0,0.0,0.0,0
0.9190001487731934,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9243476390838623,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9295644760131836,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9348099231719971,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9400932788848877,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9453787803649902,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9506645202636719,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9559504985809326,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9612042903900146,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9663941860198975,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9716815948486328,0,6,0,23,0,0.0,0,0.0,0.0,0
0.9770228862762451,0,6,-1,22,0,0.0,0,0.0,0.0,0
0.9823009967803955,0,6,-1,22,0,0.0,0,0.0,0.0,0
0.9884843826293945,0,6,-1,22,0,0.0,0,0.0,0.0,0
0.993990421295166,0,6,-1,22,0,0.0,0,0.0,0.0,0
0.9992508888244629,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.004533290863037,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.009822130203247,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.015106439590454,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.0203924179077148,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.0258963108062744,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.031250238418579,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.0366826057434082,0,6,-1,22,0,0.0,0,0.0,0.0,0
1.0419981479644775,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0473105907440186,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0525951385498047,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0593338012695312,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0646512508392334,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0699663162231445,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0752789974212646,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0805962085723877,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0861601829528809,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.091540813446045,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.0967636108398438,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.1020147800445557,0,6,-1,21,0,0.0,0,0.0,0.0,0
1.107301950454712,0,7,0,22,0,0.0,0,0.0,0.0,0
1.112586498260498,0,7,0,22,0,0.0,0,0.0,0.0,0
1.118666172027588,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1238915920257568,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1291770935058594,0,7,0,22,0,0.0,0,0.0,0.0,0
1.134427785873413,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1397130489349365,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1449992656707764,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1502447128295898,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1554996967315674,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1607842445373535,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1661016941070557,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1713879108428955,0,7,0,22,0,0.0,0,0.0,0.0,0
1.1766769886016846,0,7,0,22,0,0.0,0,0.0,0.0,0
1.181931734085083,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.1884968280792236,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.193782091140747,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.1990633010864258,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.204345941543579,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.2096643447875977,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.2149930000305176,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.2202811241149902,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.2255687713623047,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.2308876514434814,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.2362008094787598,0,5,-1,21,0,0.0,0,0.0,0.0,0
1.241530179977417,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2470126152038574,0,7,0,21,0,0.0,0,0.0,0.0,0
1.2522773742675781,0,7,0,21,0,0.0,0,0.0,0.0,0
