,servo_steering,motor,builtin_accel,,,gps,,,,
timestamp,position,speed,x,y,z,lat,long,speed,heading,hdop
7.700920104980469e-05,0,speed,0,0,0,0,0,0,0,0
0.0059680938720703125,0,speed,0,0,0,0,0,0,0,0
0.011089086532592773,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.017395973205566406,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.02389812469482422,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.030560970306396484,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.035954952239990234,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.04170703887939453,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.04812788963317871,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.05348801612854004,0,speed,0,0,0,0,0.0,0,0.0,0.0
0.059721946716308594,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.06555008888244629,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.0718989372253418,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.0786280632019043,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.08470892906188965,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.0899350643157959,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.09555196762084961,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.1019899845123291,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.10834789276123047,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.11416292190551758,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.12065696716308594,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.1265730857849121,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.13213801383972168,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.13776898384094238,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.14332294464111328,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.14907407760620117,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.15555810928344727,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.1608750820159912,0,speed,0,-12,18,0,0.0,0,0.0,0.0
0.16631102561950684,0,speed,-2,-11,18,0,0.0,0,0.0,0.0
