,servo_steering,motor,builtin_accel,,,gps,,,,
timestamp,position,speed,x,y,z,lat,long,speed,heading,hdop
0.0001811981201171875,1,91,0,0,0,0,0,0,0,0
0.0063741207122802734,2,92,0,0,0,0,0.0,0,0.0,0.0
0.01159811019897461,3,93,0,0,0,0,0.0,0,0.0,0.0
0.017187118530273438,4,94,0,0,0,0,0.0,0,0.0,0.0
0.023235082626342773,5,95,0,0,0,0,0.0,0,0.0,0.0
0.029189109802246094,6,96,-8,-10,16,0,0.0,0,0.0,0.0
0.035552024841308594,7,97,-8,-10,16,0,0.0,0,0.0,0.0
0.040802001953125,8,98,-8,-10,16,0,0.0,0,0.0,0.0
0.04651308059692383,9,99,-8,-10,16,0,0.0,0,0.0,0.0
0.05215811729431152,10,100,-8,-10,16,0,0.0,0,0.0,0.0
0.05866408348083496,11,101,-8,-10,16,0,0.0,0,0.0,0.0
0.06389403343200684,12,102,-9,-12,17,0,0.0,0,0.0,0.0
0.07013416290283203,13,103,-9,-12,17,0,0.0,0,0.0,0.0
0.07634902000427246,14,104,-9,-12,17,0,0.0,0,0.0,0.0
0.08285999298095703,15,105,-9,-12,17,0,0.0,0,0.0,0.0
0.08854103088378906,16,106,-8,-10,16,0,0.0,0,0.0,0.0
0.09441518783569336,17,107,-8,-10,16,0,0.0,0,0.0,0.0
0.1005392074584961,18,108,-8,-10,16,0,0.0,0,0.0,0.0
0.10706400871276855,19,109,-8,-10,16,0,0.0,0,0.0,0.0
0.11254620552062988,20,110,-8,-10,16,0,0.0,0,0.0,0.0
0.11870813369750977,21,111,-8,-10,16,0,0.0,0,0.0,0.0
0.12530112266540527,22,112,-8,-10,16,0,0.0,0,0.0,0.0
0.13104915618896484,23,113,-8,-10,16,0,0.0,0,0.0,0.0
0.13627314567565918,24,114,-8,-10,16,0,0.0,0,0.0,0.0
0.14151406288146973,25,115,-8,-10,16,0,0.0,0,0.0,0.0
0.14812707901000977,26,116,-8,-10,16,0,0.0,0,0.0,0.0
0.15363812446594238,27,117,-8,-10,16,0,0.0,0,0.0,0.0
0.1595621109008789,28,118,-8,-10,16,0,0.0,0,0.0,0.0
0.1647331714630127,29,119,-8,-10,16,0,0.0,0,0.0,0.0
0.171126127243042,30,120,-8,-10,16,0,0.0,0,0.0,0.0
