,servo_steering,motor,builtin_accel,,,gps,,,,
timestamp,position,speed,x,y,z,lat,long,speed,heading,hdop
0.00011801719665527344,0,speed,0,0,0,0,0,0,0,0
0.0065000057220458984,0,speed,-8,-11,15,0,0,0,0,0
0.012900829315185547,0,speed,-8,-11,15,0,0,0,0,0
0.019127845764160156,0,speed,-10,-12,16,0,0,0,0,0
0.024745941162109375,0,speed,-10,-12,16,0,0,0,0,0
0.0308380126953125,0,speed,-10,-12,16,0,0,0,0,0
0.03709292411804199,0,speed,-9,-12,16,0,0,0,0,0
0.04352283477783203,0,speed,-9,-12,16,0,0,0,0,0
0.05000901222229004,0,speed,-9,-12,16,0,0,0,0,0
0.05591583251953125,0,speed,-10,-11,15,0,0,0,0,0
0.061239004135131836,0,speed,-10,-11,15,0,0,0,0,0
0.06751394271850586,0,speed,-9,-12,15,0,0,0,0,0
0.07392191886901855,0,speed,-9,-12,15,0,0,0,0,0
0.07935500144958496,0,speed,-8,-12,15,0,0,0,0,0
0.08501791954040527,0,speed,-8,-12,15,0,0,0,0,0
0.09081482887268066,0,speed,-8,-12,15,0,0,0,0,0
0.09731698036193848,0,speed,-9,-10,16,0,0,0,0,0
0.10313081741333008,0,speed,-9,-10,16,0,0,0,0,0
0.1097109317779541,0,speed,-9,-10,16,0,0,0,0,0
0.1154639720916748,0,speed,-9,-12,15,0,0,0,0,0
0.1208808422088623,0,speed,-9,-12,15,0,0,0,0,0
0.12693500518798828,0,speed,-9,-12,15,0,0,0,0,0
0.1334378719329834,0,speed,-9,-12,15,0,0,0,0,0
0.13972997665405273,0,speed,-8,-11,16,0,0,0,0,0
0.1458728313446045,0,speed,-10,-11,16,0,0,0,0,0
0.1519927978515625,0,speed,-10,-11,16,0,0,0,0,0
0.1584339141845703,0,speed,-10,-12,16,0,0,0,0,0
0.16475582122802734,0,speed,-10,-12,16,0,0,0,0,0
0.1701219081878662,0,speed,-10,-12,16,0,0,0,0,0
0.17637991905212402,0,speed,-8,-12,16,0,0,0,0,0
0.1826939582824707,0,speed,-8,-12,16,0,0,0,0,0
