,servo_steering,motor,builtin_accel,,,gps,,,,
timestamp,position,speed,x,y,z,lat,long,speed,heading,hdop
7.081031799316406e-05,0,speed,0,0,0,0,0,0,0,0
0.006415843963623047,0,speed,0,0,0,0,0,0,0,0
0.012804031372070312,0,speed,0,0,0,0,0,0,0,0
0.01929187774658203,0,speed,0,0,0,0,0,0,0,0
0.025702953338623047,0,speed,0,0,0,0,0,0,0,0
0.030937910079956055,0,speed,0,0,0,0,0,0,0,0
0.0362398624420166,0,speed,0,0,0,0,0,0,0,0
0.04138684272766113,0,speed,0,0,0,0,0,0,0,0
0.04645586013793945,0,speed,0,0,0,0,0,0,0,0
0.05176901817321777,0,speed,0,0,0,0,0,0,0,0
0.05704903602600098,0,speed,0,0,0,0,0,0,0,0
0.06354284286499023,0,speed,0,0,0,0,0,0,0,0
0.06995701789855957,0,speed,0,0,0,0,0,0,0,0
0.07636880874633789,0,speed,0,0,0,0,0,0,0,0
0.08168482780456543,0,speed,0,0,0,0,0,0,0,0
0.08707094192504883,0,speed,0,0,0,0,0,0,0,0
0.09354591369628906,0,speed,0,0,0,0,0,0,0,0
0.10012984275817871,0,speed,0,0,0,0,0,0,0,0
0.10662293434143066,0,speed,0,0,0,0,0,0,0,0
0.11317181587219238,0,speed,0,0,0,0,0,0,0,0
0.11851692199707031,0,speed,0,0,0,0,0,0,0,0
0.12386894226074219,0,speed,0,0,0,0,0,0,0,0
0.12910199165344238,0,speed,0,0,0,0,0,0,0,0
0.13546991348266602,0,speed,0,0,0,0,0,0,0,0
0.14184284210205078,0,speed,0,0,0,0,0,0,0,0
0.14723992347717285,0,speed,0,0,0,0,0,0,0,0
0.15353894233703613,0,speed,0,0,0,0,0,0,0,0
0.1599140167236328,0,speed,0,0,0,0,0,0,0,0
0.1662898063659668,0,speed,0,0,0,0,0,0,0,0
0.17148494720458984,0,speed,0,0,0,0,0,0,0,0
0.17782998085021973,0,speed,0,0,0,0,0,0,0,0
0.18350696563720703,0,speed,0,0,0,0,0,0,0,0
0.1895618438720703,0,speed,0,0,0,0,0,0,0,0
0.1949458122253418,0,speed,0,0,0,0,0,0,0,0
0.20154881477355957,0,speed,0,0,0,0,0,0,0,0
0.20681190490722656,0,speed,0,0,0,0,0,0,0,0
0.21312189102172852,0,speed,0,0,0,0,0,0,0,0
0.21840596199035645,0,speed,0,0,0,0,0,0,0,0
0.22376203536987305,0,speed,0,0,0,0,0,0,0,0
0.22893881797790527,0,speed,0,0,0,0,0,0,0,0
0.23463797569274902,0,speed,0,0,0,0,0,0,0,0
0.2401578426361084,0,speed,0,0,0,0,0,0,0,0
0.24635100364685059,0,speed,0,0,0,0,0,0,0,0
0.25225400924682617,0,speed,0,0,0,0,0,0,0,0
0.25775790214538574,0,speed,0,0,0,0,0,0,0,0
0.26421499252319336,0,speed,0,0,0,0,0,0,0,0
0.2697019577026367,0,speed,0,0,0,0,0,0,0,0
0.2751119136810303,0,speed,0,0,0,0,0,0,0,0
0.2802889347076416,0,speed,0,0,0,0,0,0,0,0
0.2860229015350342,0,speed,0,0,0,0,0,0,0,0
0.2915029525756836,0,speed,0,0,0,0,0,0,0,0
0.2977738380432129,0,speed,0,0,0,0,0,0,0,0
0.30312585830688477,0,speed,0,0,0,0,0,0,0,0
0.30860090255737305,0,speed,0,0,0,0,0,0,0,0
0.3145749568939209,0,speed,0,0,0,0,0,0,0,0
0.3200078010559082,0,speed,0,0,0,0,0,0,0,0
0.32517480850219727,0,speed,0,0,0,0,0,0,0,0
0.33037590980529785,0,speed,0,0,0,0,0,0,0,0
0.33608484268188477,0,speed,0,0,0,0,0,0,0,0
0.34127092361450195,0,speed,0,0,0,0,0,0,0,0
0.34690284729003906,0,speed,0,0,0,0,0,0,0,0
0.35219597816467285,0,speed,0,0,0,0,0,0,0,0
0.3576009273529053,0,speed,0,0,0,0,0,0,0,0
0.36325788497924805,0,speed,0,0,0,0,0,0,0,0
0.3691990375518799,0,speed,0,0,0,0,0,0,0,0
0.37543201446533203,0,speed,0,0,0,0,0,0,0,0
0.38124799728393555,0,speed,0,0,0,0,0,0,0,0
0.38694000244140625,0,speed,0,0,0,0,0,0,0,0
0.3921329975128174,0,speed,0,0,0,0,0,0,0,0
0.3973219394683838,0,speed,0,0,0,0,0,0,0,0
0.40245985984802246,0,speed,0,0,0,0,0,0,0,0
0.4076859951019287,0,speed,0,0,0,0,0,0,0,0
0.41301488876342773,0,speed,0,0,0,0,0,0,0,0
0.41908884048461914,0,speed,0,0,0,0,0,0,0,0
0.4254419803619385,0,speed,0,0,0,0,0,0,0,0
0.43128085136413574,0,speed,0,0,0,0,0,0,0,0
0.4377000331878662,0,speed,0,0,0,0,0,0,0,0
0.4433128833770752,0,speed,0,0,0,0,0,0,0,0
0.44977498054504395,0,speed,0,0,0,0,0,0,0,0
0.45560288429260254,0,speed,0,0,0,0,0,0,0,0
0.46171998977661133,0,speed,0,0,0,0,0,0,0,0
0.4676368236541748,0,speed,0,0,0,0,0,0,0,0
0.47289395332336426,0,speed,0,0,0,0,0,0,0,0
0.47932887077331543,0,speed,0,0,0,0,0,0,0,0
0.4853549003601074,0,speed,0,0,0,0,0,0,0,0
0.49079084396362305,0,speed,0,0,0,0,0,0,0,0
0.49706387519836426,0,speed,0,0,0,0,0,0,0,0
0.5034549236297607,0,speed,0,0,0,0,0,0,0,0
0.509800910949707,0,speed,0,0,0,0,0,0,0,0
0.5156769752502441,0,speed,0,0,0,0,0,0,0,0
0.5210778713226318,0,speed,0,0,0,0,0,0,0,0
