,servo_steering,motor,builtin_accel,,,gps,,,,
timestamp,position,speed,x,y,z,lat,long,speed,heading,hdop
7.009506225585938e-05,0,speed,0,0,0,0,0,0,0,0
0.00645899772644043,0,speed,0,0,0,0,0,0,0,0
0.011566877365112305,0,speed,0,0,0,0,0,0,0,0
0.01675891876220703,0,speed,1,-21,8,0,0,0,0,0
0.023092985153198242,0,speed,1,-21,8,0,0,0,0,0
0.028250932693481445,0,speed,1,-21,8,0,0,0,0,0
0.03472590446472168,0,speed,1,-21,8,0,0,0,0,0
0.03994297981262207,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.04554104804992676,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.05168008804321289,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.056964874267578125,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.06216907501220703,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.06763792037963867,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.07402992248535156,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.07998991012573242,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.0868380069732666,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.09205889701843262,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.09803891181945801,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.10347199440002441,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.10989904403686523,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.11558794975280762,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.12215805053710938,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.12859201431274414,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.1349658966064453,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.14012694358825684,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.14533686637878418,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.15115904808044434,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.15761590003967285,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.16375494003295898,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.16968202590942383,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.17534494400024414,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.18171095848083496,0,speed,2,-21,8,0,0.0,0,0.0,0.0
0.18753910064697266,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.19398188591003418,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.19931292533874512,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.20583701133728027,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.2113780975341797,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.2169189453125,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.2232959270477295,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.22917604446411133,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.23489809036254883,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.2404470443725586,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.24685907363891602,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.25261998176574707,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.2590639591217041,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.26497697830200195,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.27098798751831055,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.27738094329833984,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.28302502632141113,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.28885388374328613,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.29491686820983887,0,speed,2,-21,7,0,0.0,0,0.0,0.0
0.30034708976745605,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.30733799934387207,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.313701868057251,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.3200979232788086,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.3279139995574951,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.33426809310913086,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.3396620750427246,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.34505391120910645,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.3513979911804199,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.35788893699645996,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.36374592781066895,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.37021803855895996,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.3778560161590576,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.3836219310760498,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.3889589309692383,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.39517903327941895,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.4004240036010742,0,speed,0,-20,8,0,0.0,0,0.0,0.0
0.40654802322387695,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.41178202629089355,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.41701793670654297,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.4228229522705078,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.42917895317077637,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.43515896797180176,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.44056105613708496,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.44695305824279785,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.4532499313354492,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.4588780403137207,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.46486401557922363,0,speed,1,-22,8,0,0.0,0,0.0,0.0
0.4700660705566406,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.4768340587615967,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.4831230640411377,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.48854589462280273,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.494035005569458,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.500169038772583,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.5065269470214844,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.5116119384765625,0,speed,2,-20,9,0,0.0,0,0.0,0.0
0.5176050662994385,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.523500919342041,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5290329456329346,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5352439880371094,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5417289733886719,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5481688976287842,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.554332971572876,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5595600605010986,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5650570392608643,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5703780651092529,0,speed,2,-19,8,0,0.0,0,0.0,0.0
0.5762410163879395,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.5827069282531738,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.5890920162200928,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.5946040153503418,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.5997118949890137,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6078779697418213,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6143820285797119,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6199450492858887,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6258420944213867,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6312100887298584,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6376478672027588,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6441090106964111,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6505270004272461,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.656095027923584,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6624939441680908,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6690959930419922,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6748840808868408,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6808240413665771,0,speed,1,-21,8,0,0.0,0,0.0,0.0
0.6872260570526123,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.6934690475463867,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.6992321014404297,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7046029567718506,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7097890377044678,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7149059772491455,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7212629318237305,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7278130054473877,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.734246015548706,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7400500774383545,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7455570697784424,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.751600980758667,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7579290866851807,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.763477087020874,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7698888778686523,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7751469612121582,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7805690765380859,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7870159149169922,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7934689521789551,0,speed,1,-20,8,0,0.0,0,0.0,0.0
0.7996950149536133,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8051230907440186,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8113629817962646,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8178150653839111,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8235599994659424,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8291089534759521,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8348560333251953,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8411459922790527,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8474888801574707,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8527750968933105,0,speed,1,-21,9,0,0.0,0,0.0,0.0
0.8592438697814941,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.8649089336395264,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.8713159561157227,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.8787429332733154,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.8849220275878906,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.8908400535583496,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.8963680267333984,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.9026949405670166,0,speed,0,-22,8,0,0.0,0,0.0,0.0
0.9090659618377686,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9141960144042969,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9193999767303467,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9246399402618408,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9303369522094727,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9378879070281982,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9440150260925293,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9505078792572021,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9567360877990723,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9631390571594238,0,speed,1,-21,10,0,0.0,0,0.0,0.0
0.9683880805969238,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.9748718738555908,0,speed,2,-20,8,0,0.0,0,0.0,0.0
0.9812970161437988,0,speed,2,-20,8,0,0.0,0,0.0,0.0
