,servo_steering,builtin_accel,,,gps,,,,,encoder
timestamp,position,x,y,z,lat,long,speed,heading,hdop,counts
0.0001933574676513672,0,0,0,0,0,0,0,0,0,0
0.005438566207885742,0,0,0,0,0,0,0,0,0,0
0.011000871658325195,0,0,0,0,0,0,0,0,0,0
0.016361474990844727,0,0,0,0,0,0,0,0,0,0
0.021663665771484375,0,0,0,0,0,0,0,0,0,0
0.027005434036254883,0,0,0,0,0,0,0,0,0,0
0.03234243392944336,0,0,0,0,0,0,0,0,0,0
0.03768134117126465,0,0,0,0,0,0,0,0,0,0
0.043325185775756836,0,0,0,0,0,0,0,0,0,0
0.04868626594543457,0,0,0,0,0,0,0,0,0,0
0.0539402961730957,0,0,0,0,0,0,0,0,0,0
0.05924224853515625,0,0,0,0,0,0,0,0,0,0
0.064910888671875,0,0,0,0,0,0,0,0,0,0
0.07024312019348145,0,0,0,0,0,0,0,0,0,0
0.07600283622741699,0,0,0,0,0,0,0,0,0,0
0.08125042915344238,0,0,0,0,0,0,0,0,0,0
0.08646607398986816,0,0,0,0,0,0,0,0,0,0
0.09209775924682617,0,0,0,0,0,0,0,0,0,0
0.09743928909301758,0,0,0,0,0,0,0,0,0,0
0.1027381420135498,0,0,0,0,0,0,0,0,0,0
0.10824394226074219,0,0,0,0,0,0,0,0,0,0
0.11364340782165527,0,0,0,0,0,0,0,0,0,0
0.1189417839050293,0,0,0,0,0,0,0,0,0,0
0.12424874305725098,0,0,0,0,0,0,0,0,0,0
0.12955427169799805,0,0,0,0,0,0,0,0,0,0
0.1347968578338623,0,0,0,0,0,0,0,0,0,0
0.14095807075500488,0,0,0,0,0,0,0,0,0,0
0.14623808860778809,0,0,0,0,0,0,0,0,0,0
0.15153884887695312,0,0,0,0,0,0,0,0,0,0
0.15683722496032715,0,0,0,0,0,0,0,0,0,0
0.16214489936828613,0,0,0,0,0,0,0,0,0,0
0.16739726066589355,0,0,0,0,0,0,0,0,0,0
0.17274880409240723,0,0,0,0,0,0,0,0,0,0
0.17801284790039062,0,0,0,0,0,0,0,0,0,0
0.18331217765808105,0,0,0,0,0,0,0,0,0,0
0.18861055374145508,0,0,0,0,0,0,0,0,0,0
0.1939105987548828,0,0,0,0,0,0,0,0,0,0
0.1991884708404541,0,0,0,0,0,0,0,0,0,0
0.2046346664428711,0,0,0,0,0,0,0,0,0,0
0.2098987102508545,0,0,0,0,0,0,0,0,0,0
0.21520018577575684,0,0,0,0,0,0,0,0,0,0
0.22049760818481445,0,0,0,0,0,0,0,0,0,0
0.2257981300354004,0,0,0,0,0,0,0,0,0,0
0.2310805320739746,0,0,0,0,0,0,0,0,0,0
0.23628687858581543,0,0,0,0,0,0,0,0,0,0
0.24158573150634766,0,0,0,0,0,0,0,0,0,0
0.2468874454498291,0,0,0,0,0,0,0,0,0,0
0.2521860599517822,0,0,0,0,0,0,0,0,0,0
0.2574880123138428,0,0,0,0,0,0,0,0,0,0
0.26276302337646484,0,0,0,0,0,0,0,0,0,0
0.267974853515625,0,0,0,0,0,0,0,0,0,0
0.27327394485473633,0,0,0,0,0,0,0,0,0,0
0.27857470512390137,0,0,0,0,0,0,0,0,0,0
0.28382182121276855,0,0,0,0,0,0,0,0,0,0
0.2891232967376709,0,0,0,0,0,0,0,0,0,0
0.2944188117980957,0,0,0,0,0,0,0,0,0,0
0.29962897300720215,0,0,0,0,0,0,0,0,0,0
0.3049283027648926,0,0,0,0,0,0,0,0,0,0
0.3102383613586426,0,0,0,0,0,0,0,0,0,0
0.31546926498413086,0,0,0,0,0,0,0,0,0,0
0.3207690715789795,0,0,0,0,0,0,0,0,0,0
0.326021671295166,0,0,0,0,0,0,0,0,0,0
0.3312366008758545,0,0,0,0,0,0,0,0,0,0
0.33649706840515137,0,0,0,0,0,0,0,0,0,0
0.3417994976043701,0,0,0,0,0,0,0,0,0,0
0.34709596633911133,0,0,0,0,0,0,0,0,0,0
0.35239481925964355,0,0,0,0,0,0,0,0,0,0
0.3576695919036865,0,0,0,0,0,0,0,0,0,0
0.3629121780395508,0,0,0,0,0,0,0,0,0,0
0.3681159019470215,0,0,0,0,0,0,0,0,0,0
0.37331366539001465,0,0,0,0,0,0,0,0,0,0
0.3786125183105469,0,0,0,0,0,0,0,0,0,0
0.38387560844421387,0,0,0,0,0,0,0,0,0,0
0.3891584873199463,0,0,0,0,0,0,0,0,0,0
0.39442873001098633,0,0,0,0,0,0,0,0,0,0
0.3996396064758301,0,0,0,0,0,0,0,0,0,0
0.4049382209777832,0,0,0,0,0,0,0,0,0,0
0.4102499485015869,0,0,0,0,0,0,0,0,0,0
0.41554713249206543,0,0,0,0,0,0,0,0,0,0
0.4208242893218994,0,0,0,0,0,0,0,0,0,0
0.42603206634521484,0,0,0,0,0,0,0,0,0,0
0.43130970001220703,0,0,0,0,0,0,0,0,0,0
0.4366307258605957,0,0,0,0,0,0,0,0,0,0
0.4419260025024414,0,0,0,0,0,0,0,0,0,0
0.44721388816833496,0,0,0,0,0,0,0,0,0,0
0.45250558853149414,0,0,0,0,0,0,0,0,0,0
0.4577522277832031,0,0,0,0,0,0,0,0,0,0
0.46305179595947266,0,0,0,0,0,0,0,0,0,0
0.4683542251586914,0,0,0,0,0,0,0,0,0,0
0.47365570068359375,0,0,0,0,0,0,0,0,0,0
0.4789555072784424,0,0,0,0,0,0,0,0,0,0
0.4842338562011719,0,0,0,0,0,0,0,0,0,0
0.4894700050354004,0,0,0,0,0,0,0,0,0,0
0.4946715831756592,0,0,0,0,0,0,0,0,0,0
0.4999706745147705,0,0,0,0,0,0,0,0,0,0
0.5052051544189453,0,0,0,0,0,0,0,0,0,0
0.5105080604553223,0,0,0,0,0,0,0,0,0,0
0.5157549381256104,0,0,0,0,0,0,0,0,0,0
0.5209958553314209,0,0,0,0,0,0,0,0,0,0
0.5262718200683594,0,0,0,0,0,0,0,0,0,0
