,servo_steering,builtin_accel,,,gps,,,,,encoder
timestamp,position,x,y,z,lat,long,speed,heading,hdop,counts
0.0003123283386230469,0,0,0,0,0,0,0,0,0,0
0.005583286285400391,0,0,0,0,0,0,0,0,0,0
0.01088404655456543,0,0,0,0,0,0,0,0,0,0
0.016147375106811523,0,0,0,0,0,0,0,0,0,0
0.02135753631591797,0,0,0,0,0,0,0,0,0,0
0.026623010635375977,0,0,0,0,0,0,0,0,0,0
0.03189349174499512,0,0,0,0,0,0,0,0,0,0
0.03717470169067383,0,0,0,0,0,0,0,0,0,0
0.04244184494018555,0,0,0,0,0,0,0,0,0,0
0.047705888748168945,0,0,0,0,0,0,0,0,0,0
0.05296969413757324,0,0,0,0,0,0,0,0,0,0
0.05822348594665527,0,0,0,0,0,0,0,0,0,0
0.0637667179107666,0,0,0,0,0,0,0,0,0,0
0.06908106803894043,0,0,0,0,0,0,0,0,0,0
0.07438063621520996,0,0,0,0,0,0,0,0,0,0
0.07968258857727051,0,0,0,0,0,0,0,0,0,0
0.08492493629455566,0,0,0,0,0,0,0,0,0,0
0.0902259349822998,0,0,0,0,0,0,0,0,0,0
0.09551477432250977,0,0,0,0,0,0,0,0,0,0
0.10073232650756836,0,0,0,0,0,0,0,0,0,0
0.10592913627624512,0,0,0,0,0,0,0,0,0,0
0.11109566688537598,0,0,0,0,0,0,0,0,0,0
0.11626076698303223,0,0,0,0,0,0,0,0,0,0
0.12145686149597168,0,0,0,0,0,0,0,0,0,0
0.12671661376953125,0,0,0,0,0,0,0,0,0,0
0.13194751739501953,0,0,0,0,0,0,0,0,0,0
0.13721179962158203,0,0,0,0,0,0,0,0,0,0
0.14246392250061035,0,0,0,0,0,0,0,0,0,0
0.14767003059387207,0,0,0,0,0,0,0,0,0,0
0.15293145179748535,0,0,0,0,0,0,0,0,0,0
0.15821528434753418,0,0,0,0,0,0,0,0,0,0
0.1634843349456787,0,0,0,0,0,0,0,0,0,0
0.16875410079956055,0,0,0,0,0,0,0,0,0,0
0.17402124404907227,0,0,0,0,0,0,0,0,0,0
0.17926335334777832,0,0,0,0,0,0,0,0,0,0
0.18456459045410156,0,0,0,0,0,0,0,0,0,0
0.1898190975189209,0,0,0,0,0,0,0,0,0,0
0.19512271881103516,0,0,0,0,0,0,0,0,0,0
0.2003486156463623,0,0,0,0,0,0,0,0,0,0
0.2056131362915039,0,0,0,0,0,0,0,0,0,0
0.21087908744812012,0,0,0,0,0,0,0,0,0,0
0.21614789962768555,0,0,0,0,0,0,0,0,0,0
0.22180843353271484,0,0,0,0,0,0,0,0,0,0
0.22710967063903809,0,0,0,0,0,0,0,0,0,0
0.23232769966125488,0,0,0,0,0,0,0,0,0,0
0.2375938892364502,0,0,0,0,0,0,0,0,0,0
0.24282336235046387,0,0,0,0,0,0,0,0,0,0
0.24812865257263184,0,0,0,0,0,0,0,0,0,0
0.2542109489440918,0,0,0,0,0,0,0,0,0,0
0.25952696800231934,0,0,0,0,0,0,0,0,0,0
0.26479530334472656,0,0,0,0,0,0,0,0,0,0
0.2700643539428711,0,0,0,0,0,0,0,0,0,0
0.275331974029541,0,0,0,0,0,0,0,0,0,0
0.28058528900146484,0,0,0,0,0,0,0,0,0,0
0.2861785888671875,0,0,0,0,0,0,0,0,0,0
0.2915050983428955,0,0,0,0,0,0,0,0,0,0
0.2967720031738281,0,0,0,0,0,0,0,0,0,0
0.3019869327545166,0,0,0,0,0,0,0,0,0,0
0.30725669860839844,0,0,0,0,0,0,0,0,0,0
0.3124716281890869,0,0,0,0,0,0,0,0,0,0
0.31819629669189453,0,0,0,0,0,0,0,0,0,0
0.3233969211578369,0,0,0,0,0,0,0,0,0,0
0.3286733627319336,0,0,0,0,0,0,0,0,0,0
0.33390188217163086,0,0,0,0,0,0,0,0,0,0
0.3391692638397217,0,0,0,0,0,0,0,0,0,0
